sentence,sentiment,opinion,aspect,subjectivity
nice shoe for price I paid .,POS,nice,shoe,0
Nice shoe for special occasions .,POS,nice,shoe,0
nice shoes,POS,nice,Shoes,0
nice shoes very comfy,POS,comfy,Shoes,0
nice shoes very comfy,POS,nice,Shoes,0
nice shoes very comfy,POS,Very,Shoes,0
"nice smooth fit , they feel great every time I slip them on .",POS,Great,they,0
"nice smooth fit , they feel great every time I slip them on .",POS,nice,they,0
Nice soft fabric inside and arch support .,POS,Nice,fabric,0
Nice soft fabric inside and arch support .,POS,soft,fabric,0
"Nice soft shirt , no wrinkling !",POS,,shirt,1
"Nice soft shirt , no wrinkling !",POS,nice,shirt,0
"Nice soft shirt , no wrinkling !",POS,soft,shirt,0
"Nice tights for the price , did n't stand up to machine washing well though .",POS,Nice,price,0
no complaints .,POS,complaints,,0
no complaints .,POS,no,,0
No complaints on service and packaging .,NEU,complaints,packaging,1
No complaints on service and packaging .,NEU,complaints,service,1
No complaints on service and packaging .,NEU,no,packaging,1
No complaints on service and packaging .,NEU,no,service,1
"No matter what I am wearing , I seem to always go back to one of these Mimosas .",POS,,Mimosas,1
No runs or tears even chasing after my 2 year old,POS,,,1
No runs yet and have been worn many times already.Great deal .,POS,already.Great,,0
No runs yet and have been worn many times already.Great deal .,POS,deal,,0
No support hose,NEG,No,hose,1
No support hose,NEG,support,hose,1
No way would I spend this much money on a product that will rip so quickly- might as well purchase $ 3 stocking from TJ Maxx .,NEG,,,1
"Nope , returned for damaged 13D and still tight but would have streched .",NEG,still,,0
"Nope , returned for damaged 13D and still tight but would have streched .",NEG,tight,,0
"Normally , LifeStride shoes are perfect for me , but not this time .",NEG,,,1
"Normally , LifeStride shoes are perfect for me , but not this time .",POS,perfect,Shoes,0
not as durable as expected,NEG,as,,1
not as durable as expected,NEG,durable,,0
not as durable as expected,NEG,expected,,0
not as durable as expected,NEG,not,,0
Not at all happy,NEG,all,,0
Not at all happy,NEG,at,,0
Not at all happy,NEG,happy,,0
Not at all happy,NEG,NOT,,0
"not attractive on your foot , and larger than expected .",NEG,attractive,,0
"not attractive on your foot , and larger than expected .",NEG,larger,,0
"not attractive on your foot , and larger than expected .",NEG,not,,0
Not complimentary to the shoe .,NEG,complimentary,shoe,0
Not complimentary to the shoe .,NEG,not,shoe,0
Not for Tall men,NEG,,,1
"not great quality , got damaged quite easily , just putting them on ... not good for dancing or skating",NEG,easily,quality,0
"not great quality , got damaged quite easily , just putting them on ... not good for dancing or skating",NEG,good,,0
"not great quality , got damaged quite easily , just putting them on ... not good for dancing or skating",NEG,great,quality,0
"not great quality , got damaged quite easily , just putting them on ... not good for dancing or skating",NEG,not,,0
"not great quality , got damaged quite easily , just putting them on ... not good for dancing or skating",NEG,not,quality,0
"not great quality , got damaged quite easily , just putting them on ... not good for dancing or skating",NEG,quite,quality,0
"Not itchy like I expected it to be , and it keeps its shape pretty well .",POS,pretty,,0
"Not itchy like I expected it to be , and it keeps its shape pretty well .",POS,well,,0
Not leather .,NEG,,,1
Not much support and a liitle tight for the wide that I ordered .,NEG,,,1
Not much support and a liitle tight for the wide that I ordered .,NEG,a,,0
Not much support and a liitle tight for the wide that I ordered .,NEG,liitle,,0
Not much support and a liitle tight for the wide that I ordered .,NEG,tight,,0
"Not much to say about it ... beautiful , elegant , comfortable , just the way it was described .As I said ... ... .. Simply perfect ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",POS,Beautiful,,0
"Not much to say about it ... beautiful , elegant , comfortable , just the way it was described .As I said ... ... .. Simply perfect ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",POS,comfortable,,0
"Not much to say about it ... beautiful , elegant , comfortable , just the way it was described .As I said ... ... .. Simply perfect ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",POS,elegant,,0
"Not much to say about it ... beautiful , elegant , comfortable , just the way it was described .As I said ... ... .. Simply perfect ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",POS,perfect,,0
"Not much to say about it ... beautiful , elegant , comfortable , just the way it was described .As I said ... ... .. Simply perfect ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",POS,Simply,,0
Not narrow enough .,NEG,enough,,0
Not narrow enough .,NEG,narrow,,0
Not narrow enough .,NEG,NOT,,0
Not nearly as comfortable as the old pair or as comfortable as newer aerosole styles .,NEG,as,,0
Not nearly as comfortable as the old pair or as comfortable as newer aerosole styles .,NEG,comfortable,,0
Not nearly as comfortable as the old pair or as comfortable as newer aerosole styles .,NEG,NOT,,0
"Not only do they provide more warmth and coverage than pantyhose/nylons in colder temperatures ( when you still want the bare leg look ) , they are also very comfortable and have held up to multiple washes so far .",POS,comfortable,they,0
"Not only do they provide more warmth and coverage than pantyhose/nylons in colder temperatures ( when you still want the bare leg look ) , they are also very comfortable and have held up to multiple washes so far .",POS,Very,they,0
Not only were they too tight but they were too long length wise - I checked the sizing chart before I ordered them and I ordered my normal size .,NEG,long,they,0
Not only were they too tight but they were too long length wise - I checked the sizing chart before I ordered them and I ordered my normal size .,NEG,tight,they,0
Not only were they too tight but they were too long length wise - I checked the sizing chart before I ordered them and I ordered my normal size .,NEG,too,they,0
Not rue to size and very narrow .,NEG,narrow,,0
Not rue to size and very narrow .,NEG,NOT,size,0
Not rue to size and very narrow .,NEG,rue,size,0
Not rue to size and very narrow .,NEG,very,,0
"Not see through , I like it .",POS,like,,0
Not sized correctly .,NEG,,,1
"Not Sure if 9AA would work , but not going to pay return shipping to find out .",NEG,,,1
Not sure these folks make tights for older dancers with a way to keep waist elastic from being too tight at the waist .,NEG,tight,waist,0
Not sure these folks make tights for older dancers with a way to keep waist elastic from being too tight at the waist .,NEG,too,waist,0
"Not the best quality leather , but they are pretty well made , so they will last through a dance season if you are taking a class , and probably much longer depending on use.The Size Question amazon asked stated too small as the only option that made sense , but the aren't really too small - you just have to know that dance shoes are always at least a size smaller than street shoes - sometimes even two sizes .",POS,,they,1
"Not the best quality leather , but they are pretty well made , so they will last through a dance season if you are taking a class , and probably much longer depending on use.The Size Question amazon asked stated too small as the only option that made sense , but the aren't really too small - you just have to know that dance shoes are always at least a size smaller than street shoes - sometimes even two sizes .",POS,pretty,they,0
"Not the best quality leather , but they are pretty well made , so they will last through a dance season if you are taking a class , and probably much longer depending on use.The Size Question amazon asked stated too small as the only option that made sense , but the aren't really too small - you just have to know that dance shoes are always at least a size smaller than street shoes - sometimes even two sizes .",POS,well,they,0
"Not the fanciest of shoes , but is exactly what I wanted !",POS,,,1
Not thin like pantyhose but not thick as tights it right in the middle .,POS,,,1
Not too high of a heel .,POS,high,heel,0
Not too high of a heel .,POS,not,heel,0
Not too high of a heel .,POS,too,heel,0
Not true to size chart .,NEG,not,chart,0
Not true to size chart .,NEG,not,size,0
Not true to size chart .,NEG,TRUE,chart,0
Not true to size chart .,NEG,TRUE,size,0
Not worth the money !,NEG,not,,0
Not worth the money !,NEG,worth,,0
Nothing in pkgexcept a return sticker ! Frustrating ! !,NEG,Frustrating,,0
"Nothing much to say other then it fits great & looks great , I added my own tips felt the current one was a bit small and did n't protect boot tip from being scratched .",NEG,,current,1
"Nothing much to say other then it fits great & looks great , I added my own tips felt the current one was a bit small and did n't protect boot tip from being scratched .",NEG,,one,1
"Nothing much to say other then it fits great & looks great , I added my own tips felt the current one was a bit small and did n't protect boot tip from being scratched .",NEG,a,current,0
"Nothing much to say other then it fits great & looks great , I added my own tips felt the current one was a bit small and did n't protect boot tip from being scratched .",NEG,a,one,0
"Nothing much to say other then it fits great & looks great , I added my own tips felt the current one was a bit small and did n't protect boot tip from being scratched .",NEG,bit,current,0
"Nothing much to say other then it fits great & looks great , I added my own tips felt the current one was a bit small and did n't protect boot tip from being scratched .",NEG,bit,one,0
"Nothing much to say other then it fits great & looks great , I added my own tips felt the current one was a bit small and did n't protect boot tip from being scratched .",NEG,small,current,0
"Nothing much to say other then it fits great & looks great , I added my own tips felt the current one was a bit small and did n't protect boot tip from being scratched .",NEG,small,one,0
"Nothing much to say other then it fits great & looks great , I added my own tips felt the current one was a bit small and did n't protect boot tip from being scratched .",POS,great,,0
O ordered them for a friend and she loved them .,POS,loved,them,0
Obviously my favorites .,POS,favorites,,0
ok,NEU,ok,,1
"On another note , customer service was awesome about accepting the return of the additional pair of shoes I ordered , and my refund was processed quickly .",POS,,service,1
"On another note , customer service was awesome about accepting the return of the additional pair of shoes I ordered , and my refund was processed quickly .",POS,Awesome,service,0
"On the whole , I would definitely recommend these if you are looking for a nice pair of cheap character shoes .",POS,definitely,,0
"On the whole , I would definitely recommend these if you are looking for a nice pair of cheap character shoes .",POS,recommend,,0
Once I got the right size they fit great and the quality is great .,POS,great,quality,0
Once I got the right size they fit great and the quality is great .,POS,great,they,0
"Once the shoe stretches , I do n't know if I will be able to keep it on , but for the price , I 'll be happy to get any wear out of them at all .",POS,,price,1
"Once you find the right size , they are comfortable to dance in .",POS,comfortable,they,0
One of my all time favorites .,POS,favorites,,0
One size bigger is perfect .,POS,perfect,,0
One sock was 3 inches shorter than the other !,NEG,shorter,sock,0
"One thing that is strange is that while the shoe is narrow and fit me , the band for the ankle was too wide .",NEG,too,ankle,0
"One thing that is strange is that while the shoe is narrow and fit me , the band for the ankle was too wide .",NEG,too,band,0
"One thing that is strange is that while the shoe is narrow and fit me , the band for the ankle was too wide .",NEG,too,for,0
"One thing that is strange is that while the shoe is narrow and fit me , the band for the ankle was too wide .",NEG,too,the,0
"One thing that is strange is that while the shoe is narrow and fit me , the band for the ankle was too wide .",NEG,wide,ankle,0
"One thing that is strange is that while the shoe is narrow and fit me , the band for the ankle was too wide .",NEG,wide,band,0
"One thing that is strange is that while the shoe is narrow and fit me , the band for the ankle was too wide .",NEG,wide,for,0
"One thing that is strange is that while the shoe is narrow and fit me , the band for the ankle was too wide .",NEG,wide,the,0
Only brand I will buy from now on !,POS,,brand,1
Only hose I buy !,POS,,hose,1
Only problem is that it was too large .,NEG,large,,0
Only problem is that it was too large .,NEG,too,,0
Order 1 size larger than needed .,NEG,larger,size,0
Order size up,NEU,,,1
Ordered 1/2 size larger and it was still a bit short as well as too wide .,NEG,a,,0
Ordered 1/2 size larger and it was still a bit short as well as too wide .,NEG,bit,,0
Ordered 1/2 size larger and it was still a bit short as well as too wide .,NEG,short,,0
Ordered 1/2 size larger and it was still a bit short as well as too wide .,NEG,too,,0
Ordered 1/2 size larger and it was still a bit short as well as too wide .,NEG,wide,,0
"ordered these in natural ( which doesnt seem to be available currently ) for a friend , and they are a much more alive color than nude .",POS,alive,color,0
"Other than that , they are quite shiny !",POS,quite,they,0
"Other than that , they are quite shiny !",POS,shiny,they,0
"Other than that , they are very reliable and I 've worn them for many performances .",POS,,them,1
"Other than that , they are very reliable and I 've worn them for many performances .",POS,reliable,they,0
"Other than that , they are very reliable and I 've worn them for many performances .",POS,Very,they,0
Other than that great shoes,POS,Great,shoes,0
Other than that the shirt appears to be of good quality .,POS,good,quality,0
Other than that the shoe looks great with jeans or capri pants !,POS,great,shoe,0
Other than that these are the best ! !,POS,best,,0
Other than that they look nice and I am ending up giving them to a younger cousin .,POS,Nice,They,0
"Otherwise , the product is fine .",POS,fine,product,0
"Otherwise , they arrived quickly and were reasonably priced .",POS,quickly,,0
"Otherwise , they arrived quickly and were reasonably priced .",POS,reasonably,they,0
Otherwise are ok tights .,NEU,ok,tights,1
Otherwise the sandals are a good purchase .,POS,good,sandals,0
Otherwise these are great tights !,POS,Great,tights,0
"Over the years , I have owned almost every color of this shoe .",POS,,shoe,1
"Overall , I like the boots , but I am concerned that the printed design will scratch too easily .",POS,like,boots,0
"Overall , I 'm satisfied with the tops ; so much so , I ordered the sunflower yellow ( received today ) , purple , & strong blue .",POS,satisfied,tops,0
"Overall , I 'm super happy so far !",POS,happy,,0
"Overall , I 'm super happy so far !",POS,super,,0
Overall a good buy for work shoes .,POS,good,Shoes,0
Overall a good buy for work shoes .,POS,good,work,0
Overall great boot .,POS,great,Boot,0
Overall great boot .,POS,Overall,Boot,0
Overall I love this sweatshirt and I would love to order more .,POS,love,sweatshirt,0
Overall I think they are a very good fit and would like to see them in more colors .,POS,good,they,0
Overall I think they are a very good fit and would like to see them in more colors .,POS,Very,they,0
Overall they 're good !,POS,good,they,0
Overall we were pleased with the performance and fit .,POS,pleased,,0
Overall we were pleased with the performance and fit .,POS,pleased,performance,0
Package was a mess but needed for Halloween outfit .,NEG,,Package,1
Panty hose very wide .,NEG,Very,hose,1
Panty hose very wide .,NEG,Very,Panty,1
Panty hose very wide .,NEG,wide,hose,0
Panty hose very wide .,NEG,wide,Panty,0
"Past that , my product is perfect and I hope to have long wearing use from it that I am accustom to with Danskin tights .",POS,perfect,product,0
Perfect ! ! !,POS,perfect,,0
perfect addition to a salsa outfit,POS,perfect,,0
Perfect character shoes .,POS,perfect,Shoes,0
Perfect classic shoe,POS,perfect,shoe,0
"perfect color , fit and style .",POS,perfect,color,0
"perfect color , fit and style .",POS,perfect,,0
"perfect color , fit and style .",POS,perfect,style,0
"perfect fit , very comfortable .",POS,comfortable,,0
"perfect fit , very comfortable .",POS,perfect,,0
"perfect fit , very comfortable .",POS,Very,,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,comfortable,dance,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,comfortable,Shoes,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,great,dance,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,great,quality,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,great,Shoes,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,perfect,heel,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,perfect,,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,perfect,size,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,Very,dance,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,Very,Shoes,0
Perfect fit .,POS,perfect,,0
perfect fit and they were a match to the color I selected,POS,,They,1
perfect fit and they were a match to the color I selected,POS,perfect,,0
Perfect for a Daphne Halloween costume .,POS,perfect,costume,0
Perfect for a Daphne Halloween costume .,POS,perfect,Daphne,0
Perfect for a Daphne Halloween costume .,POS,perfect,Halloween,0
Perfect for dancers .,POS,perfect,,0
Perfect for light dancing and character movement .,POS,perfect,,0
Perfect for my daughter 's high school musical .,POS,perfect,,0
Perfect for my daughters show choir,POS,perfect,,0
Perfect for onstage performances .,POS,perfect,,0
"Perfect for the dock side picnic for which they were purchased , the price was also just right .",NEU,just,price,1
"Perfect for the dock side picnic for which they were purchased , the price was also just right .",NEU,right,price,1
"Perfect for the dock side picnic for which they were purchased , the price was also just right .",POS,perfect,they,0
Perfect for what I needed them for .,POS,perfect,them,0
Perfect height of heel for long hours on your feet but fit is small .,NEG,small,,0
Perfect height of heel for long hours on your feet but fit is small .,POS,perfect,heel,0
Perfect height of heel for long hours on your feet but fit is small .,POS,perfect,height,0
Perfect height of heel for long hours on your feet but fit is small .,POS,perfect,of,0
Perfect not only for dancing but just a night out,POS,perfect,,0
Perfect shoe for my 14 year old theater bug .,POS,perfect,shoe,0
Perfect Tights !,POS,perfect,tights,0
Perfectly comfortable and dressy looking too !,POS,comfortable,,0
Perfectly comfortable and dressy looking too !,POS,dressy,,0
Perfectly comfortable and dressy looking too !,POS,perfectly,,0
"perhaps a little more on the barbie skin side of things , but definitely better to look more plasticky than ashy/dead .",POS,better,,0
Pinched my little toes .,NEG,,,1
Pink is nice with pink shoes .,POS,nice,Pink,0
Planning on purchasing more in several colors .,POS,,,1
"Please be sure to have the correct size when people order your shoes , it is disappointing to get a pair of shoes a whole size larger and they are too small ...",NEG,,size,1
Plenty of color selections to fit various skin tones .,POS,fit,color,0
Plenty of color selections to fit various skin tones .,POS,fit,selections,0
"Plus , the label included with the sandals was missing the last 3 digits of the zip code , making me have to look up the zip at the post office , as I had not noticed it before I left home because I am almost legally blind .",NEG,,sandals,1
Plus they are very durable .,POS,durable,they,0
Plus they are very durable .,POS,Very,they,0
Pretty disappointed because I really wanted to try these out ...,NEG,disappointed,,0
Pretty disappointed because I really wanted to try these out ...,NEG,pretty,,0
PS They are pretty and shimmery .,POS,pretty,they,0
PS They are pretty and shimmery .,POS,shimmery,they,0
"Purchased for my wife , she loves it , fits a little large though but still manageable .",NEG,a,,0
"Purchased for my wife , she loves it , fits a little large though but still manageable .",NEG,large,,0
"Purchased for my wife , she loves it , fits a little large though but still manageable .",NEG,little,,0
"Purchased for my wife , she loves it , fits a little large though but still manageable .",POS,loves,,0
Purchased half size up after reading reviews ... . they fit well doing that .,POS,well,They,0
"Purchased these for a cosplay ... simple , black , low heel ... great for period cosplays .",POS,great,,0
Purchased these for everyday wear but think they are so attractive I am saving them for casual dress events .,POS,attractive,they,0
Purchased these for everyday wear but think they are so attractive I am saving them for casual dress events .,POS,so,they,0
Quality and comfort ! ! !,POS,,comfort,1
Quality and comfort ! ! !,POS,,quality,1
Quality is not that good .,NEG,good,quality,0
Quality is not that good .,NEG,NOT,quality,0
Quality is not that good .,NEG,that,quality,1
Quality is okay .,NEU,okay,quality,1
"Quality is very good compared to regular tights , I also got them in black and light toast .",POS,good,quality,0
"Quality is very good compared to regular tights , I also got them in black and light toast .",POS,very,quality,0
"Quality of tights is good in our experiencewith tights , and these are perfect transition tights .",POS,good,quality,0
"Quality of tights is good in our experiencewith tights , and these are perfect transition tights .",POS,perfect,tights,0
"Quality of tights is good in our experiencewith tights , and these are perfect transition tights .",POS,perfect,transition,0
"Quality was good , price was good , next time I will order larger and way earlier so I can avoid being gouged by the dance shop .",POS,good,price,0
"Quality was good , price was good , next time I will order larger and way earlier so I can avoid being gouged by the dance shop .",POS,good,quality,0
"Quick delivery , original packaging , fit as described .",POS,fit,,0
"Quick delivery , original packaging , fit as described .",POS,quick,delivery,0
quite comfortable .,POS,comfortable,,0
quite comfortable .,POS,quite,,0
Quite happy with the purchase .,POS,happy,,0
Quite happy with the purchase .,POS,quite,,0
Quite soft and comfortable to walk .,POS,comfortable,,0
Quite soft and comfortable to walk .,POS,quite,,0
Quite soft and comfortable to walk .,POS,soft,,0
Ran small and have a small hole in the foot for dancing .,NEG,small,hole,0
Ran small and have a small hole in the foot for dancing .,NEG,small,,0
"Read several reviews , so I knew they might run on the narrow side.I ordered wide ( this is what I usually wear ) the fit is still a bit snug .",POS,a,,0
"Read several reviews , so I knew they might run on the narrow side.I ordered wide ( this is what I usually wear ) the fit is still a bit snug .",POS,bit,,0
"Read several reviews , so I knew they might run on the narrow side.I ordered wide ( this is what I usually wear ) the fit is still a bit snug .",POS,snug,,0
Real nice boots .,POS,nice,boots,0
Real nice boots .,POS,real,boots,0
Real product .,POS,real,product,0
Really beautiful tights !,POS,Beautiful,tights,0
Really beautiful tights !,POS,really,tights,0
"Really comfortable , great flats .",POS,comfortable,flats,0
"Really comfortable , great flats .",POS,great,flats,0
"Really comfortable , great flats .",POS,really,flats,0
Really comfy .,POS,comfy,,0
Really comfy .,POS,really,,0
Received as expected .,POS,,,1
Received in a timely manner,POS,,,1
Recommend them !,POS,recommend,them,0
"Regarding the fabric , it 's nice , soft , and a bit thicker than most of my other tights .",POS,a,fabric,0
"Regarding the fabric , it 's nice , soft , and a bit thicker than most of my other tights .",POS,bit,fabric,0
"Regarding the fabric , it 's nice , soft , and a bit thicker than most of my other tights .",POS,nice,fabric,0
"Regarding the fabric , it 's nice , soft , and a bit thicker than most of my other tights .",POS,soft,fabric,0
"Regarding the fabric , it 's nice , soft , and a bit thicker than most of my other tights .",POS,thicker,fabric,0
Requested a refund .,NEG,,,1
Returned .,NEG,,,1
Returned these because they were too small and narrow for my feet .,NEG,narrow,they,0
Returned these because they were too small and narrow for my feet .,NEG,small,they,0
Returned these because they were too small and narrow for my feet .,NEG,too,they,0
Returnining is always a pain for me .,NEG,pain,Returnining,0
Runs big .,NEG,big,,0
Runs HUGE .,POS,HUGE,,0
Runs true to size .,NEU,,size,1
Runs true to size I ordered up to have a comfy fit .,POS,comfy,fit,0
Runs true to size I ordered up to have a comfy fit .,POS,TRUE,size,0
Runs very wide .,NEG,Very,,0
Runs very wide .,NEG,wide,,0
Same two pairs worn August - January and still in good shape .,POS,good,shape,0
"Seems as if Lifestride just reinvented the colors with new names.Since I returned them , I was disappointed that the seller did not provide a pre-paid return label .",NEG,disappointed,seller,0
"Seems narrow at the toe , forces my big toe into an uncomfortable angle .",NEG,uncomfortable,toe,0
"Sent the wrong color and too much of a hassle to send back , but these sandals are great !",NEG,a,,0
"Sent the wrong color and too much of a hassle to send back , but these sandals are great !",NEG,hassle,,0
"Sent the wrong color and too much of a hassle to send back , but these sandals are great !",NEG,much,,0
"Sent the wrong color and too much of a hassle to send back , but these sandals are great !",NEG,of,,0
"Sent the wrong color and too much of a hassle to send back , but these sandals are great !",NEG,too,,0
"Sent the wrong color and too much of a hassle to send back , but these sandals are great !",POS,great,sandals,0
Sent them back and did not reorder .,NEG,,them,1
Sharp looking boot .,POS,Sharp,Boot,0
She could n't even get her foot in the shoe .,NEG,,shoe,1
She finds this style of shoe so comfortable that she asked me to get her the same shoe in red and beige .,POS,comfortable,style,0
She finds this style of shoe so comfortable that she asked me to get her the same shoe in red and beige .,POS,so,style,0
She found them amazingly comfortable .,POS,amazingly,them,0
She found them amazingly comfortable .,POS,comfortable,them,0
She had been wearing them every night .,POS,,them,1
she had no complaints about the fit .,POS,,,1
"She has a narrow foot , but these fit her very well .",POS,very,,0
"She has a narrow foot , but these fit her very well .",POS,well,,0
She is 13 and 5 ' 5 and I got a small/medium and they fit wonderfully .,POS,wonderfully,They,1
"She is even more rough on her tights and they get washed way more often , yet they hold up just as well !",POS,,they,1
"She likes the stretchiness of these -- know that there is a very similar style in the same brand with slightly less spandex , so if you have a particular child like mine watch what you buy .",POS,likes,,0
She loved how comfortable they were .,POS,comfortable,they,0
She loved them !,POS,loved,them,0
She loves it .,POS,loves,,0
She loves the slight shimmer and color .,POS,loves,color,0
She loves the slight shimmer and color .,POS,loves,shimmer,0
She loves the style and they are very comfortable,POS,comfortable,They,0
She loves the style and they are very comfortable,POS,loves,style,0
She loves the style and they are very comfortable,POS,very,They,0
"She loves them , says they are much more comfortable than those she spent a great deal more on .",POS,comfortable,they,0
"She loves them , says they are much more comfortable than those she spent a great deal more on .",POS,loves,them,0
"She loves them , says they are much more comfortable than those she spent a great deal more on .",POS,more,they,0
"She loves them , says they are much more comfortable than those she spent a great deal more on .",POS,much,they,0
She loves them .,POS,loves,them,0
She loves them and had me order another pair in red .,POS,loves,them,0
"She needs compression on her legs and these tights are tight enough for her , and cheaper than compresion hose .",POS,cheaper,tights,0
"She needs compression on her legs and these tights are tight enough for her , and cheaper than compresion hose .",POS,enough,tights,0
"She needs compression on her legs and these tights are tight enough for her , and cheaper than compresion hose .",POS,tight,tights,0
She often has problems with shoes as one foot is slightly larger than the other so the open toe is perfect.Do n't know about the arch support .,POS,perfect.Do,open,0
She often has problems with shoes as one foot is slightly larger than the other so the open toe is perfect.Do n't know about the arch support .,POS,perfect.Do,toe,0
"She 's 78lbs , and these were snug .",POS,snug,,0
She 's in many musicals and says they are very comfortable .,POS,comfortable,they,0
She 's in many musicals and says they are very comfortable .,POS,Very,they,0
"She said they are so comfortable , and they are perfect .",POS,comfortable,They,0
"She said they are so comfortable , and they are perfect .",POS,perfect,They,0
"She said they are so comfortable , and they are perfect .",POS,so,They,0
She says they are durable and do not run easily,POS,,they,1
She says they are durable and do not run easily,POS,durable,they,0
She used to have a pink pair that have worn out and is very disappointed that they are not available in pink .,NEG,disappointed,they,0
She used to have a pink pair that have worn out and is very disappointed that they are not available in pink .,NEG,very,they,0
She was very happy with the fit .,POS,happy,,0
She was very happy with the fit .,POS,very,,0
She will not be able to use them .,NEG,,them,1
She wore them for a few rehearsals and two recitals and they are still doing well .,POS,well,them,0
Sheer and shimmery .,NEU,Sheer,,1
Sheer and shimmery .,POS,shimmery,,0
Shimmery .,POS,Shimmery,,0
Shimmery tights are perfectly feminine !,POS,perfectly,tights,0
"Shiny , smooth , and durable .",POS,durable,,0
"Shiny , smooth , and durable .",POS,Shiny,,0
"Shiny , smooth , and durable .",POS,smooth,,0
Shiny and comfortable .,POS,comfortable,,0
Shiny and comfortable .,POS,Shiny,,0
Shiny as expected .,POS,Shiny,,0
Shipped for free and that makes this mama happy ! ! !,POS,happy,,0
Shipping both ways totalled $ 12+ and I have nothing to show for it .,NEG,,shipping,1
Ships FAST !,POS,fast,Ships,1
"Shoes are comfortable and sturdy , great for walking .",POS,comfortable,Shoes,0
"Shoes are comfortable and sturdy , great for walking .",POS,great,Shoes,0
"Shoes are comfortable and sturdy , great for walking .",POS,sturdy,Shoes,0
"Shoes are nice and soft , but runs wide .",NEG,wide,shoes,0
"Shoes are nice and soft , but runs wide .",POS,Nice,shoes,0
"Shoes are nice and soft , but runs wide .",POS,soft,shoes,0
"Shoes are too small even though I order one size bigger , its still too small",NEG,small,Shoes,0
"Shoes are too small even though I order one size bigger , its still too small",NEG,too,Shoes,0
Shoes arrived on time and in tact .,POS,,,1
Shoes arrived on time and in tact .,POS,in,Shoes,0
Shoes arrived on time and in tact .,POS,tact,Shoes,0
Shoes fit so loose they sound like flip flops when I walked in them.The left shoe did n't cover my little toe comfortably.Normally I can walk out of the store with Lifestride shoes on .,NEG,,they,1
Shoes fit so loose they sound like flip flops when I walked in them.The left shoe did n't cover my little toe comfortably.Normally I can walk out of the store with Lifestride shoes on .,NEG,comfortably.Normally,left,0
Shoes fit so loose they sound like flip flops when I walked in them.The left shoe did n't cover my little toe comfortably.Normally I can walk out of the store with Lifestride shoes on .,NEG,comfortably.Normally,shoe,0
Shoes fit so loose they sound like flip flops when I walked in them.The left shoe did n't cover my little toe comfortably.Normally I can walk out of the store with Lifestride shoes on .,NEG,loose,Shoes,0
Shoes fit so loose they sound like flip flops when I walked in them.The left shoe did n't cover my little toe comfortably.Normally I can walk out of the store with Lifestride shoes on .,NEG,so,Shoes,0
Should be great with skirts this summer .,POS,great,,0
Should send back as too loose to stay on .,NEG,loose,,0
Should send back as too loose to stay on .,NEG,too,,0
Simple design .,POS,Simple,design,0
Since I am transgender I like anything that helps me look more feminine .,POS,like,,0
"Since I 'm not actually dancing , I was able to set the buckle to a spot where I can wiggle my foot in-and-out and it 's only slightly loose around my ankle .",NEG,loose,,0
"Since I 'm not actually dancing , I was able to set the buckle to a spot where I can wiggle my foot in-and-out and it 's only slightly loose around my ankle .",NEG,slightly,,0
"Since I was impressed with the quality of the material , I decided I 'd go up one more size and try the XXL .",POS,,quality,1
Size is close to right on too .,POS,,Size,1
Sizing is incorrect !,NEG,incorrect,sizing,0
sizing turns out to be true so it is a little too big for me .,POS,TRUE,sizing,0
"sliding down , riding up ) , and they 've got full coverage and make your legs look great .",POS,great,they,0
Small/Medium fits perfect .,POS,perfect,,0
smart and comfortable .,POS,comfortable,,0
smart and comfortable .,POS,smart,,0
"Smooth , nice color , sizing right , feet or no feet adjustement good , good band waist .",POS,good,band,0
"Smooth , nice color , sizing right , feet or no feet adjustement good , good band waist .",POS,good,sizing,0
"Smooth , nice color , sizing right , feet or no feet adjustement good , good band waist .",POS,good,waist,0
"Smooth , nice color , sizing right , feet or no feet adjustement good , good band waist .",POS,nice,color,0
"Smooth , nice color , sizing right , feet or no feet adjustement good , good band waist .",POS,smooth,,0
"Smooth , tanned and shimmery !",POS,shimmery,,0
