sentence,sentiment,opinion,aspect,subjectivity
it feels like a tablet / computer for a child since it ' s so bulky and heavy .,NEG,bulky,tablet,0
it feels like a tablet / computer for a child since it ' s so bulky and heavy .,NEG,heavy,computer,0
it feels like a tablet / computer for a child since it ' s so bulky and heavy .,NEG,heavy,tablet,0
"it feels sturdy and reliable , both hardware and software - wise .",POS,reliable,hardware,0
"it feels sturdy and reliable , both hardware and software - wise .",POS,reliable,software,0
"it feels sturdy and reliable , both hardware and software - wise .",POS,sturdy,hardware,0
"it feels sturdy and reliable , both hardware and software - wise .",POS,sturdy,software,0
it feels very nice and i also really like the backlit keys in the dark .,POS,like,backlit,0
it feels very nice and i also really like the backlit keys in the dark .,POS,like,keys,0
it feels very nice and i also really like the backlit keys in the dark .,POS,nice,,0
it feels wonderful to finally say that about an acer display .,POS,wonderful,acer,0
it feels wonderful to finally say that about an acer display .,POS,wonderful,display,0
"it felt flimsy , but decent .",NEG,flimsy,,0
"it felt flimsy , but decent .",POS,decent,,0
It flexes too much .,NEG,,,1
it found and connected to my wireless printer also with no problems .,POS,,it,1
it freezes constantly and needs to be shut off to start again .,NEG,,,1
it frequently crashes by displaying a bizarre screen displaying a large number of short horizontal lines and making a loud alarm noise .,NEG,bizarre,screen,0
it frequently crashes by displaying a bizarre screen displaying a large number of short horizontal lines and making a loud alarm noise .,NEG,crashes,screen,0
it gets rave reviews both on the ' net and amazon .,POS,rave,,0
it gets two stars because it is a nice light weight and the folding is nice .,POS,,folding,1
it gets two stars because it is a nice light weight and the folding is nice .,POS,light,,0
it gets two stars because it is a nice light weight and the folding is nice .,POS,nice,,0
it gets used everyday for work all day long and some light gaming in the evening .,NEU,,,1
it gets what you need done .,POS,,,1
it greatly exceeded my expectations .,POS,greatly,,0
it had everything i wanted and more .,POS,,,1
It has a fantastic battery and pretty light ( for what you pay ) .,POS,Fantastic,battery,0
It has a fantastic battery and pretty light ( for what you pay ) .,POS,light,,0
It has a fantastic battery and pretty light ( for what you pay ) .,POS,pretty,,0
"it has a full size keyboard , a number pad , a camera , and great big screen !",NEU,,camera,1
"it has a full size keyboard , a number pad , a camera , and great big screen !",POS,,keyboard,1
"it has a full size keyboard , a number pad , a camera , and great big screen !",POS,,number,1
"it has a full size keyboard , a number pad , a camera , and great big screen !",POS,,pad,1
"it has a full size keyboard , a number pad , a camera , and great big screen !",POS,big,screen,0
"it has a full size keyboard , a number pad , a camera , and great big screen !",POS,great,screen,0
"it has a glassy - smooth surface that resists finger - prints and goop , is very large , and has a firm but not too - clunky feeling click to it .",POS,firm,surface,0
"it has a glassy - smooth surface that resists finger - prints and goop , is very large , and has a firm but not too - clunky feeling click to it .",POS,glassy,surface,0
"it has a glassy - smooth surface that resists finger - prints and goop , is very large , and has a firm but not too - clunky feeling click to it .",POS,large,surface,0
"it has a glassy - smooth surface that resists finger - prints and goop , is very large , and has a firm but not too - clunky feeling click to it .",POS,smooth,surface,0
"it has a light design making it easy for travel , reasonably small screen that makes it easy to use on your lap or in class , and a quality chassis to give it that nice premium feeling almost like a shiny apple mac .",POS,,,1
"it has a light design making it easy for travel , reasonably small screen that makes it easy to use on your lap or in class , and a quality chassis to give it that nice premium feeling almost like a shiny apple mac .",POS,easy,,0
"it has a light design making it easy for travel , reasonably small screen that makes it easy to use on your lap or in class , and a quality chassis to give it that nice premium feeling almost like a shiny apple mac .",POS,light,,0
"it has a light design making it easy for travel , reasonably small screen that makes it easy to use on your lap or in class , and a quality chassis to give it that nice premium feeling almost like a shiny apple mac .",POS,nice,chassis,0
"it has a light design making it easy for travel , reasonably small screen that makes it easy to use on your lap or in class , and a quality chassis to give it that nice premium feeling almost like a shiny apple mac .",POS,quality,chassis,0
"it has a light design making it easy for travel , reasonably small screen that makes it easy to use on your lap or in class , and a quality chassis to give it that nice premium feeling almost like a shiny apple mac .",POS,reasonably,screen,0
"it has a nice , oversize trackpad that - like pretty much all chromebooks - is responsive and a pleasure to use .",POS,nice,trackpad,0
"it has a nice , oversize trackpad that - like pretty much all chromebooks - is responsive and a pleasure to use .",POS,oversize,trackpad,0
"it has a nice , oversize trackpad that - like pretty much all chromebooks - is responsive and a pleasure to use .",POS,pleasure,trackpad,0
"it has a nice , oversize trackpad that - like pretty much all chromebooks - is responsive and a pleasure to use .",POS,responsive,trackpad,0
It has a nice keyboard touch .,POS,Nice,keyboard,0
It has a nice keyboard touch .,POS,Nice,touch,0
it has a very fast 64gb ssd and 4gb on lpddr3 memory .,POS,fast,64gb,0
it has a very fast 64gb ssd and 4gb on lpddr3 memory .,POS,fast,lpddr3,0
it has a very fast 64gb ssd and 4gb on lpddr3 memory .,POS,fast,memory,0
it has a very fast 64gb ssd and 4gb on lpddr3 memory .,POS,fast,ssd,0
it has a weird smell that ' s why i ' m giving it 3 stars .,NEG,weird,,0
it has and does everything it should .,POS,,,1
It has become a random mess of favorite links to things like `` photos '' and `` documents '' .,NEG,,,1
it has been able to handle everything i ' ve needed for my business .,POS,,,1
it has been great for everything i ' ve done .,POS,great,,0
it has been just over 6 months since purchasing this and it already needs a 500 fix .,NEG,,,1
"it has been super easy to become familiar with it ; the more i use it , the more i appreciate it !",POS,appreciate,,0
"it has been super easy to become familiar with it ; the more i use it , the more i appreciate it !",POS,easy,,0
it has everything he wanted and needs .,POS,,,1
"It has great speakers , and decent build quality .",POS,decent,build,0
"It has great speakers , and decent build quality .",POS,decent,quality,0
"It has great speakers , and decent build quality .",POS,Great,speakers,0
"It has great specs for the price , and when it works , I 'm happy with it , but I ca n't recommend this product when I know I could have purchased any other $ 500- $ 600 laptop and customer service would have been much easier to deal with .",NEG,n't,product,0
"It has great specs for the price , and when it works , I 'm happy with it , but I ca n't recommend this product when I know I could have purchased any other $ 500- $ 600 laptop and customer service would have been much easier to deal with .",NEG,recommend,product,0
"It has great specs for the price , and when it works , I 'm happy with it , but I ca n't recommend this product when I know I could have purchased any other $ 500- $ 600 laptop and customer service would have been much easier to deal with .",POS,Great,product,0
"It has great specs for the price , and when it works , I 'm happy with it , but I ca n't recommend this product when I know I could have purchased any other $ 500- $ 600 laptop and customer service would have been much easier to deal with .",POS,happy,product,0
"It has nice-enough styling and performs well , but you may have to baby it a little .",POS,nice-enough,,0
"It has nice-enough styling and performs well , but you may have to baby it a little .",POS,well,,0
it has non existent boot times and updates are easy .,POS,,boot,1
it has non existent boot times and updates are easy .,POS,,times,1
it has non existent boot times and updates are easy .,POS,easy,updates,0
it has one serious flaw though which is that the audio out can not drive headphones ( or earbuds ) adequately .,NEG,flaw,audio,0
it has one serious flaw though which is that the audio out can not drive headphones ( or earbuds ) adequately .,NEG,flaw,out,0
it has plenty of power for most tasks .,POS,,power,1
it has served me very well ever since .,POS,well,,0
"it has way more than i will ever need because all i do is check my email and facebook , but it is crazy fast .",POS,fast,,0
it has worked well except for an initial hiccup on turning it on .,POS,well,,0
It holds a charge well and is very lightweight which allows for freedom of use .,POS,Lightweight,,0
It holds a charge well and is very lightweight which allows for freedom of use .,POS,well,,0
it holds up well .,POS,well,,0
it integrates perfectly with my google account !,POS,perfectly,,0
"It is 3.4lbs , a little heavier than my last .",NEG,heavier,,0
it is a basic little laptop and i love it .,POS,love,laptop,0
"it is a beautiful , well built laptop .",POS,beautiful,laptop,0
"it is a beautiful , well built laptop .",POS,well,laptop,0
it is a fanless processor so there are no vents or openings of any kind which makes this exceptionally quiet as well .,POS,,processor,1
it is a good product at an affordable price .,POS,affordable,,0
it is a good product at an affordable price .,POS,good,product,0
it is a good product to buy .,POS,good,product,0
"It is a great , great laptop .",POS,Great,laptop,0
It is a great computer to use for high school or middle school for sure .,POS,Great,computer,0
it is a great laptop !,POS,great,laptop,0
It is a great laptop and I mostly love that it is so light .,POS,Great,laptop,0
It is a great laptop and I mostly love that it is so light .,POS,light,laptop,0
It is a great laptop and I mostly love that it is so light .,POS,Love,laptop,0
It is a great laptop and I mostly love that it is so light .,POS,mostly,laptop,0
It is a great laptop and I mostly love that it is so light .,POS,so,laptop,0
it is a little slow .,NEG,slow,,0
it is a little slow at times though .,NEG,slow,,0
It is a mix of metal and plastic and it this combination is odd .,NEG,odd,,0
"It is a much higher quality then most chromebooks , it have an aluminum body .",POS,higher,,0
"It is a new machine , well designed .",POS,well,machine,0
"it is a small , light , powerful device that until 2016 seemed custom fit for content creators , photographers , and other such lines of work or hobbies .",POS,light,device,0
"it is a small , light , powerful device that until 2016 seemed custom fit for content creators , photographers , and other such lines of work or hobbies .",POS,powerful,device,0
"it is a small , light , powerful device that until 2016 seemed custom fit for content creators , photographers , and other such lines of work or hobbies .",POS,small,device,0
it is a steal at $ 179 and worth a 5 star rating for the previous reasons .,POS,worth,,0
it is a timeless design and a very respectable screen .,POS,respectable,screen,0
it is a timeless design and a very respectable screen .,POS,timeless,design,0
it is a very good laptop .,POS,good,,0
it is a very nice computer that serves his needs very well .,POS,nice,computer,0
it is a very nice computer that serves his needs very well .,POS,well,computer,0
"it is also amazingly quiet : the ssd doesn ' t make any noise , and the fan only spins up if i am doing something intensive like playing games or running a heafty program - just browsing or watching videos / basic office work will not make this computer more than whisper .",POS,amazingly,ssd,0
it is also very gnu + linux friendly if you want to replace the os entirely .,POS,friendly,,0
it is an ok laptop .,NEU,ok,laptop,1
it is an okay laptop and nothing more .,NEU,okay,laptop,1
IT IS AWESOME .,POS,Awesome,,0
It is easy to set up and ready to use .,POS,Easy,,0
"It is easy to upgrade , but be careful of the fragile RAM clips .",NEG,fragile,clips,0
"It is easy to upgrade , but be careful of the fragile RAM clips .",NEG,fragile,RAM,0
"It is easy to upgrade , but be careful of the fragile RAM clips .",POS,Easy,,0
"it is easy to use , light , and you have the ability to download apps for just about any need .",POS,easy,,0
"it is easy to use , light , and you have the ability to download apps for just about any need .",POS,light,,0
"it is expensive , but it is absolutely , positively worth it .",NEG,expensive,,0
"it is expensive , but it is absolutely , positively worth it .",POS,worth,,0
It is extremely light weight .,POS,extremely,,0
It is extremely light weight .,POS,light,,0
it is fantastic for the things that i need a computer for .,POS,fantastic,,0
it is far and away the best i ' ve ever had .,POS,best,,0
It is fast and has a very nice display .,POS,fast,,0
It is fast and has a very nice display .,POS,Nice,display,0
it is fast and simple .,POS,fast,,0
it is fast and simple .,POS,simple,,0
"it is fast enough for what we do , and it has all the features we needed for less .",POS,,,1
"it is fast enough for what we do , and it has all the features we needed for less .",POS,fast,,0
it is freaking painful how long it can take games to load with that hard drive .,NEG,painful,drive,0
it is freaking painful how long it can take games to load with that hard drive .,NEG,painful,hard,0
It is generally used with satisfaction .,POS,satisfaction,,0
"it is glitchy , and barely usable .",NEG,barely,,0
"it is glitchy , and barely usable .",NEG,glitchy,,0
"it is glitchy , and barely usable .",NEG,usable,,0
It is godawful .,NEG,godawful,,0
it is going on 3 hours now and is only 17 % done .,NEG,,,1
It is great for almost anyone from the technologically challenged to computer programmers .,POS,Great,,0
it is great quality .,POS,great,,0
"it is heavy , but that is to be expected with a laptop like this one .",NEU,heavy,laptop,1
It is just the problem with the battery .,NEG,,battery,1
"It is just the right size , well made , functions flawlessly , fits neatly in my backpack .",POS,fits,,0
"It is just the right size , well made , functions flawlessly , fits neatly in my backpack .",POS,flawlessly,functions,0
"It is just the right size , well made , functions flawlessly , fits neatly in my backpack .",POS,neatly,,0
"It is just the right size , well made , functions flawlessly , fits neatly in my backpack .",POS,right,size,0
"It is just the right size , well made , functions flawlessly , fits neatly in my backpack .",POS,well,made,0
it is may 14 and it ' s not connecting to wifi .,NEG,,wifi,1
"It is my first MAC , so still learn how to use it , because it has quite different system .",NEG,,Mac,1
it is my only device with this issue in my home .,NEG,,device,1
it is not a very stable build at all .,NEG,a,,0
it is not a very stable build at all .,NEG,not,,0
it is not a very stable build at all .,NEG,stable,,0
it is not a very stable build at all .,NEG,very,,0
"It is not bad for $ 530 laptop , esp with a much improved cpu and a nice screen .",POS,improved,CPU,0
"It is not bad for $ 530 laptop , esp with a much improved cpu and a nice screen .",POS,much,CPU,0
"It is not bad for $ 530 laptop , esp with a much improved cpu and a nice screen .",POS,Nice,Screen,0
"it is not up to my expectations , it produces some kind of sound when you play something on youtube ( from its keyboard ) perhaps !",NEG,,sound,1
it is not worth it .,NEG,not,,0
it is not worth it .,NEG,worth,,0
it is perfect for everything i need it for .,POS,perfect,,0
It is perfect for gaming and in my case as well editing and graphic design !,POS,perfect,,0
It is perfect for gaming and in my case as well editing and graphic design !,POS,well,design,0
It is perfect for gaming and in my case as well editing and graphic design !,POS,well,editing,0
It is perfect for gaming and in my case as well editing and graphic design !,POS,well,graphic,0
"it is perfect for his college courses , work and fun .",POS,perfect,,0
it is pretty light if you are coming from any other laptop .,POS,light,,0
"it is quick , battery lasts a long time and certainly does what i need it to do ( which is web surfing multiple pages at the same time while having a few ms documents open ) .",POS,,battery,1
"it is quick , battery lasts a long time and certainly does what i need it to do ( which is web surfing multiple pages at the same time while having a few ms documents open ) .",POS,quick,,0
it is quite disappointing .,NEG,disappointing,,0
it is slow to do everything .,NEG,slow,,0
it is so fast .,POS,fast,,0
"it is solid , and does a decent job rendering pages , and paired with the extra ram here , it adequately handles streaming content in the background - such as youtube or spotify - and still maintains a decent browsing experience across eight to ten additional tabs ;",POS,,,1
"it is solid , and does a decent job rendering pages , and paired with the extra ram here , it adequately handles streaming content in the background - such as youtube or spotify - and still maintains a decent browsing experience across eight to ten additional tabs ;",POS,decent,,0
"it is solid , and does a decent job rendering pages , and paired with the extra ram here , it adequately handles streaming content in the background - such as youtube or spotify - and still maintains a decent browsing experience across eight to ten additional tabs ;",POS,solid,,0
"it is taking me a while to get used to the small , tight keyboard .",NEG,small,keyboard,0
"it is taking me a while to get used to the small , tight keyboard .",NEG,tight,keyboard,0
it is the best chromebook that i have ever used .,POS,best,chromebook,0
it is very good for the price .,POS,good,,0
it is very good to use in korea .,POS,good,,0
"it is very light , and it seems surprisingly sturdy .",POS,light,,0
"it is very light , and it seems surprisingly sturdy .",POS,sturdy,,0
It is very light and fragile .,NEG,fragile,,0
It is very light and fragile .,POS,light,,0
it is very light in weight but feels quite durable and strong .,POS,durable,,0
it is very light in weight but feels quite durable and strong .,POS,light,,0
it is very light in weight but feels quite durable and strong .,POS,strong,,0
it is very light weight .,POS,light,,0
"It is very lightweight , adapter is also light and portable .",POS,and,adapter,0
"It is very lightweight , adapter is also light and portable .",POS,light,adapter,0
"It is very lightweight , adapter is also light and portable .",POS,Lightweight,,0
"It is very lightweight , adapter is also light and portable .",POS,portable,adapter,0
"It is very lightweight , adapter is also light and portable .",POS,very,,0
"it is very limited and the competition for an actual usable operating system that can do a lot more than just browse the internet , are available .",NEG,,operating,1
"it is very limited and the competition for an actual usable operating system that can do a lot more than just browse the internet , are available .",NEG,,system,1
"it is very limited and the competition for an actual usable operating system that can do a lot more than just browse the internet , are available .",NEG,limited,,0
it is very very disappointing .,NEG,disappointing,,0
it is working really well .,POS,well,,0
it just freezes up on you .,NEG,,,1
it just is missing a lot of other features that i wanted in a notebook,NEG,,notebook,1
it just locked up again .,NEG,,,1
it just stopped working in the middle of my paper i was writing .,NEG,,,1
it keep going off on sleep mode without any way to wake it up .,NEG,,,1
it keeps disconnecting .,NEG,,,1
"it look like a professional laptop but overrall get this laptop you wo n ' t regret it , no negativity about it",POS,,,1
"it looks awful , feels awful .",NEG,,,1
"it looks awful , feels awful .",NEG,awful,,0
"it looks great as design , fast , but this 2 issues make it the worst buy of the past 10 years for me .",NEG,worst,,0
"it looks great as design , fast , but this 2 issues make it the worst buy of the past 10 years for me .",POS,fast,,0
"it looks great as design , fast , but this 2 issues make it the worst buy of the past 10 years for me .",POS,great,,0
it looks way better in person than in the pictures .,POS,better,,0
it makes the entire device unusable .,NEG,unusable,device,0
it on the developer channel and have full access to the play store .,POS,,,1
it only comes with 8 gb or ram not 16 .,NEG,,not,1
it only comes with 8 gb or ram not 16 .,NEG,,ram,1
it opens programs immediately .,POS,,,1
it performs good for the price tag attached but it will have a booting problem atlest once every week and you have to format the machine .,NEG,,,1
it performs good for the price tag attached but it will have a booting problem atlest once every week and you have to format the machine .,POS,good,,0
it printed easily to our wireless printer too !,POS,easily,,0
it randomly shuts down all programs running and goes back to the desktop like nothing was going on .,NEG,,,1
it runs android apps with power and quality .,POS,and,android,0
it runs android apps with power and quality .,POS,and,apps,0
it runs android apps with power and quality .,POS,power,android,0
it runs android apps with power and quality .,POS,power,apps,0
it runs android apps with power and quality .,POS,quality,android,0
it runs android apps with power and quality .,POS,quality,apps,0
it runs android apps with power and quality .,POS,with,android,0
it runs android apps with power and quality .,POS,with,apps,0
it runs most of those apps and games beautifully and when combined with a ` ` logitech gamepad f310 ` ` you can play the games with a game controller !,POS,beautifully,apps,0
"it runs pretty fast but the keyboard is not lit , the speakers are on the bottom and the track pad is a pos .",NEG,,pad,1
"it runs pretty fast but the keyboard is not lit , the speakers are on the bottom and the track pad is a pos .",NEG,,speakers,1
"it runs pretty fast but the keyboard is not lit , the speakers are on the bottom and the track pad is a pos .",NEG,,track,1
"it runs pretty fast but the keyboard is not lit , the speakers are on the bottom and the track pad is a pos .",NEG,lit,keyboard,0
"it runs pretty fast but the keyboard is not lit , the speakers are on the bottom and the track pad is a pos .",NEG,not,keyboard,0
"it runs pretty fast but the keyboard is not lit , the speakers are on the bottom and the track pad is a pos .",POS,fast,,0
It runs smoothly on most games that I am playing .,POS,,,1
It 's a good computer .,POS,good,computer,0
It 's a good computer for the money you pay .,POS,good,computer,0
It 's a great machine and good system for working .,POS,good,system,0
It 's a great machine and good system for working .,POS,Great,machine,0
"It 's a little slow , but not super bad .",NEG,a,,0
"It 's a little slow , but not super bad .",NEG,Bad,,0
"It 's a little slow , but not super bad .",NEG,little,,0
"It 's a little slow , but not super bad .",NEG,not,,0
"It 's a little slow , but not super bad .",NEG,slow,,0
"It 's a little slow , but not super bad .",NEG,Super,,0
"It 's been a year since I bought them , and I have n't seen a better model come out yet , so I 'll probably buy another ( for myself ) soon .",POS,,,1
"It 's bulky , and surprisingly heavy .",NEG,bulky,,0
"It 's bulky , and surprisingly heavy .",NEG,heavy,,0
"It 's bulky , and surprisingly heavy .",NEG,surprisingly,,0
It 's light and well laid out .,POS,light,,0
It 's light and well laid out .,POS,well,laid,0
It 's light and well laid out .,POS,well,out,0
It 's not the laptop it 's Microsoft so at least finish all updates before you give up .,NEG,,Microsoft,1
"It 's plain , but all business , and has some very nice features like back lit keys .",POS,Nice,back,0
"It 's plain , but all business , and has some very nice features like back lit keys .",POS,Nice,keys,0
"It 's plain , but all business , and has some very nice features like back lit keys .",POS,Nice,lit,0
It 's pretty good after the update .,POS,good,,0
It 's pretty good after the update .,POS,pretty,,0
It 's small and only intended for web browsing .,NEG,,,1
It 's small and only intended for web browsing .,NEG,small,,0
"It 's very quick , the IPS screen is bright and cheerful from all angles ( I have n't tested in sunlight though ) .",POS,bright,IPS,0
"It 's very quick , the IPS screen is bright and cheerful from all angles ( I have n't tested in sunlight though ) .",POS,bright,Screen,0
"It 's very quick , the IPS screen is bright and cheerful from all angles ( I have n't tested in sunlight though ) .",POS,cheerful,IPS,0
"It 's very quick , the IPS screen is bright and cheerful from all angles ( I have n't tested in sunlight though ) .",POS,cheerful,Screen,0
"It 's very quick , the IPS screen is bright and cheerful from all angles ( I have n't tested in sunlight though ) .",POS,quick,,0
"It 's very well made - solid construction and a comfortable , well-sized keyboard .",POS,comfortable,keyboard,0
"It 's very well made - solid construction and a comfortable , well-sized keyboard .",POS,solid,construction,0
"It 's very well made - solid construction and a comfortable , well-sized keyboard .",POS,well,construction,0
"It 's very well made - solid construction and a comfortable , well-sized keyboard .",POS,well-sized,keyboard,0
"It says 8 hours for battery life , but I got 4 working hours after I charged it to full 100 % .",NEG,,battery,1
"It says 8 hours for battery life , but I got 4 working hours after I charged it to full 100 % .",NEG,,life,1
it seems pretty fast .,POS,fast,,0
it seems put together well .,POS,well,,0
"it served my needs of web browsing and word processing for a number of years , but its battery life had dwindled and neither the screen nor the processor can match this asus .",NEG,,battery,1
"it served my needs of web browsing and word processing for a number of years , but its battery life had dwindled and neither the screen nor the processor can match this asus .",NEG,,life,1
"it served my needs of web browsing and word processing for a number of years , but its battery life had dwindled and neither the screen nor the processor can match this asus .",NEG,,processor,1
"it served my needs of web browsing and word processing for a number of years , but its battery life had dwindled and neither the screen nor the processor can match this asus .",NEG,,screen,1
It shipped exactly when it said it would .,POS,,,1
it simply feels like a cheap samsung tablet with a keyboard attached .,NEG,cheap,samsung,0
it simply feels like a cheap samsung tablet with a keyboard attached .,NEG,cheap,tablet,0
it simply refuses to boot .,NEG,,,1
"it sounded clean and simple , exactly what we need .",POS,clean,,0
"it sounded clean and simple , exactly what we need .",POS,simple,,0
"It spouts a lot of great features ( I love the back lit keyboard , and whenever I game , there 's no lag at all ) , but honestly it 's awful at the basics .",NEG,awful,,0
"It spouts a lot of great features ( I love the back lit keyboard , and whenever I game , there 's no lag at all ) , but honestly it 's awful at the basics .",POS,Great,,0
"It spouts a lot of great features ( I love the back lit keyboard , and whenever I game , there 's no lag at all ) , but honestly it 's awful at the basics .",POS,lag,,0
"It spouts a lot of great features ( I love the back lit keyboard , and whenever I game , there 's no lag at all ) , but honestly it 's awful at the basics .",POS,Love,back,0
"It spouts a lot of great features ( I love the back lit keyboard , and whenever I game , there 's no lag at all ) , but honestly it 's awful at the basics .",POS,Love,keyboard,0
"It spouts a lot of great features ( I love the back lit keyboard , and whenever I game , there 's no lag at all ) , but honestly it 's awful at the basics .",POS,Love,lit,0
"It spouts a lot of great features ( I love the back lit keyboard , and whenever I game , there 's no lag at all ) , but honestly it 's awful at the basics .",POS,no,,0
it started throwing i / o errors ( log viewer ) and occasionally ` ` system error - 50 ` ` would show .,NEG,,/,1
it started throwing i / o errors ( log viewer ) and occasionally ` ` system error - 50 ` ` would show .,NEG,,i,1
it started throwing i / o errors ( log viewer ) and occasionally ` ` system error - 50 ` ` would show .,NEG,,o,1
it started to get slow a week ago .,NEG,slow,,0
"it starts up , runs without issues .",NEU,,starts,1
"it starts up , runs without issues .",NEU,,up,1
it starts up right away and has decent battery life that looks nice .,POS,,starts,1
it starts up right away and has decent battery life that looks nice .,POS,,up,1
it starts up right away and has decent battery life that looks nice .,POS,decent,battery,0
it starts up right away and has decent battery life that looks nice .,POS,decent,life,0
it starts up right away and has decent battery life that looks nice .,POS,nice,battery,0
it starts up right away and has decent battery life that looks nice .,POS,nice,life,0
it stays very cool to the touch and the performance has really been amazing .,POS,amazing,,0
it stays very cool to the touch and the performance has really been amazing .,POS,cool,,0
it still is nice looking with a textured cover and being black overall .,POS,nice,,0
it stutters and pauses as you switch windows or use the ` ` show all windows ` ` or ` ` show desktop ` ` functions .,NEG,,,1
It such a shame for company like ASUS to make it difficult for the customers to replace the HHD .,NEG,Shame,ASUS,0
it surfs the internet fast .,POS,fast,,0
It takes over a minute at times just to get to the log in screen .,NEG,,,1
it takes up more than 1 / 3rd of the palm - area horizontal space and makes thumb - tapping mouse tweaks very easy .,POS,easy,,0
It took a few weeks for them to send it back .,NEG,,them,1
"It took a little getting used to the keyboard since it is a 15.6 screen on a smaller laptop , I have not noticed any screen bleeding like others have noticed , good screen .",NEG,,keyboard,1
"It took a little getting used to the keyboard since it is a 15.6 screen on a smaller laptop , I have not noticed any screen bleeding like others have noticed , good screen .",POS,good,Screen,0
"it took hours to restore to factory default settings , and it crashed once again days later .",NEG,crashed,,0
It turns on in under seven seconds and is really fast !,POS,fast,,0
"it turns out that it ' s not a stain , but the anti - reflective coating coming off .",NEG,,'-,1
"it turns out that it ' s not a stain , but the anti - reflective coating coming off .",NEG,,anti,1
"it turns out that it ' s not a stain , but the anti - reflective coating coming off .",NEG,,coating,1
"it turns out that it ' s not a stain , but the anti - reflective coating coming off .",NEG,,reflective,1
it was actually more like 1h45m and this was also after optimizing the battery .,NEG,,battery,1
"it was an amazing laptop , until the graphics card started rotting after a month .",NEG,,card,1
"it was an amazing laptop , until the graphics card started rotting after a month .",NEG,,graphics,1
"it was an amazing laptop , until the graphics card started rotting after a month .",POS,amazing,laptop,0
it was an excellent machine for the money and it also got me spoiled with its touch screen .,POS,excellent,machine,0
it was an excellent machine for the money and it also got me spoiled with its touch screen .,POS,spoiled,screen,0
it was an excellent machine for the money and it also got me spoiled with its touch screen .,POS,spoiled,touch,0
it was as they advertised .,POS,,,1
"it was brand new out of the box , i ' ve never dropped it .",NEU,,,1
"It was carefully shipped in it 's original box , so scratches to the body would not have been from shipping .",NEG,,,1
"it was crashing , it would restart and then the monitor would not work until i plugged it into an external one , and even then it would usually require a restart again .",NEG,,monitor,1
"it was crashing , it would restart and then the monitor would not work until i plugged it into an external one , and even then it would usually require a restart again .",NEG,crashing,,0
it was easy to set up .,POS,easy,,0
"it was fine for a solid two days , from there on it has been nonstop , reset to factory settings .",NEG,,,1
"it was fine for a solid two days , from there on it has been nonstop , reset to factory settings .",POS,fine,,0
"it was fine for a solid two days , from there on it has been nonstop , reset to factory settings .",POS,solid,,0
"it was free with my phone , so the price was phenomenal .",POS,phenomenal,,0
it was fully charged and i only turned it on a total of 3 times before the screen went blank .,NEG,,,1
it was fully charged and i only turned it on a total of 3 times before the screen went blank .,NEU,,screen,1
it was fully charged and i only turned it on a total of 3 times before the screen went blank .,NEU,,the,1
It was in a box within a much larger shipping box with no buffers between to prevent it from bouncing all over the place in transport .,NEG,,,1
it was nice when it was working .,POS,nice,,0
"it was perfect with no backlight bleed , no shimmery matte texture , no uneven backlight , no dead / stuck pixels .",POS,perfect,,0
"It was slow to start , to search , to shut down .",NEG,slow,,0
"it will break , even if it works at first .",NEG,break,,0
it will not power on anymore after 2 mos of daily use - 4 hours per day .,NEG,,,1
it will take years of bad programming to make this chromebook as slow as my last one got .,NEG,bad,chromebook,0
it will take years of bad programming to make this chromebook as slow as my last one got .,NEG,slow,chromebook,0
it worked beautifully and smoothly .,POS,beautifully,,0
it worked beautifully and smoothly .,POS,smoothly,,0
"it worked great , no issues besides the mouse began to freeze when the computer was idled for too long .",NEG,,mouse,1
it worked great .,POS,great,,0
it worked perfectly right out of the box .,POS,perfectly,,0
it works great !,POS,great,,0
it works great as a laptop and for the things i do which tend to be web based .,POS,great,laptop,0
it works great for what i need .,POS,great,,0
it works like it is made to run linux .,POS,,,1
It works perfectly ! !,POS,,,1
"It works perfectly , it meats my expectation .",NEU,,,1
it works perfectly and feels very tight but it is something i noticed .,POS,perfectly,,0
it works perfectly and feels very tight but it is something i noticed .,POS,tight,,0
it works really well with my art programs and runs a lot better !,POS,better,,0
it works really well with my art programs and runs a lot better !,POS,well,,0
it works well as a tablet .,POS,well,tablet,0
it works well for internet browsing and e - mail but i was hoping for much more .,POS,well,,0
it would not charge at all !,NEG,,,1
it would not start up after 2 months of purchase and then re - set button didn ' t work .,NEG,,'-,1
it would not start up after 2 months of purchase and then re - set button didn ' t work .,NEG,,button,1
it would not start up after 2 months of purchase and then re - set button didn ' t work .,NEG,,,1
it would not start up after 2 months of purchase and then re - set button didn ' t work .,NEG,,re,1
it would not start up after 2 months of purchase and then re - set button didn ' t work .,NEG,,set,1
"it would power on , start to boot , then abruptly power down .",NEG,,,1
it wouldn ' t charge .,NEG,,,1
"Its a nice machine for the price , especially if you want to add an ssd to it .",POS,Nice,machine,0
its battery life is quite good and the keyboard experience is great .,POS,good,battery,0
its battery life is quite good and the keyboard experience is great .,POS,good,life,0
its battery life is quite good and the keyboard experience is great .,POS,great,keyboard,0
"its battery life is really good , and the led lights are nice .",POS,good,battery,0
"its battery life is really good , and the led lights are nice .",POS,good,life,0
"its battery life is really good , and the led lights are nice .",POS,nice,led,0
"its battery life is really good , and the led lights are nice .",POS,nice,lights,0
"its cheap plastic and honestly , the keyboard its really bad .",NEG,bad,keyboard,0
