raw_words,sentiment,aspect,opinion,subjectivity
My Mom wears a 16 in blouses and it 's huge on her !,NEG,,huge,0
"My boyfriend has had these brown Laredo boots for like , a decade , and the heels are finally becoming worn down and falling off .",POS,boots,,0
My co-workers recommended these for work and to have a nonskid sole put on by a cobbler ( $ 22 ) .,POS,,recommended,0
My daughter loves these .,POS,,loves,0
My daughter loves these shoes .,POS,shoes,loves,0
My daughter loves these tights !,POS,tights,loves,0
My daughter loves those light pink tights !,POS,tights,loves,0
My daughter needed these for her dance performance and these suckers are tight and she 's normally a medium/large ; they are also very very thin .,NEG,suckers,very very thin,0
My daughter wears a 6.5 shoe size so we sized up 1 size to a 7.5 as some suggested and they fit perfectly .,POS,they,perfectly,0
My daughter wears a street size 3 ( big kid ) and we bought a 5 wide and they fit perfectly .,POS,they,perfectly,0
My daughter wore these for a couple of her school plays .,POS,,,0
My hips have never been so happy in tights before .,POS,tights,so happy,0
"My husband loves his boots , excellent quality .",POS,boots,loves,0
"My husband loves his boots , excellent quality .",POS,quality,excellent,0
My husband loves it .,POS,,loves,0
My husband loves these boots .,POS,boots,loves,0
My issue is that I caught a glimpse of myself with them on in a clothing store and I realized that they 're a little too comfortable looking .,NEG,they,a little too comfortable,0
"My legs are not fat , so that isn't a factor , at first putting them on they seem just a tad short .",NEG,they,just a tad short,0
My main reason for returning these shoes were they were too short/small .,NEG,shoes,too short/small,0
My one complaint is that they wear out quickly .,NEG,they,,0
My one foot is slightly wider then the other so its a little tighter on that foot but there breaking in just fine Ive worn them 4 hrs at a time with no problems so far .,NEU,them,just fine,1
"My only complaint -- according to the size chart , I should have fit into a size A ( small ) .",NEG,size chart,complaint,0
My only complaint is they are SUCH a pain to get buckled .,NEG,they,pain,0
My only glitch is this color is now DARKER than I remembered it .,NEG,color,"DARKER, glitch",0
My only hesitancy in giving it five stars is that the strap that holds it on your foot became looser than I would like almost immediately .,NEG,strap,looser,0
"My only issue is that the back of the waist band is a little prickly , but I just turn it over and it 's fine .",NEG,waist band,a little prickly,0
"My only issue is that the back of the waist band is a little prickly , but I just turn it over and it 's fine .",POS,waist band,fine,0
My only wish is that the soles were thicker ; they wear thin quickly .,NEG,they,thin quickly,0
My second pair of this sandal .,POS,sandal,,0
My slender 11-year old wears the L/XLsize as they do run a little small .,NEG,they,a little small,0
My son-in-law wanted these boots and absolutely loves them !,POS,boots,absolutely loves,0
"My toes are a little tight , but it may be the nature of the shoe .",NEU,shoe,,1
My waist is 30 inches and my hips are 45 and these tights fit me very comfortably and you ca n't see the waistband under most clothes .,POS,tights,very comfortably,0
My waist is around 31-32 and the size B were a perfect fit .,POS,size B,perfect,0
My wife is very happy with these sandals .,POS,sandals,happy,0
"Needed a tight that was full coverage , and these are the ones , they fit great , true to size , comfortable , just what I was hoping for",POS,they,"TRUE, great, comfortable",0
Needs a pad to keep from sliding .,NEG,,,0
Never a run in these after years of wear ( probably because I got it at a bigger size ) .,POS,,,0
Never true to size .,NEG,size,Never true,0
Next time I would order 1/2 size larger ...,NEG,,,0
"Nice , soft and comfortable .",POS,,"comfortable, Nice, soft",0
"Nice , sturdy tights .",POS,tights,"sturdy, Nice",0
Nice .,POS,,Nice,0
Nice and comfy,POS,,"Nice, comfy",0
Nice and dressy .,POS,,"dressy, Nice",0
Nice and strong material and wo n't run easy .,POS,material,"strong, NULL, Nice",0
Nice character shoe .,POS,shoe,Nice,0
Nice colour too and they are comfortable .,POS,colour,Nice,0
Nice colour too and they are comfortable .,POS,they,comfortable,0
"Nice enough shoes , but the color was not what I was expecting , but it could just be my monitor",NEG,color,,0
"Nice enough shoes , but the color was not what I was expecting , but it could just be my monitor",POS,shoes,Nice enough,0
Nice fabric but fit very small .,NEG,,very small,0
Nice fabric but fit very small .,POS,fabric,Nice,0
Nice fit and good material,POS,,Nice,0
Nice fit and good material,POS,material,good,0
Nice looking pair of sandals .,POS,sandals,Nice,0
"Nice product - comfortable , lightweight , soft inside and steady on the floor while you do the dancing .",POS,inside,soft,0
"Nice product - comfortable , lightweight , soft inside and steady on the floor while you do the dancing .",POS,product,"lightweight, comfortable, steady, Nice",0
"Nice quality , attractive , light weight , and just what I wanted , BUT .",POS,,"attractive, light, NULL",0
"Nice quality , attractive , light weight , and just what I wanted , BUT .",POS,quality,Nice,0
Nice quality .,POS,quality,Nice,0
Nice quality shoe .,POS,quality,Nice,0
Nice quality tight .,POS,quality,Nice,0
Nice shimmer but opaque,NEG,,opaque,0
Nice shimmer but opaque,POS,,Nice,0
"Nice shoe and quality , but did not fit my foot comfortably as was in between sizes .",NEG,shoe,comfortably,0
"Nice shoe and quality , but did not fit my foot comfortably as was in between sizes .",POS,quality,Nice,0
"Nice shoe and quality , but did not fit my foot comfortably as was in between sizes .",POS,shoe,Nice,0
Nice shoe for special occasions .,POS,shoe,Nice,0
Nice soft fabric inside and arch support .,POS,fabric,Nice soft,0
"Nice soft shirt , no wrinkling !",POS,shirt,"Nice, soft, NULL",0
"Nice tights for the price , did n't stand up to machine washing well though .",POS,price,Nice,0
No complaints on service and packaging .,NEU,packaging,No complaints,1
No complaints on service and packaging .,NEU,service,No complaints,1
"No matter what I am wearing , I seem to always go back to one of these Mimosas .",POS,Mimosas,,0
No runs or tears even chasing after my 2 year old,POS,,,0
No runs yet and have been worn many times already.Great deal .,POS,,already.Great deal,0
No support hose,NEG,hose,No support,0
No way would I spend this much money on a product that will rip so quickly- might as well purchase $ 3 stocking from TJ Maxx .,NEG,,,0
"Nope , returned for damaged 13D and still tight but would have streched .",NEG,,still tight,0
"Normally , LifeStride shoes are perfect for me , but not this time .",NEG,,,0
"Normally , LifeStride shoes are perfect for me , but not this time .",POS,shoes,perfect,0
"Not Sure if 9AA would work , but not going to pay return shipping to find out .",NEG,,,0
Not at all happy,NEG,,Not at all happy,0
Not complimentary to the shoe .,NEG,shoe,Not complimentary,0
Not for Tall men,NEG,,,0
"Not itchy like I expected it to be , and it keeps its shape pretty well .",POS,,pretty well,0
Not leather .,NEG,,,0
Not much support and a liitle tight for the wide that I ordered .,NEG,,"a liitle tight, NULL",0
"Not much to say about it ... beautiful , elegant , comfortable , just the way it was described .As I said ... ... .. Simply perfect ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",POS,,"elegant, beautiful, comfortable, Simply perfect",0
Not narrow enough .,NEG,,Not narrow enough,0
Not nearly as comfortable as the old pair or as comfortable as newer aerosole styles .,NEG,,"as comfortable as, Not",0
"Not only do they provide more warmth and coverage than pantyhose/nylons in colder temperatures ( when you still want the bare leg look ) , they are also very comfortable and have held up to multiple washes so far .",POS,they,very comfortable,0
Not only were they too tight but they were too long length wise - I checked the sizing chart before I ordered them and I ordered my normal size .,NEG,they,"too tight, too long",0
Not rue to size and very narrow .,NEG,,very narrow,0
Not rue to size and very narrow .,NEG,size,Not rue,0
"Not see through , I like it .",POS,,like,0
Not sized correctly .,NEG,,,0
Not sure these folks make tights for older dancers with a way to keep waist elastic from being too tight at the waist .,NEG,waist,too tight,0
"Not the best quality leather , but they are pretty well made , so they will last through a dance season if you are taking a class , and probably much longer depending on use.The Size Question amazon asked stated too small as the only option that made sense , but the aren't really too small - you just have to know that dance shoes are always at least a size smaller than street shoes - sometimes even two sizes .",POS,they,"NULL, pretty well",0
"Not the fanciest of shoes , but is exactly what I wanted !",POS,,,0
Not thin like pantyhose but not thick as tights it right in the middle .,POS,,,0
Not too high of a heel .,POS,heel,Not too high,0
Not true to size chart .,NEG,size chart,Not true,0
Not worth the money !,NEG,,Not worth,0
Nothing in pkgexcept a return sticker ! Frustrating ! !,NEG,,Frustrating,0
"Nothing much to say other then it fits great & looks great , I added my own tips felt the current one was a bit small and did n't protect boot tip from being scratched .",NEG,current one,"NULL, a bit small",0
"Nothing much to say other then it fits great & looks great , I added my own tips felt the current one was a bit small and did n't protect boot tip from being scratched .",POS,,"great, great",0
O ordered them for a friend and she loved them .,POS,them,loved,0
Obviously my favorites .,POS,,favorites,0
"On another note , customer service was awesome about accepting the return of the additional pair of shoes I ordered , and my refund was processed quickly .",POS,service,"NULL, awesome",0
"On the whole , I would definitely recommend these if you are looking for a nice pair of cheap character shoes .",POS,,definitely recommend,0
Once I got the right size they fit great and the quality is great .,POS,quality,great,0
Once I got the right size they fit great and the quality is great .,POS,they,great,0
"Once the shoe stretches , I do n't know if I will be able to keep it on , but for the price , I 'll be happy to get any wear out of them at all .",POS,price,,0
"Once you find the right size , they are comfortable to dance in .",POS,they,comfortable,0
One of my all time favorites .,POS,,favorites,0
One size bigger is perfect .,POS,,perfect,0
One sock was 3 inches shorter than the other !,NEG,sock,shorter,0
"One thing that is strange is that while the shoe is narrow and fit me , the band for the ankle was too wide .",NEG,band for the ankle,too wide,0
Only brand I will buy from now on !,POS,brand,,0
Only hose I buy !,POS,hose,,0
Only problem is that it was too large .,NEG,,too large,0
Order 1 size larger than needed .,NEG,size,larger,0
Order size up,NEU,,,1
Ordered 1/2 size larger and it was still a bit short as well as too wide .,NEG,,"a bit short, too wide",0
"Other than that , they are quite shiny !",POS,they,quite shiny,0
"Other than that , they are very reliable and I 've worn them for many performances .",POS,them,,0
"Other than that , they are very reliable and I 've worn them for many performances .",POS,they,very reliable,0
Other than that great shoes,POS,shoes,great,0
Other than that the shirt appears to be of good quality .,POS,quality,good,0
Other than that the shoe looks great with jeans or capri pants !,POS,shoe,great,0
Other than that these are the best ! !,POS,,best,0
Other than that they look nice and I am ending up giving them to a younger cousin .,POS,they,nice,0
"Otherwise , the product is fine .",POS,product,fine,0
"Otherwise , they arrived quickly and were reasonably priced .",POS,,quickly,0
"Otherwise , they arrived quickly and were reasonably priced .",POS,they,reasonably,0
Otherwise are ok tights .,NEU,tights,ok,1
Otherwise the sandals are a good purchase .,POS,sandals,good,0
Otherwise these are great tights !,POS,tights,great,0
"Over the years , I have owned almost every color of this shoe .",POS,shoe,,0
"Overall , I 'm satisfied with the tops ; so much so , I ordered the sunflower yellow ( received today ) , purple , & strong blue .",POS,tops,satisfied,0
"Overall , I 'm super happy so far !",POS,,super happy,0
"Overall , I like the boots , but I am concerned that the printed design will scratch too easily .",POS,boots,like,0
Overall I love this sweatshirt and I would love to order more .,POS,sweatshirt,love,0
Overall I think they are a very good fit and would like to see them in more colors .,POS,they,very good,0
Overall a good buy for work shoes .,POS,work shoes,good,0
Overall great boot .,POS,boot,Overall great,0
Overall they 're good !,POS,they,good,0
Overall we were pleased with the performance and fit .,POS,,pleased,0
Overall we were pleased with the performance and fit .,POS,performance,pleased,0
PS They are pretty and shimmery .,POS,They,"shimmery, pretty",0
Package was a mess but needed for Halloween outfit .,NEG,Package,,0
Panty hose very wide .,NEG,Panty hose,very wide,0
"Past that , my product is perfect and I hope to have long wearing use from it that I am accustom to with Danskin tights .",POS,product,perfect,0
Perfect ! ! !,POS,,Perfect,0
Perfect Tights !,POS,Tights,Perfect,0
Perfect character shoes .,POS,shoes,Perfect,0
Perfect classic shoe,POS,shoe,Perfect,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,,Perfect,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,dance shoes,"very comfortable, great",0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,heel size,perfect,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,quality,great,0
Perfect fit .,POS,,Perfect,0
Perfect for a Daphne Halloween costume .,POS,Daphne Halloween costume,Perfect,0
Perfect for dancers .,POS,,Perfect,0
Perfect for light dancing and character movement .,POS,,Perfect,0
Perfect for my daughter 's high school musical .,POS,,Perfect,0
Perfect for my daughters show choir,POS,,Perfect,0
Perfect for onstage performances .,POS,,Perfect,0
"Perfect for the dock side picnic for which they were purchased , the price was also just right .",NEU,price,just right,1
"Perfect for the dock side picnic for which they were purchased , the price was also just right .",POS,they,Perfect,0
Perfect for what I needed them for .,POS,them,Perfect,0
Perfect height of heel for long hours on your feet but fit is small .,NEG,,small,0
Perfect height of heel for long hours on your feet but fit is small .,POS,height of heel,Perfect,0
Perfect not only for dancing but just a night out,POS,,Perfect,0
Perfect shoe for my 14 year old theater bug .,POS,shoe,Perfect,0
Perfectly comfortable and dressy looking too !,POS,,"dressy, Perfectly comfortable",0
Pinched my little toes .,NEG,,,0
Pink is nice with pink shoes .,POS,Pink,nice,0
Planning on purchasing more in several colors .,POS,,,0
"Please be sure to have the correct size when people order your shoes , it is disappointing to get a pair of shoes a whole size larger and they are too small ...",NEG,size,,0
Plenty of color selections to fit various skin tones .,POS,color selections,fit,0
"Plus , the label included with the sandals was missing the last 3 digits of the zip code , making me have to look up the zip at the post office , as I had not noticed it before I left home because I am almost legally blind .",NEG,sandals,,0
Plus they are very durable .,POS,they,very durable,0
Pretty disappointed because I really wanted to try these out ...,NEG,,Pretty disappointed,0
"Purchased for my wife , she loves it , fits a little large though but still manageable .",NEG,,a little large,0
"Purchased for my wife , she loves it , fits a little large though but still manageable .",POS,,loves,0
Purchased half size up after reading reviews ... . they fit well doing that .,POS,they,well,0
"Purchased these for a cosplay ... simple , black , low heel ... great for period cosplays .",POS,,great,0
Purchased these for everyday wear but think they are so attractive I am saving them for casual dress events .,POS,they,so attractive,0
Quality and comfort ! ! !,POS,Quality,,0
Quality and comfort ! ! !,POS,comfort,,0
Quality is not that good .,NEG,Quality,not that good,0
Quality is okay .,NEU,Quality,okay,1
"Quality is very good compared to regular tights , I also got them in black and light toast .",POS,Quality,very good,0
"Quality of tights is good in our experiencewith tights , and these are perfect transition tights .",POS,Quality,good,0
"Quality of tights is good in our experiencewith tights , and these are perfect transition tights .",POS,transition tights,perfect,0
"Quality was good , price was good , next time I will order larger and way earlier so I can avoid being gouged by the dance shop .",POS,Quality,good,0
"Quality was good , price was good , next time I will order larger and way earlier so I can avoid being gouged by the dance shop .",POS,price,good,0
"Quick delivery , original packaging , fit as described .",POS,,fit,0
"Quick delivery , original packaging , fit as described .",POS,delivery,Quick,0
Quite happy with the purchase .,POS,,Quite happy,0
Quite soft and comfortable to walk .,POS,,"comfortable, Quite soft",0
Ran small and have a small hole in the foot for dancing .,NEG,,small,0
Ran small and have a small hole in the foot for dancing .,NEG,hole,small,0
"Read several reviews , so I knew they might run on the narrow side.I ordered wide ( this is what I usually wear ) the fit is still a bit snug .",POS,,a bit snug,0
Real nice boots .,POS,boots,Real nice,0
Real product .,POS,product,Real,0
Really beautiful tights !,POS,tights,Really beautiful,0
"Really comfortable , great flats .",POS,flats,"great, Really comfortable",0
Really comfy .,POS,,Really comfy,0
Received as expected .,POS,,,0
Received in a timely manner,POS,,,0
Recommend them !,POS,them,Recommend,0
"Regarding the fabric , it 's nice , soft , and a bit thicker than most of my other tights .",POS,fabric,"a bit thicker, soft, nice",0
Requested a refund .,NEG,,,0
Returned .,NEG,,,0
Returned these because they were too small and narrow for my feet .,NEG,they,"too small, narrow",0
Returnining is always a pain for me .,NEG,Returnining,pain,0
Runs HUGE .,POS,,HUGE,0
Runs big .,NEG,,big,0
Runs true to size .,NEU,size,,1
Runs true to size I ordered up to have a comfy fit .,POS,fit,comfy,0
Runs true to size I ordered up to have a comfy fit .,POS,size,TRUE,0
Runs very wide .,NEG,,very wide,0
STILL WEARS THEM A YEAR LATER !,POS,THEM,,0
SUPER SMALL AND I GOT AN XL .,NEG,,SUPER SMALL,0
Same two pairs worn August - January and still in good shape .,POS,shape,good,0
"Seems as if Lifestride just reinvented the colors with new names.Since I returned them , I was disappointed that the seller did not provide a pre-paid return label .",NEG,seller,disappointed,0
"Seems narrow at the toe , forces my big toe into an uncomfortable angle .",NEG,toe,uncomfortable,0
"Sent the wrong color and too much of a hassle to send back , but these sandals are great !",NEG,,too much of a hassle,0
"Sent the wrong color and too much of a hassle to send back , but these sandals are great !",POS,sandals,great,0
Sent them back and did not reorder .,NEG,them,,0
Sharp looking boot .,POS,boot,Sharp,0
"She 's 78lbs , and these were snug .",POS,,snug,0
She 's in many musicals and says they are very comfortable .,POS,they,very comfortable,0
She could n't even get her foot in the shoe .,NEG,shoe,,0
She finds this style of shoe so comfortable that she asked me to get her the same shoe in red and beige .,POS,style,so comfortable,0
She found them amazingly comfortable .,POS,them,amazingly comfortable,0
She had been wearing them every night .,POS,them,,0
"She has a narrow foot , but these fit her very well .",POS,,very well,0
She is 13 and 5 ' 5 and I got a small/medium and they fit wonderfully .,POS,they,wonderfully,0
"She is even more rough on her tights and they get washed way more often , yet they hold up just as well !",POS,they,,0
"She likes the stretchiness of these -- know that there is a very similar style in the same brand with slightly less spandex , so if you have a particular child like mine watch what you buy .",POS,,likes,0
She loved how comfortable they were .,POS,they,comfortable,0
She loved them !,POS,them,loved,0
She loves it .,POS,,loves,0
She loves the slight shimmer and color .,POS,color,loves,0
She loves the slight shimmer and color .,POS,shimmer,loves,0
She loves the style and they are very comfortable,POS,style,loves,0
She loves the style and they are very comfortable,POS,they,very comfortable,0
"She loves them , says they are much more comfortable than those she spent a great deal more on .",POS,them,loves,0
"She loves them , says they are much more comfortable than those she spent a great deal more on .",POS,they,much more comfortable,0
She loves them .,POS,them,loves,0
She loves them and had me order another pair in red .,POS,them,loves,0
"She needs compression on her legs and these tights are tight enough for her , and cheaper than compresion hose .",POS,tights,"tight enough, cheaper",0
She often has problems with shoes as one foot is slightly larger than the other so the open toe is perfect.Do n't know about the arch support .,POS,open toe,perfect.Do,0
"She said they are so comfortable , and they are perfect .",POS,they,"perfect, so comfortable",0
She says they are durable and do not run easily,POS,they,"durable, NULL",0
She used to have a pink pair that have worn out and is very disappointed that they are not available in pink .,NEG,they,very disappointed,0
She was very happy with the fit .,POS,,very happy,0
She will not be able to use them .,NEG,them,,0
She wore them for a few rehearsals and two recitals and they are still doing well .,POS,them,well,0
Sheer and shimmery .,NEU,,Sheer,1
Sheer and shimmery .,POS,,shimmery,0
Shimmery .,POS,,Shimmery,0
Shimmery tights are perfectly feminine !,POS,tights,perfectly,0
"Shiny , smooth , and durable .",POS,,"smooth, Shiny, durable",0
Shiny and comfortable .,POS,,"comfortable, Shiny",0
Shiny as expected .,POS,,Shiny,0
Shipped for free and that makes this mama happy ! ! !,POS,,happy,0
Shipping both ways totalled $ 12+ and I have nothing to show for it .,NEG,Shipping,,0
Ships FAST !,POS,Ships,FAST,0
"Shoes are comfortable and sturdy , great for walking .",POS,Shoes,"sturdy, comfortable, great",0
"Shoes are nice and soft , but runs wide .",NEG,Shoes,wide,0
"Shoes are nice and soft , but runs wide .",POS,Shoes,"soft, nice",0
"Shoes are too small even though I order one size bigger , its still too small",NEG,Shoes,"too small, too small",0
Shoes arrived on time and in tact .,POS,,,0
Shoes arrived on time and in tact .,POS,Shoes,in tact,0
Shoes fit so loose they sound like flip flops when I walked in them.The left shoe did n't cover my little toe comfortably.Normally I can walk out of the store with Lifestride shoes on .,NEG,Shoes,so loose,0
Shoes fit so loose they sound like flip flops when I walked in them.The left shoe did n't cover my little toe comfortably.Normally I can walk out of the store with Lifestride shoes on .,NEG,left shoe,comfortably.Normally,0
Shoes fit so loose they sound like flip flops when I walked in them.The left shoe did n't cover my little toe comfortably.Normally I can walk out of the store with Lifestride shoes on .,NEG,they,,0
Should be great with skirts this summer .,POS,,great,0
Should send back as too loose to stay on .,NEG,,too loose,0
Simple design .,POS,design,Simple,0
"Since I 'm not actually dancing , I was able to set the buckle to a spot where I can wiggle my foot in-and-out and it 's only slightly loose around my ankle .",NEG,,slightly loose,0
Since I am transgender I like anything that helps me look more feminine .,POS,,like,0
"Since I was impressed with the quality of the material , I decided I 'd go up one more size and try the XXL .",POS,quality,,0
Size is close to right on too .,POS,Size,,0
Sizing is incorrect !,NEG,Sizing,incorrect,0
Small/Medium fits perfect .,POS,,perfect,0
"Smooth , nice color , sizing right , feet or no feet adjustement good , good band waist .",POS,,Smooth,0
"Smooth , nice color , sizing right , feet or no feet adjustement good , good band waist .",POS,band waist,good,0
"Smooth , nice color , sizing right , feet or no feet adjustement good , good band waist .",POS,color,nice,0
"Smooth , nice color , sizing right , feet or no feet adjustement good , good band waist .",POS,sizing,good,0
"Smooth , tanned and shimmery !",POS,,"Smooth, shimmery, tanned",0
Snagged right away .,NEG,,,0
"So , after dropping $ 84 , I am going to throw them in our burn pile and laugh maniacally as they smoke , twist , and char , much like my feet for the past 3 week .",NEG,them,,0
"So , four stars for fashion , zero for product quality .",POS,fashion,,0
"So , four stars for fashion , zero for product quality .",POS,quality,,0
"So , with essentially no real hips or booty yet , they just fit .",POS,,just fit,0
So I tried LifeStride 's Mimosa but BEWARE they do not run true to size .,NEG,size,do not run true,0
"So I was n't sure how these were gon na be , but I adore them ! I 'm glad I took the other reviews advice and ordered up a size because the crotch .",POS,them,adore,0
So again if you are taller or thicker you have been warned .,NEG,,,0
"So at their longest , they come just past my elbows ( I have long arms ) , and when rolled up , it is a short sleeve shirt .",NEG,sleeve,,0
"So basically the chart is way off , order your regular size or a size down .",NEG,chart,,0
"So brilliant , it can be viewed by extraterrestrials light years away .",POS,,So brilliant,0
So comfortable and tough they are great for anything .,POS,they,"great, So comfortable, tough",0
So comfy !,POS,,So comfy,0
"So even if they had fit , I 'm not sure I would have kept them .",NEG,them,,0
"So far , the texture is nice .",POS,texture,nice,0
So glad to have read other reviews .,POS,,So glad,0
So happy to have found these navy flats !,POS,flats,happy,0
So in that sense they are on the smaller side when compared to regular street clothing .,NEG,they,smaller,0
So of course I will return them .,NEG,them,,0
So soft nice to wear .,POS,,"So soft, nice",0
So there 's no reason a run should have even happened .,NEG,,,0
"So when I have my toes/the ball of the foot on the ground , the back part of the heel does not touch the ground .",NEG,,,0
"Soft , thick and rugged .",POS,,"rugged, Soft, thick",0
"Soft , warm , comfortable .",POS,,"comfortable, Soft, warm",0
Soft .,POS,,Soft,0
"Soft as a pillow , light as a feather , durable and blessed with simplicity , these shoes may have no built in arch but they conform to your feet quite well.After a bout with edema , I found I could no longer wear tied shoes without my feet cramping .",POS,shoes,"light, durable, Soft",0
"Soft as a pillow , light as a feather , durable and blessed with simplicity , these shoes may have no built in arch but they conform to your feet quite well.After a bout with edema , I found I could no longer wear tied shoes without my feet cramping .",POS,they,quite well.After,0
Somewhat small .,NEG,,small,0
"Standard pantyhose would tear after one use , and the remaining ribbons would cut into my feet and toes , and become imbedded as I skated , making them very painful to take off .",NEG,Standard pantyhose,,0
"Standard pantyhose would tear after one use , and the remaining ribbons would cut into my feet and toes , and become imbedded as I skated , making them very painful to take off .",NEG,them,very painful,0
Stay in place well .,POS,,well,0
"Still fits and is comfortable , good price and I can even decorate with beads if I want .",POS,,"comfortable, NULL, Still fits",0
"Still fits and is comfortable , good price and I can even decorate with beads if I want .",POS,price,good,0
Still wearing and enjoying the sandals tho ; they are nice with colorful summer clothing .,POS,sandals,enjoying,0
Still wearing and enjoying the sandals tho ; they are nice with colorful summer clothing .,POS,they,nice,0
"Strong , feels nice .",POS,,"nice, Strong",0
Stylish and comfortable .,POS,,"Stylish, comfortable",0
Super crinoline for the price !,POS,price,Super,0
Super great product at a good price .,POS,price,good,0
Super great product at a good price .,POS,product,Super great,0
Super quality,POS,quality,Super,0
Sweet !,POS,,Sweet,0
THIS SHOE LOOKED GOOD SO ITHOUGHT I WOULD TRY IT .,POS,SHOE,GOOD,0
THREE INCHES ! ! !,NEG,,,0
Thank You I wore them yesterday to church .,POS,them,,0
Thank you,POS,,,0
Thank you amazon for free returns .,POS,amazon,,0
Thank you for a quality product and service .,POS,product,Thank,0
Thank you for a quality product and service .,POS,service,Thank,0
"Thankfully the persob who drove me had an iphone and was able to find the zip code for me.Being sight-impaired , I need rides everywhere , so having to get a ride to the post office , having the zip missing , and having to pay over $ 11 to mail the sandals , has left me very dismayed .",NEG,,very dismayed,0
Thanks !,POS,,Thanks,0
Thanks for making it available and affordable !,POS,,"Thanks, affordable, available",0
Thanks for that great quality and I will be ordering another color soon .,POS,,,0
Thanks for that great quality and I will be ordering another color soon .,POS,quality,great,0
"Thanks to being deer skin , they stretch just the right amount .",POS,deer skin,Thanks,0
"Thanks to being deer skin , they stretch just the right amount .",POS,they,,0
That could be attributed to the tight fit .,NEG,,tight,0
That means shoes like this are stylish all the time .,POS,,stylish,0
"That said , Would definitely buy again .",POS,,,0
That was scratching on my heel .,NEG,,,0
That worked perfectly for me .,POS,,perfectly,0
"The Camel color while looks a little like something my grandmother might wear , it works very well with neutral colors without having to get white sandals .",NEG,color,,0
"The Camel color while looks a little like something my grandmother might wear , it works very well with neutral colors without having to get white sandals .",POS,,very well,0
The D is just fine - I 'm 5 ' 4 and 137 .,POS,The D,just fine,0
"The L/XL fits my 5 ' 2 150 pounds perfectly but if you are taller and weigh more , these will not fit .",POS,,perfectly,0
The LifeStride 's I ordered in 6.5 C/D were much closer to a 6 narrow !,NEG,LifeStride 's,narrow,0
"The S/M were way too short.She has longish legs , but the sizing here is way off .",NEG,S/M,too short.She,0
"The S/M were way too short.She has longish legs , but the sizing here is way off .",NEG,sizing,,0
The Shorts fit perfectly .,POS,Shorts,perfectly,0
The XL is the perfect oversized sweatshirt for me and I 'm able to layer under if needed .,POS,sweatshirt,perfect,0
The amount of stretch also makes me think that these will last a long time .,POS,,,0
The area across the top of the foot is very tight .,NEG,area,very tight,0
The back elastic heel strap helps and fits great - no slipping .,POS,heel strap,"NULL, great",0
The back elastic piece looked like it would only last a short time before it broke .,NEG,back elastic piece,,0
The best .,POS,,best,0
The best pairs of sandals I have ever bought .,POS,sandals,best,0
"The best part is they do n't get runners or damage easily .. They are supportive , yet comfortable , even for fuller figured women ! I would suggest them to anyone looking for qualilty tights .",POS,They,"supportive, comfortable",0
"The best part is they do n't get runners or damage easily .. They are supportive , yet comfortable , even for fuller figured women ! I would suggest them to anyone looking for qualilty tights .",POS,them,I,0
"The best part is they do n't get runners or damage easily .. They are supportive , yet comfortable , even for fuller figured women ! I would suggest them to anyone looking for qualilty tights .",POS,they,best,0
"The best part is they do n't get runners or damage easily .. They are supportive , yet comfortable , even for fuller figured women ! I would suggest them to anyone looking for qualilty tights .",POS,tights,qualilty,0
The best tights .,POS,tights,best,0
The black shoes have a soft bed from a fabric that feels almost like fleece and my feet sweat quickly in it.BALANCE : One issue that I have with all four pairs of Capezio shoes that I ordered ( will return 3 ) is that the heel seems to be at a slightly different angle than the front part of the shoe .,NEG,all four pairs of Capezio shoes,,0
The black shoes have a soft bed from a fabric that feels almost like fleece and my feet sweat quickly in it.BALANCE : One issue that I have with all four pairs of Capezio shoes that I ordered ( will return 3 ) is that the heel seems to be at a slightly different angle than the front part of the shoe .,NEG,fabric,,0
The black shoes have a soft bed from a fabric that feels almost like fleece and my feet sweat quickly in it.BALANCE : One issue that I have with all four pairs of Capezio shoes that I ordered ( will return 3 ) is that the heel seems to be at a slightly different angle than the front part of the shoe .,NEG,heel,,0
The black shoes have a soft bed from a fabric that feels almost like fleece and my feet sweat quickly in it.BALANCE : One issue that I have with all four pairs of Capezio shoes that I ordered ( will return 3 ) is that the heel seems to be at a slightly different angle than the front part of the shoe .,POS,bed,soft,0
The boots look nice ( a little artificial though . ),NEG,boots,a little artificial,0
The boots look nice ( a little artificial though . ),POS,boots,nice,0
"The bottom of the shoes are slippery but walking on regular roads or floor should give you enough traction , I do remember the initial concern when I first put them on .",NEG,bottom,slippery,0
"The bottom of the shoes are slippery but walking on regular roads or floor should give you enough traction , I do remember the initial concern when I first put them on .",NEG,them,,0
"The buttons are fine and not loose at all , but my shirt did come with an extra button just in case.Follow the washing instructions exactly !",POS,buttons,fine,0
The caramel color is very attractive and will blend well with summer and winter colors .,POS,color,very attractive,0
The color and quality of the shirt also turned out to be what i hoped when i ordered it .,POS,color,,0
The color and quality of the shirt also turned out to be what i hoped when i ordered it .,POS,quality,,0
