raw_words,sentiment,aspect,opinion,subjectivity
"Penny 's home is very well located , it was easy to get to most places in Boston .",POS,Penny 's home,"easy, very well",0
Penny 's home was lovely .,POS,Penny 's home,lovely,0
"Penny 's house is beautiful , located on a secluded little street with a lively brick walkway .",POS,Penny 's house,beautiful,0
"Penny 's house is beautiful , located on a secluded little street with a lively brick walkway .",POS,street,NULL,0
Penny 's house is in a fabulous location that is walking distance to several awesome restaurants and shops at well as a convenient T station .,POS,location,fabulous,0
Penny 's house is in a fabulous location that is walking distance to several awesome restaurants and shops at well as a convenient T station .,POS,Penny 's house,NULL,0
Penny 's place has everythingyou need while traveling .,POS,Penny 's place,NULL,1
Penny 's place is a calm oasis in Jamaica Plain .,POS,Penny 's place,calm,0
Penny 's place is really a pleasure to stay in .,POS,Penny 's place,pleasure,0
Penny 's place is terrific .,POS,Penny 's place,terrific,0
Penny 's place met all our needs !,POS,Penny 's place,NULL,1
Penny 's place was awesome .,POS,Penny 's place,awesome,0
Penny 's place was beautiful and relaxing .,POS,'s place,"beautiful, relaxing",0
Penny 's place was beautiful and relaxing .,POS,Penny,"relaxing, beautiful",0
Penny 's place was fantastic !,POS,Penny 's place,fantastic,0
"Penny 's place was fantastic , my wife and I and our 18 month old son ( we got an OK from her to show up with a kid before hand ) had a great time staying in her beautiful place in JP .",POS,place,beautiful,0
"Penny 's place was fantastic , my wife and I and our 18 month old son ( we got an OK from her to show up with a kid before hand ) had a great time staying in her beautiful place in JP .",POS,Penny 's place,fantastic,0
"Penny 's place was fantastic , my wife and I and our 18 month old son ( we got an OK from her to show up with a kid before hand ) had a great time staying in her beautiful place in JP .",POS,NULL,great,0
Penny 's space was a great place to take a moment and completely relax before setting out on the next Boston adventure .,POS,'s space,"great, completely relax",0
Penny 's space was a great place to take a moment and completely relax before setting out on the next Boston adventure .,POS,Penny,"great, completely relax",0
Penny 's suite on the third floor was a perfect get away from the city .,POS,Penny 's suite,perfect,0
Penny 's warmth is wonderful in a very intesting surrounding easily accessible for different journeys arround Boston .,POS,NULL,easily accessible,0
Penny 's warmth is wonderful in a very intesting surrounding easily accessible for different journeys arround Boston .,POS,surrounding,very intesting,0
Penny 's warmth is wonderful in a very intesting surrounding easily accessible for different journeys arround Boston .,POS,Penny 's warmth,wonderful,0
Penny was a fantastic host .,POS,Penny,fantastic,0
"Penny was a great host - could n't have been more helpful with directions for getting around , restaurant/shopping suggestions , etc .",POS,Penny,great,0
"Penny was a great host - could n't have been more helpful with directions for getting around , restaurant/shopping suggestions , etc .",POS,directions,more helpful,0
Penny was a great hostess ! !,POS,Penny,great,0
"Penny was a lovely host , and staying at her place was a real treat .",POS,Penny,lovely,0
"Penny was a lovely host , and staying at her place was a real treat .",POS,NULL,real treat,0
Penny was a perfect host and her home is beautiful and the location perfect .,POS,home,beautiful,0
Penny was a perfect host and her home is beautiful and the location perfect .,POS,Penny,perfect,0
Penny was a perfect host and her home is beautiful and the location perfect .,POS,location,perfect,0
Penny was a thoughtful host and was responsive and easy to make arrangements with .,POS,Penny,"responsive, thoughtful, easy",0
Penny was a wonderful host !,POS,Penny,wonderful,0
Penny was a wonderful host and was incredibly helpful .,POS,Penny,"wonderful, incredibly helpful",0
Penny was an amazing host .,POS,Penny,amazing,0
Penny was available and communicative when needed and also gave us our privacy .,POS,Penny,"communicative, NULL",0
"Penny was extraordinarily helpful , generous , interesting , and overall an excellent host .",POS,Penny,"excellent, interesting, extraordinarily helpful, generous",0
"Penny was extremely informative and knowledgeable about the area , and what places any out of towner might want to check out .",POS,Penny,"extremely informative, knowledgeable",0
"Penny was great , a very thoughtful host .",POS,Penny,"very thoughtful, great",0
Penny was helpful when needed but also gave me my privacy .,POS,Penny,helpful,0
Penny was such a warm and welcoming host !,POS,Penny,"welcoming, warm",0
Penny was such a wonderful host !,POS,Penny,wonderful,0
Penny was super communicative with timely responses and very helpful information .,POS,Penny,super communicative,0
Penny was super communicative with timely responses and very helpful information .,POS,responses,timely,0
Penny was super communicative with timely responses and very helpful information .,POS,information,very helpful,0
Penny was very polite and welcoming .,POS,Penny,"very polite, welcoming",0
Perfect accommodations for a trip to Boston .,POS,accommodations,Perfect,0
Perfect and cute room .,POS,room,"Perfect, cute",0
Perfect apt for one ( or two ) .,POS,apt,Perfect,0
"Perfect Back Bay location , excellent communication and very comfortable accommodations .",POS,communication,excellent,0
"Perfect Back Bay location , excellent communication and very comfortable accommodations .",POS,location,Perfect,0
"Perfect Back Bay location , excellent communication and very comfortable accommodations .",POS,accommodations,very comfortable,0
Perfect cosy apartment in a great location .,POS,apartment,"cosy, Perfect",0
Perfect cosy apartment in a great location .,POS,location,great,0
Perfect distance from the Convention center for anyone with an event !,POS,NULL,Perfect,0
Perfect for a few nights !,POS,nights,Perfect,0
Perfect for a long weekend trip !,POS,NULL,Perfect,0
Perfect for our Memorial Day weekend stay .,POS,NULL,Perfect,0
Perfect for our weekend getaway .,POS,NULL,Perfect,0
Perfect for the 3 of us .,POS,NULL,Perfect,0
Perfect hospitality .,POS,hospitality,Perfect,0
Perfect location - steps away from the green line !,POS,location,Perfect,0
"Perfect location , close to the subway !",POS,location,"Perfect, NULL",0
Perfect location .,POS,location,Perfect,0
Perfect location a few blocks from the commons .,POS,location,Perfect,0
"Perfect location also , walking distance to pretty much everything you would like to visit while in Boston , and just a short uber or t ride away from other places surrounding the city .",POS,location,"Perfect, NULL",0
Perfect location and a great host .,POS,host,great,0
Perfect location and a great host .,POS,location,Perfect,0
Perfect location and size for our group of 7 staying in Boston for a long weekend for the Head of the Charles regatta .,POS,location,Perfect,0
Perfect location and size for our group of 7 staying in Boston for a long weekend for the Head of the Charles regatta .,POS,size,Perfect,0
Perfect location contiguous to Charles St .,POS,location,Perfect,0
Perfect location for seeing Boston .,POS,location,Perfect,0
Perfect location in the heart of beacon hill and the historic district .,POS,location,"Perfect, NULL",0
"Perfect location right next to the MA State House and on Boston Common , adorable loft , lovely building .",POS,location,"Perfect, NULL",0
Perfect location to get anywhere you need to go .,POS,location,"Perfect, NULL",0
Perfect place for a weekend trip and a great value !,POS,value,great,0
Perfect place for a weekend trip and a great value !,POS,place,Perfect,0
Perfect spot for the introverted Air-BnB guest .,POS,spot,Perfect,0
"Perfect spot in Beacon Hill , close to everything !",POS,spot,"Perfect, NULL",0
Perfect spot to enjoy the heart of Boston .,POS,spot,"enjoy, Perfect",0
"Perfectly clean room , very accessible and the self check in was very easy !",POS,room,"Perfectly clean, very accessible",0
"Perfectly clean room , very accessible and the self check in was very easy !",POS,self check in,very easy,0
Perfetto,POS,NULL,Perfetto,0
"Phenomenal location , only steps away from some of the best of Boston .",POS,location,"Phenomenal, NULL",0
Pictures are very accurate .,POS,Pictures,very accurate,0
"Place is as advertised ; clean , comfortable bed and very near the Roxbury Orange Line which runs straight through town .",POS,bed,comfortable,0
"Place is as advertised ; clean , comfortable bed and very near the Roxbury Orange Line which runs straight through town .",POS,Place,"NULL, clean",0
Place is great !,POS,Place,great,0
"Place is super convenient , close to the airport and Boston city center .",POS,Place,"super convenient, NULL",0
Place was clean and everything functioned properly .,POS,Place,"properly, clean",0
Place was in nice shape .,POS,Place,nice,0
Places to eat on your doorstep and easily walkable to other areas of Boston .,POS,NULL,"NULL, easily walkable",0
"Please note this apartment did not seem to be `` lived-in , '' if you appreciate natural charm of other hosts ' human remnants .",NEG,NULL,NULL,1
"Plenty of comfortable furniture , extra blankets if needed , the roof top was incredible .",POS,furniture,"comfortable, Plenty",0
"Plenty of comfortable furniture , extra blankets if needed , the roof top was incredible .",POS,roof top,incredible,0
"Plenty of great food within walking distance Great historic place with Boston charm , very large and the roof top deck made the stay .",POS,roof top deck,NULL,0
"Plenty of great food within walking distance Great historic place with Boston charm , very large and the roof top deck made the stay .",POS,place,"very large, historic, charm, Great",0
Plenty of high quality kitchen utensils for food preparation .,POS,kitchen utensils,high quality,0
Plenty of restaurants close by .,POS,NULL,NULL,1
Plenty of room for us ( three adults ) .,POS,room,Plenty,0
"Plenty of space to spread out and be comfortable , and a fantastic location .",POS,location,fantastic,0
"Plenty of space to spread out and be comfortable , and a fantastic location .",POS,space,"Plenty, comfortable",0
"Plenty of street parking if you rent a car and want to try your hand at driving in Boston , what fun !",POS,street parking,fun,0
"Plus if you 're there for tourism , Tiffany 's place is steps from the Freedom Trail , the Boston Commons and just far enough to walk off a cannoli or two from the North End .",POS,Tiffany 's place,NULL,1
Potential noise from upstairs unit may require you to relocate to another property during your stay .,POS,upstairs,noise,0
Premium location in the heart of Boston .,POS,location,"Premium, NULL",0
Prime location .,POS,location,Prime,0
"Private room , bath right outside the door , complete privacy for two days , but host was only a phone call away .",POS,NULL,complete privacy,0
"Private room , bath right outside the door , complete privacy for two days , but host was only a phone call away .",NEG,host,NULL,0
Private spot walking distance to Harvard Business School .,POS,Private spot,NULL,1
Providing daily necessities and every traffic information made my life in Boston easier .,POS,NULL,NULL,1
Public traffic is very convenient in Boston and even from Penny s house to Downtown Newbury street the most fancy one in Boston .,POS,Penny s house,NULL,1
Public transportation is close and easy .,POS,NULL,"easy, close",0
"Quaint place , great location , clean , affordable , and very cozy .",POS,place,"clean, very cozy, affordable, Quaint",0
"Quaint place , great location , clean , affordable , and very cozy .",POS,location,great,0
Quaint space .,POS,space,Quaint,0
"Queen bed is actually in the living room , as there is no separate bedroom .",NEG,bedroom,NULL,1
"Quick communication , very helpful .",POS,communication,Quick,0
"Quick communication , very helpful .",POS,NULL,very helpful,0
"Quiet , clean .",POS,NULL,"Quiet, clean",0
"Quiet , comfy and well -stocked .",POS,NULL,"well, comfy, Quiet",0
quiet and safe and clean,POS,NULL,"quiet, clean, safe",0
"Quiet neighborhood , airport is not disturbing .",POS,airport,not disturbing,0
"Quiet neighborhood , airport is not disturbing .",POS,neighborhood,Quiet,0
Quiet neighborhood .,POS,neighborhood,Quiet,0
Quiet neighborhood and charming unit .,POS,unit,charming,0
Quiet neighborhood and charming unit .,POS,neighborhood,Quiet,0
Quite and safe neighborhood .,POS,neighborhood,"Quite, safe",0
Raccomanded !,POS,NULL,Raccomanded,0
Really appreciated the laundry facilities within the apartment .,POS,laundry facilities,Really appreciated,0
Really clean place and really enjoyable people .,POS,place,Really clean,0
Really clean place and really enjoyable people .,POS,people,really enjoyable,0
Really close to Cambridge and easy travelling into downtown Boston .,POS,NULL,"easy, NULL",0
Really close to everything .,POS,NULL,NULL,1
Really cool building with an amazing rooftop .,POS,rooftop,amazing,0
Really cool building with an amazing rooftop .,POS,building,Really cool,0
Really cool place to stay in Boston !,POS,place,Really cool,0
"Really enjoyed the rooftop terrace , and everything in the apartment was excellent .",POS,apartment,excellent,0
"Really enjoyed the rooftop terrace , and everything in the apartment was excellent .",POS,rooftop terrace,Really enjoyed,0
Really fun place !,POS,place,Really fun,0
Really gorgeous city view at a better price than other central Boston locations .,POS,price,better,0
Really gorgeous city view at a better price than other central Boston locations .,POS,view,Really gorgeous,0
Really great location and a nice family friendly space .,POS,space,"family friendly, nice",0
Really great location and a nice family friendly space .,POS,location,Really great,0
Really great location close to so many restaurants .,POS,location,"Really great, NULL",0
Really great place .,POS,place,Really great,0
Really ideal spot to stay in Boston .,POS,spot,Really ideal,0
"Really lovely apartment in a nice neighbourhood , ideally located for transport into the city centre .",POS,neighbourhood,"nice, ideally",0
"Really lovely apartment in a nice neighbourhood , ideally located for transport into the city centre .",POS,apartment,Really lovely,0
Really nice .,POS,NULL,Really nice,0
Really nice place !,POS,place,Really nice,0
Really nice quality amenities in the bathroom and breakfast was great !,POS,breakfast,great,0
Really nice quality amenities in the bathroom and breakfast was great !,POS,quality,Really nice,0
"Really nice room , comfy bed and a private bathroom which was super clean .",POS,bed,comfy,0
"Really nice room , comfy bed and a private bathroom which was super clean .",POS,room,Really nice,0
"Really nice room , comfy bed and a private bathroom which was super clean .",POS,private bathroom,super clean,0
Really nice setting .,POS,NULL,Really nice,0
"Reasonable , pretty comfortable , and clean .",POS,NULL,"clean, pretty comfortable, Reasonable",0
Reasonable price comes with everything you need for living .,POS,NULL,NULL,0
Reasonable price comes with everything you need for living .,POS,price,Reasonable,0
"Recommend , unless you looking for a lot of space .",POS,NULL,Recommend,0
Recommend Zume for coffee and Monument for dinner .,POS,NULL,Recommend,0
"Renters should pickup some coffee and filters if they desire because even tho coffee filter , no coffee or filters provided so when we got in late at night we did n't have any next morning and there was no grocery nearby to run out and get some .",NEG,coffee,NULL,1
"Renters should pickup some coffee and filters if they desire because even tho coffee filter , no coffee or filters provided so when we got in late at night we did n't have any next morning and there was no grocery nearby to run out and get some .",NEG,filters,NULL,1
Responsive host .,POS,host,Responsive,0
"Restaurants , multiple subway stops , grocery stores , you name it , it was all nearby .",POS,NULL,NULL,1
Right in back bay and could easily walk to the 'T ' or catch the commuter train to go visit my brother in Natick .,POS,NULL,NULL,1
Right next to a Starbucks and tons of Asian restaurants and fun stores .,POS,NULL,NULL,1
Right next to Boston common on Beacon hill it 's hard to beat it .,POS,NULL,NULL,1
"Right next to the Boston park and public garden , easy walk to the waterfront in multiple directions .",POS,NULL,"easy, NULL",0
Roof top deck is also awesome !,POS,Roof top deck,awesome,0
"Room and en-suite bathroom are spotless , warm , with mini fridge and spacious enough for two people .",POS,bathroom,"warm, spotless",0
"Room and en-suite bathroom are spotless , warm , with mini fridge and spacious enough for two people .",POS,Room,"warm, spotless, spacious enough",0
Room felt like a nice private space and was very accommodating .,POS,space,"nice, private",0
Room felt like a nice private space and was very accommodating .,POS,NULL,very accommodating,0
Room is clean .,POS,Room,clean,0
"Room is on 3rd floor , very clean , very private .",POS,Room,"very private, very clean",0
Room itself is super clean .,POS,Room,super clean,0
Room was clean with everything you could ask for .,POS,Room,"clean, NULL",0
Room was ideal for our short stay in Boston .,POS,Room,ideal,0
"Roommates were very interesitng , friendly and intellectual people too .",POS,Roommates,"intellectual, very interesitng, friendly",0
"Safe , easy to find .",POS,NULL,"Safe, easy",0
Safe and quiet neighborhood with easy access to public transit !,POS,neighborhood,"Safe, easy, quiet",0
"Schampoo , conditioner , showergel , hairdryer , towels - everything you need is there !",POS,NULL,NULL,1
Seemless check in and out .,POS,check in and out,Seemless,0
"Shared bath is very clean and new , with great water pressure !",POS,water pressure,great,0
"Shared bath is very clean and new , with great water pressure !",POS,Shared bath,very clean,0
She also dropped us off at the train a couple times .,POS,NULL,NULL,1
She also helped us stay away from tourist traps and enjoy local Boston more .,POS,NULL,"helped, NULL",0
She also let us check out late which was very helpful due to our flight time !,POS,NULL,very helpful,0
She also made herself and family easily accessable if we needed anything during our stay .,POS,NULL,easily accessable,0
She also was very amicable in allowing us to stay extend our last day so we could rest after Boston Marathon .,POS,NULL,very amicable,0
She and her son were excellent hosts .,POS,hosts,excellent,0
She cheerfully answered all my questions with a stellar response time .,POS,NULL,stellar,0
She communicated well and was genuinely interested in us having a great time in Boston .,POS,NULL,"genuinely interested, great, well",0
She did everything to make our stay enjoyable and we were very sad to leave .,POS,NULL,"enjoyable, NULL",0
She ensured we had everything we needed for a comfortable and relaxing stay in her home .,POS,NULL,"relaxing, comfortable, NULL",0
She even drove us to the train station the first time we used it .,POS,NULL,NULL,1
She even left a list of things to do around the Boston area .,POS,NULL,NULL,1
She even left her parking pass so we would n't have to worry about looking for a parking place on the busy streets of Boston .,POS,NULL,NULL,1
"She even made a make-shift bed for my daughter , who needed a break from the dorm .",POS,NULL,NULL,1
She even made me a cup of hot coco to warm up after a full day of walking around in the cold .,POS,NULL,NULL,1
"She even provided a handy audioguide for the Freedom Trail , the day I checked in .",POS,NULL,NULL,1
She even provided information about parking nearby which we misplaced upon arriving in Boston and were frantically driving around the city looking for parking .,POS,NULL,NULL,1
"She even put a new disposable razor out for us , which was perfect , because I forgot to bring one !",POS,NULL,perfect,0
"She even put out a scooter my daughter loved , and some J & J baby shampoo in the bathroom .",POS,NULL,NULL,1
"She gave us a lot of good tips on where to eat , how to get the train , etc .",POS,tips,good,0
She had food and drink already in the fridge which was nice right after completing the Boston Marathon .,POS,NULL,nice,0
She had light breakfast foods that we could prepare at our convenience .,POS,breakfast,light,0
"She had put out a basket of toys and books for my two-year-old to play with , which we thought was just so lovely .",POS,NULL,so lovely,0
She has coffee and power bars to get you ready for the day .,POS,NULL,NULL,1
She helped us with anything we needed and always greeted us with a smile when we came down .,POS,NULL,"helped, NULL",0
She invited us to make ourselves at home which is very clean and attractive .,POS,home,"very clean, attractive",0
"She is a wonderful host and was very accommodating to our busy schedule , as well as providing helpful information .",POS,information,helpful,0
"She is a wonderful host and was very accommodating to our busy schedule , as well as providing helpful information .",POS,NULL,"wonderful, very accommodating",0
She is genuinely concerned about helping her guests on enjoying their stay as much as possible .,POS,NULL,genuinely concerned,0
She is kind and listened to me patiently .,POS,NULL,"patiently, kind",0
She kindly recommended some vegetarian restaurants for us as well .,POS,NULL,kindly,0
"She made certain I knew where I was going , what to expect etc .",POS,NULL,NULL,1
She made everything as easy as possible for my friends and I throughout our stay .,POS,NULL,easy,0
She made special arrangements for us to pick up a key a little early which was great since we had very limited time in the city .,POS,arrangements,"special, great",0
She made the place very clean and nice .,POS,NULL,NULL,0
She made the place very clean and nice .,POS,place,"very clean, nice",0
She made us feel completely at home and most welcome .,POS,NULL,"NULL, most welcome",0
She messaged me with very clear directions to the apartment and where she left the key .,POS,directions,very clear,0
She offered valuable advice on nearby attractions .,POS,advice,valuable,0
She provided an easy check-in and plenty of info about the Boston area .,POS,check-in,easy,0
She provided an easy check-in and plenty of info about the Boston area .,POS,info,plenty,0
"She provided detailed information about Jamaica Plain , including things to do and places to see , as well as helping us to figure out how to get where we wanted to go in Boston .",POS,information,NULL,1
She provided some recommendations of local places which was also helpful .,POS,NULL,helpful,0
"She provides you with maps , a detailed booklet of info containing history and resources , and has a wealth of knowledge about the place she calls home .",POS,booklet,NULL,1
She reached out to me and gave great recommendations for the trip .,POS,recommendations,great,0
She really helped me a lot .,POS,NULL,really helped,0
"She sent us a Welcoming package , which is a document file stating everything we need to know upon arriving .",POS,NULL,NULL,1
"She then stayed on the phone with us and walked us through the entire house ( which is spacious , has wonderful lighting and looks exactly like listed photographs ) .",POS,house,spacious,0
"She then stayed on the phone with us and walked us through the entire house ( which is spacious , has wonderful lighting and looks exactly like listed photographs ) .",POS,lighting,wonderful,0
"She thought of us in innumerable ways : the fan being left on , the coolness of the apt . , goodies left for the 14 yo like granola bars and chocolate kisses .",POS,apt,coolness,0
"She thought of us in innumerable ways : the fan being left on , the coolness of the apt . , goodies left for the 14 yo like granola bars and chocolate kisses .",POS,NULL,NULL,0
She was a gracious host and made sure that we had everything we needed to make our stay as comfortable as possible .,POS,NULL,"comfortable, gracious",0
She was a great host and the apartment was just as described !,POS,NULL,great,0
"She was a great host whose home was beautiful , welcoming and clean .",POS,home,"clean, beautiful, welcoming",0
"She was a great host whose home was beautiful , welcoming and clean .",POS,host,great,0
She was a kind host who helped me out with a special accommodation .,POS,NULL,"helped, kind",0
She was a kind host who helped me out with a special accommodation .,POS,accommodation,special,0
She was a super sweet but not imposing host .,POS,NULL,super sweet,0
She was able to let us drop our bags off earlier than the check in time which was so helpful .,POS,NULL,so helpful,0
She was accommodating to our check in and check out times .,POS,NULL,NULL,1
She was also flexible when we had a change in plans at the last minute .,POS,NULL,flexible,0
She was always available - even with late night issues .,POS,NULL,always available,0
She was easy to contact and answered all questions and concerns quickly .,POS,NULL,"quickly, easy",0
"She was engaging when it called for it , but was extremely mindful and respectful of our privacy and personal space .",POS,NULL,"respectful, extremely mindful",0
"She was extremely accommodating , she allowed us to drop our luggage off early and let us know when the apartment was cleaned so we could come back .",POS,NULL,extremely accommodating,0
She was extremely responsive throughout the entire stay and periodically checked in to make sure that my parents stay was going fine .,POS,NULL,"extremely responsive, NULL",0
"She was friendly , offered some good dining tips , a pleasure to talk with .",POS,tips,good,0
"She was friendly , offered some good dining tips , a pleasure to talk with .",POS,NULL,"pleasure, friendly",0
"She was my first host ever on AirbnB , and if every host is like her ... I 'm going to love using this app because she was fantastic .",POS,NULL,fantastic,0
She was n't there herself but we found everything we needed really easily .,POS,NULL,really easily,0
She was polite and quick to respond to any needs .,POS,NULL,"polite, quick",0
She was quick to respond and did anything she could to make sure our stay was the best it could be ! !,POS,NULL,"quick, NULL",0
She was readily available for any questions I had and made the stay seamless .,POS,NULL,"readily available, NULL",0
She was so easy to communicate with and accommodating when our arrival time changed .,POS,NULL,"so easy, accommodating",0
She was very caring and communicative .,POS,NULL,"very caring, communicative",0
She was very courteous and kind .,POS,NULL,"very courteous, kind",0
She was very helpful and the flat is well prepped .,POS,NULL,very helpful,0
She was very helpful and the flat is well prepped .,POS,flat,well,0
She was very helpful in guiding us around the city of Boston .,POS,NULL,very helpful,0
She was very insightful and we were very comfortable !,POS,NULL,"very insightful, very comfortable",0
She was very kind with checking in often throughout our stay .,POS,NULL,very kind,0
"She was very thorough with all details and instructions , I only needed to contact her for local recommendations .",POS,NULL,"very thorough, NULL",0
She was wonderful and i would gladly stay there again,POS,NULL,"wonderful, gladly",0
"She went above and beyond to accommodate my arrival , even picking up a clothes steamer ( ! )",POS,NULL,NULL,1
She will make your stay very comfortable .,POS,NULL,NULL,1
"Sheets , towels etc were high quality and Penny 's generous attitude extended to her kitchen and the freedom to relax in her home .",POS,attitude,generous,0
"Sheets , towels etc were high quality and Penny 's generous attitude extended to her kitchen and the freedom to relax in her home .",POS,quality,"high, high",0
"Shockingly great location , right in the heart of Newbury St shopping and restaurant area .",POS,location,"Shockingly great, NULL",0
Short walk to the T and Brighton Music Hall where I was seeing a concert .,POS,NULL,NULL,1
Short walk to the train station is a huge plus too .,POS,NULL,NULL,1
"Short walking distance to restaurants , grocery and public transportation .",POS,NULL,NULL,1
"Shower pressure was n't quite what we 'd expected , but perfectly workable .",POS,Shower pressure,perfectly,0
"Since there was nobody checking out the day that I arrived , Mark let me check in several hours early .",POS,Mark,NULL,1
Situated at the top of Boston commons in the prestigious and beautiful Beacon Hill district- you can NOT beat this location .,POS,location,NULL,1
Size is perfect for one or two people .,POS,Size,perfect,0
Sleeping in the loft was a fun experience as well .,POS,Sleeping,fun,0
Slept like a log !,POS,NULL,NULL,1
"Small , nice apartment , as described and convenient to major attractions .",POS,NULL,convenient,0
"Small , nice apartment , as described and convenient to major attractions .",POS,apartment,nice,0
Small but effective .,POS,NULL,effective,0
Small but effective .,NEG,NULL,Small,0
"Small gem in a great , centric area .",POS,area,"centric, great",0
"Small gem in a great , centric area .",POS,NULL,gem,0
"Small space , but priced reasonably .",POS,NULL,reasonably,0
"Small space , but priced reasonably .",NEG,space,Small,0
Smaller but good enough for crashing for a few nights .,POS,NULL,good enough,0
Smaller but good enough for crashing for a few nights .,NEG,NULL,Smaller,0
So close to all the shopping .,POS,NULL,NULL,1
So close to Back bay station .,POS,NULL,NULL,1
So close to everything !,POS,NULL,NULL,1
So cool !,POS,NULL,NULL,1
So easy access all parts of Beacon Hill and such a quick and easy walk to the North End .,POS,NULL,"quick, easy, So easy",0
"So helpful , quick to respond and she has everything you need .",POS,NULL,"So helpful, NULL, quick",0
So kind and very nice to talk to .,POS,NULL,"very nice, So kind",0
SO many things within walking distance or the T ( subway ) we would have loved to explore .,POS,NULL,NULL,1
"Some of the furniture in the house 's common areas could be updated , but it was totally adequate for our needs , along with a very comfy couch in front of the HDTV , which we enjoyed for Netflix nights .",POS,couch,"enjoyed, very comfy",0
"Some of the furniture in the house 's common areas could be updated , but it was totally adequate for our needs , along with a very comfy couch in front of the HDTV , which we enjoyed for Netflix nights .",POS,furniture,totally adequate,0
"Sorry Todd , we could n't meet but thank you !",POS,Todd,thank,0
Space only has 1 small window unit that is undersized for the property ( NOTE : host did provide fan upon request to move cool air from kitchen to living area ) .,NEG,window,small,0
"Spacious , comfortable and clean - a terrific value !",POS,NULL,"clean, Spacious, comfortable",0
"Spacious , comfortable and clean - a terrific value !",POS,value,terrific,0
Spacious and in a great location .,POS,location,great,0
Spacious and in a great location .,POS,NULL,Spacious,0
"Spent a wonderful day by the water , chatting with my girlfriend , going to restaurants ... a fabulous stay !",POS,NULL,fabulous,0
"Spotless , comfortable , nicely decorated .",POS,NULL,"comfortable, nicely, Spotless",0
Spotless and comfortable !,POS,NULL,"comfortable, Spotless",0
Spotlessly clean and super comfortable in a great location .,POS,location,great,0
Spotlessly clean and super comfortable in a great location .,POS,NULL,"super comfortable, Spotlessly clean",0
Stairs are not for older persons with bad knees .,NEG,Stairs,NULL,1
Star Super Market and authentic restaurants all around .,POS,NULL,NULL,1
Staying here helped make our overall experience of Boston even better .,POS,NULL,better,0
Staying with Penny was the best part of my trip to Boston and i am looking forward to next time i visit her again .,POS,Penny,best,0
Staying with Penny was the best part of my trip to Boston and i am looking forward to next time i visit her again .,POS,NULL,looking forward to,0
Steps away from Boston Common .,POS,NULL,NULL,1
Street parking was available and we never had an issue finding a spot .,POS,Street parking,NULL,1
Stunning views from the roof deck !,POS,views,Stunning,0
Stylish and cozy loft right smack in the middle of everything .,POS,loft,"cozy, NULL, Stylish",0
"Stylish furnishings , sparkling clean , fantastic location on Newbury Street - easy walking distance to restaurants and shops , but not too noisy at night .",NEU,location,not too noisy,0
"Stylish furnishings , sparkling clean , fantastic location on Newbury Street - easy walking distance to restaurants and shops , but not too noisy at night .",POS,location,"NULL, fantastic",0
"Stylish furnishings , sparkling clean , fantastic location on Newbury Street - easy walking distance to restaurants and shops , but not too noisy at night .",POS,NULL,sparkling clean,0
"Stylish furnishings , sparkling clean , fantastic location on Newbury Street - easy walking distance to restaurants and shops , but not too noisy at night .",POS,furnishings,Stylish,0
such a beautiful home with with amazing views and right in the middle of it all !,POS,views,amazing,0
such a beautiful home with with amazing views and right in the middle of it all !,POS,home,"beautiful, NULL",0
Such a great little gem of a place in an amazing location !,POS,location,amazing,0
Such a great little gem of a place in an amazing location !,POS,place,"great, gem",0
Such a great location and Tiffany made it a very easy experience !,POS,location,great,0
Such a great location and Tiffany made it a very easy experience !,POS,Tiffany,NULL,0
Such a great location and Tiffany made it a very easy experience !,POS,NULL,very easy,0
Such a great place,POS,place,great,0
Such a great place to stay !,POS,place,great,0
Such a great spot right in the heart of Allston .,POS,spot,great,0
Such an awesome experience at their place !,POS,NULL,awesome,0
"Such as , the hosts did have friends over one night in the kitchen , which made me feel uncomfortable taking a shower as we would have to do so about two feet from the party .",NEG,NULL,uncomfortable,0
"Super clean , and in the best part of town , located near everything you want to go to .",POS,NULL,"NULL, Super clean",0
Super clean .,POS,NULL,Super clean,0
Super clean and cozy too !,POS,NULL,"Super clean, cozy",0
Super close to the train and very short commute to the center of the city .,POS,NULL,NULL,1
Super comfortable and nice place to stay .,POS,place,"nice, Super comfortable",0
Super comfy .,POS,NULL,Super comfy,0
Super communicative and answered any and all questions super fast !,POS,NULL,"Super communicative, super fast",0
Super convenient !,POS,NULL,Super convenient,0
Super convenient location for walking to the T station .,POS,location,Super convenient,0
"Super cozy , very well stocked , and the perfect home base for travel around the city .",POS,home,perfect,0
"Super cozy , very well stocked , and the perfect home base for travel around the city .",POS,NULL,"Super cozy, very well stocked",0
Super cute place !,POS,place,Super cute,0
"Super easy check-in and out , and she was super responsive .",POS,check-in and out,Super easy,0
"Super easy check-in and out , and she was super responsive .",POS,NULL,super responsive,0
"Super friendly , gave great local restaurant recommendations and were amazing with the communication .",POS,communication,amazing,0
"Super friendly , gave great local restaurant recommendations and were amazing with the communication .",POS,local restaurant recommendations,great,0
"Super friendly , gave great local restaurant recommendations and were amazing with the communication .",POS,NULL,Super friendly,0
Super hosts and extremely convenient to the airport and downtown .,POS,NULL,extremely convenient,0
Super hosts and extremely convenient to the airport and downtown .,POS,hosts,Super,0
Super quiet neighborhood .,POS,neighborhood,Super quiet,0
Super responsive host .,POS,host,Super responsive,0
