sentence,sentiment,opinion,aspect,subjectivity
Not a good look at all .,NEG,a,,0
Not a good look at all .,NEG,good,,0
Not a good look at all .,NEG,not,,0
"Not a good place to go to , if you eat alone .",NEG,a,place,0
"Not a good place to go to , if you eat alone .",NEG,good,place,0
"Not a good place to go to , if you eat alone .",NEG,not,place,0
"Not a long wait , nice service , pretty tables .",POS,long,,0
"Not a long wait , nice service , pretty tables .",POS,Nice,service,0
"Not a long wait , nice service , pretty tables .",POS,pretty,tables,0
"Not a lot of good reviews for this location , but it worked well enough for killing time waiting for a concert at Hard Rock Live .",NEU,a,location,1
"Not a lot of good reviews for this location , but it worked well enough for killing time waiting for a concert at Hard Rock Live .",NEU,good,location,1
"Not a lot of good reviews for this location , but it worked well enough for killing time waiting for a concert at Hard Rock Live .",NEU,lot,location,1
"Not a lot of good reviews for this location , but it worked well enough for killing time waiting for a concert at Hard Rock Live .",NEU,not,location,1
"Not a lot of good reviews for this location , but it worked well enough for killing time waiting for a concert at Hard Rock Live .",NEU,of,location,1
"Not a lot of good reviews for this location , but it worked well enough for killing time waiting for a concert at Hard Rock Live .",POS,enough,location,0
"Not a lot of good reviews for this location , but it worked well enough for killing time waiting for a concert at Hard Rock Live .",POS,well,location,0
Not a single thing I would change about any of the food we had - everything was perfectly seasoned and perfectly cooked .,POS,perfectly,food,0
"Not amazing , but not bad .",POS,bad,,0
"Not amazing , but not bad .",POS,not,,0
Not as bad as the severe critics say or as good the most positive reviewers claim .,NEG,good,,0
Not as bad as the severe critics say or as good the most positive reviewers claim .,POS,bad,,0
Not authentic Thai but it was an interesting take .,NEG,authentic,,0
Not authentic Thai but it was an interesting take .,NEG,not,,0
Not authentic Thai but it was an interesting take .,POS,interesting,,0
Not authentic Thai but it was an interesting take .,POS,take,,0
"Not bad , not bad at all.Thank you Mr. Chen for showing me good Chinese food in Austin .",POS,all.Thank,,0
"Not bad , not bad at all.Thank you Mr. Chen for showing me good Chinese food in Austin .",POS,at,,0
"Not bad , not bad at all.Thank you Mr. Chen for showing me good Chinese food in Austin .",POS,bad,,0
"Not bad , not bad at all.Thank you Mr. Chen for showing me good Chinese food in Austin .",POS,good,Chinese,0
"Not bad , not bad at all.Thank you Mr. Chen for showing me good Chinese food in Austin .",POS,good,food,0
"Not bad , not bad at all.Thank you Mr. Chen for showing me good Chinese food in Austin .",POS,not,,0
"Not cold , like the lettuce and tomatoes were refrigerated , but the meat was cold and the bun was cold and soggy .",NEG,cold,bun,0
"Not cold , like the lettuce and tomatoes were refrigerated , but the meat was cold and the bun was cold and soggy .",NEG,cold,meat,0
"Not cold , like the lettuce and tomatoes were refrigerated , but the meat was cold and the bun was cold and soggy .",NEG,soggy,bun,0
Not crazy about the communal seating but better than the bar stools which are not very comfortable .,NEG,comfortable,bar,0
Not crazy about the communal seating but better than the bar stools which are not very comfortable .,NEG,comfortable,stools,0
Not crazy about the communal seating but better than the bar stools which are not very comfortable .,NEG,crazy,communal,0
Not crazy about the communal seating but better than the bar stools which are not very comfortable .,NEG,crazy,seating,0
Not crazy about the communal seating but better than the bar stools which are not very comfortable .,NEG,not,bar,0
Not crazy about the communal seating but better than the bar stools which are not very comfortable .,NEG,not,communal,0
Not crazy about the communal seating but better than the bar stools which are not very comfortable .,NEG,not,seating,0
Not crazy about the communal seating but better than the bar stools which are not very comfortable .,NEG,not,stools,0
Not crazy about the communal seating but better than the bar stools which are not very comfortable .,NEG,very,bar,0
Not crazy about the communal seating but better than the bar stools which are not very comfortable .,NEG,very,stools,0
Not crazy about the communal seating but better than the bar stools which are not very comfortable .,POS,better,communal,0
Not crazy about the communal seating but better than the bar stools which are not very comfortable .,POS,better,seating,0
"Not exactly a foodie stop , but nice local Mexican .",POS,nice,local,0
"Not exactly a foodie stop , but nice local Mexican .",POS,nice,Mexican,0
Not exaggerating it was perfect ...,POS,perfect,,0
"Not for the extended prices we are paying , lack of service and the not quite as friendly atmosphere .",NEG,extended,Prices,0
"Not for the extended prices we are paying , lack of service and the not quite as friendly atmosphere .",NEG,friendly,atmosphere,0
"Not for the extended prices we are paying , lack of service and the not quite as friendly atmosphere .",NEG,lack,service,0
Not happy !,NEG,happy,,0
Not happy !,NEG,not,,0
"Not much else to service on a buffet , but I 've found many places can't really manage that .",POS,,,1
Not one of my favorites ... food was okay but not great .,NEU,okay,food,1
Not one of my favorites ... food was okay but not great .,NEG,favorites,,0
Not one of my favorites ... food was okay but not great .,NEG,great,food,0
Not one of my favorites ... food was okay but not great .,NEG,not,food,0
Not only did we feel rushed the food wasnt even that good .,POS,even,food,0
Not only did we feel rushed the food wasnt even that good .,POS,good,food,0
Not only did we feel rushed the food wasnt even that good .,POS,that,food,0
Not only did we feel rushed the food wasnt even that good .,POS,wasnt,food,0
Not only was the customer service subpar we were totally ripped off !,NEG,subpar,customer,0
Not only was the customer service subpar we were totally ripped off !,NEG,subpar,service,0
Not overcooked or dry .,POS,dry,,0
Not overcooked or dry .,POS,not,,0
Not overcooked or dry .,POS,overcooked,,0
Not pretentious whatsoever as you would expect from a high-end seafood restaurant .,POS,not,,0
Not pretentious whatsoever as you would expect from a high-end seafood restaurant .,POS,pretentious,,0
"Not quite as crazy about the Linzer torte , and the only real miss of the night was the chicken dish.Service was terrific , friendly and unrushed -- the only experiential downside to the place is that it 's inexplicably loud for such a small , open place .",NEG,inexplicably,loud,0
"Not quite as crazy about the Linzer torte , and the only real miss of the night was the chicken dish.Service was terrific , friendly and unrushed -- the only experiential downside to the place is that it 's inexplicably loud for such a small , open place .",POS,friendly,dish.Service,0
"Not quite as crazy about the Linzer torte , and the only real miss of the night was the chicken dish.Service was terrific , friendly and unrushed -- the only experiential downside to the place is that it 's inexplicably loud for such a small , open place .",POS,terrific,dish.Service,0
"Not quite as crazy about the Linzer torte , and the only real miss of the night was the chicken dish.Service was terrific , friendly and unrushed -- the only experiential downside to the place is that it 's inexplicably loud for such a small , open place .",POS,unrushed,dish.Service,0
Not quite spicy enough for authentic french quarter but still good .,NEG,enough,authentic,0
Not quite spicy enough for authentic french quarter but still good .,NEG,enough,french,0
Not quite spicy enough for authentic french quarter but still good .,NEG,enough,quarter,0
Not quite spicy enough for authentic french quarter but still good .,NEG,not,authentic,0
Not quite spicy enough for authentic french quarter but still good .,NEG,not,french,0
Not quite spicy enough for authentic french quarter but still good .,NEG,not,quarter,0
Not quite spicy enough for authentic french quarter but still good .,NEG,quite,authentic,0
Not quite spicy enough for authentic french quarter but still good .,NEG,quite,french,0
Not quite spicy enough for authentic french quarter but still good .,NEG,quite,quarter,0
Not quite spicy enough for authentic french quarter but still good .,NEG,spicy,authentic,0
Not quite spicy enough for authentic french quarter but still good .,NEG,spicy,french,0
Not quite spicy enough for authentic french quarter but still good .,NEG,spicy,quarter,0
Not quite spicy enough for authentic french quarter but still good .,POS,good,authentic,0
Not quite spicy enough for authentic french quarter but still good .,POS,good,french,0
Not quite spicy enough for authentic french quarter but still good .,POS,good,quarter,0
"Not recommended : ( Good services but the food didnt taste good at all..Located in a nicely done street mall and the price is cheap.But the egg bacon panini i have tasted was soaked with oil and the egg was not evenly spread inside of the bread.As for the pesto cavacini , I was expecting more of green look and smell to it from pesto , but I could barely tell there was pesto in the pasta .",NEG,,Bacon,1
"Not recommended : ( Good services but the food didnt taste good at all..Located in a nicely done street mall and the price is cheap.But the egg bacon panini i have tasted was soaked with oil and the egg was not evenly spread inside of the bread.As for the pesto cavacini , I was expecting more of green look and smell to it from pesto , but I could barely tell there was pesto in the pasta .",NEG,,egg,1
"Not recommended : ( Good services but the food didnt taste good at all..Located in a nicely done street mall and the price is cheap.But the egg bacon panini i have tasted was soaked with oil and the egg was not evenly spread inside of the bread.As for the pesto cavacini , I was expecting more of green look and smell to it from pesto , but I could barely tell there was pesto in the pasta .",NEG,,i,1
"Not recommended : ( Good services but the food didnt taste good at all..Located in a nicely done street mall and the price is cheap.But the egg bacon panini i have tasted was soaked with oil and the egg was not evenly spread inside of the bread.As for the pesto cavacini , I was expecting more of green look and smell to it from pesto , but I could barely tell there was pesto in the pasta .",NEG,,panini,1
"Not recommended : ( Good services but the food didnt taste good at all..Located in a nicely done street mall and the price is cheap.But the egg bacon panini i have tasted was soaked with oil and the egg was not evenly spread inside of the bread.As for the pesto cavacini , I was expecting more of green look and smell to it from pesto , but I could barely tell there was pesto in the pasta .",NEG,,pasta,1
"Not recommended : ( Good services but the food didnt taste good at all..Located in a nicely done street mall and the price is cheap.But the egg bacon panini i have tasted was soaked with oil and the egg was not evenly spread inside of the bread.As for the pesto cavacini , I was expecting more of green look and smell to it from pesto , but I could barely tell there was pesto in the pasta .",NEG,didnt,food,0
"Not recommended : ( Good services but the food didnt taste good at all..Located in a nicely done street mall and the price is cheap.But the egg bacon panini i have tasted was soaked with oil and the egg was not evenly spread inside of the bread.As for the pesto cavacini , I was expecting more of green look and smell to it from pesto , but I could barely tell there was pesto in the pasta .",NEG,good,food,0
"Not recommended : ( Good services but the food didnt taste good at all..Located in a nicely done street mall and the price is cheap.But the egg bacon panini i have tasted was soaked with oil and the egg was not evenly spread inside of the bread.As for the pesto cavacini , I was expecting more of green look and smell to it from pesto , but I could barely tell there was pesto in the pasta .",NEG,taste,food,0
"Not recommended : ( Good services but the food didnt taste good at all..Located in a nicely done street mall and the price is cheap.But the egg bacon panini i have tasted was soaked with oil and the egg was not evenly spread inside of the bread.As for the pesto cavacini , I was expecting more of green look and smell to it from pesto , but I could barely tell there was pesto in the pasta .",POS,cheap.But,,0
"Not recommended : ( Good services but the food didnt taste good at all..Located in a nicely done street mall and the price is cheap.But the egg bacon panini i have tasted was soaked with oil and the egg was not evenly spread inside of the bread.As for the pesto cavacini , I was expecting more of green look and smell to it from pesto , but I could barely tell there was pesto in the pasta .",POS,good,services,0
"Not recommended : ( Good services but the food didnt taste good at all..Located in a nicely done street mall and the price is cheap.But the egg bacon panini i have tasted was soaked with oil and the egg was not evenly spread inside of the bread.As for the pesto cavacini , I was expecting more of green look and smell to it from pesto , but I could barely tell there was pesto in the pasta .",POS,nicely,,0
"Not recommended : ( Good services but the food didnt taste good at all..Located in a nicely done street mall and the price is cheap.But the egg bacon panini i have tasted was soaked with oil and the egg was not evenly spread inside of the bread.As for the pesto cavacini , I was expecting more of green look and smell to it from pesto , but I could barely tell there was pesto in the pasta .",POS,not,,0
"Not recommended : ( Good services but the food didnt taste good at all..Located in a nicely done street mall and the price is cheap.But the egg bacon panini i have tasted was soaked with oil and the egg was not evenly spread inside of the bread.As for the pesto cavacini , I was expecting more of green look and smell to it from pesto , but I could barely tell there was pesto in the pasta .",POS,recommended,,0
Not sure I 'll be back. # 30DaysOfYelp ( 14/30 ),NEG,,,1
Not sure if this location will stay in business .,NEG,,location,1
Not sure what happened but I will not be returning .,NEG,,,1
"Not the best Ive had , but the owner is very friendly and the service is speedy .",POS,friendly,owner,0
"Not the best Ive had , but the owner is very friendly and the service is speedy .",POS,speedy,Service,0
"Not the best Ive had , but the owner is very friendly and the service is speedy .",POS,very,owner,0
Not to mention I call before I go there.But this is not the worst .,NEG,not,,0
Not to mention I call before I go there.But this is not the worst .,NEG,the,,0
Not to mention I call before I go there.But this is not the worst .,NEG,worst,,0
Not to mention the atmosphere is horrible and the food is whatever .,NEG,,food,1
Not to mention the atmosphere is horrible and the food is whatever .,NEG,Horrible,atmosphere,0
Not to mention the board games available for people to use while they wait or eat,POS,,,1
not too chewy and not too fall apart-y .,POS,apart-y,,0
not too chewy and not too fall apart-y .,POS,chewy,,0
not too chewy and not too fall apart-y .,POS,fall,,0
not too chewy and not too fall apart-y .,POS,not,,0
not too chewy and not too fall apart-y .,POS,too,,0
"Not too sweet , just right .",POS,,,1
Not very helpful .,NEG,helpful,,0
Not very helpful .,NEG,not,,0
Not very helpful .,NEG,Very,,0
Not worth it .,NEG,not,,0
Not worth it .,NEG,worth,,0
Not worth the money in any way .,NEG,not,,0
Not worth the money in any way .,NEG,worth,,0
Note - Probably not as good for large groups ; it 's mostly booths that sit 2-4 people .,NEG,as,,0
Note - Probably not as good for large groups ; it 's mostly booths that sit 2-4 people .,NEG,good,,0
Note - Probably not as good for large groups ; it 's mostly booths that sit 2-4 people .,NEG,not,,0
Note - Probably not as good for large groups ; it 's mostly booths that sit 2-4 people .,NEG,probably,,0
"Note , it is a busy and noisy place and not good for people who need some quiet .",NEG,busy,place,0
"Note , it is a busy and noisy place and not good for people who need some quiet .",NEG,noisy,place,0
Nothing bad to say about this place at all .,POS,bad,place,0
Nothing bad to say about this place at all .,POS,nothing,place,0
Nothing is worse than a hard boiled Benedict .,NEG,worse,Benedict,0
Nothing is worse than a hard boiled Benedict .,NEG,worse,boiled,0
Nothing is worse than a hard boiled Benedict .,NEG,worse,hard,0
"Nothing much to say about the trio , but the succe had this hard dark chocolate coating , that it was difficult to eat .",NEG,difficult,chocolate,0
"Nothing much to say about the trio , but the succe had this hard dark chocolate coating , that it was difficult to eat .",NEG,difficult,coating,0
"Nothing much to say about the trio , but the succe had this hard dark chocolate coating , that it was difficult to eat .",NEG,difficult,Dark,0
"Nothing much to say about the trio , but the succe had this hard dark chocolate coating , that it was difficult to eat .",NEG,difficult,hard,0
"Nothing seems to have changed - it 's a solid spot with a lunch menu that provides lots of variety , and everything I 've tried has been reliably tasty - I like enough spiciness to make food interesting , but not so much that it 's painful .",POS,lots,lunch,0
"Nothing seems to have changed - it 's a solid spot with a lunch menu that provides lots of variety , and everything I 've tried has been reliably tasty - I like enough spiciness to make food interesting , but not so much that it 's painful .",POS,lots,menu,0
"Nothing seems to have changed - it 's a solid spot with a lunch menu that provides lots of variety , and everything I 've tried has been reliably tasty - I like enough spiciness to make food interesting , but not so much that it 's painful .",POS,of,lunch,0
"Nothing seems to have changed - it 's a solid spot with a lunch menu that provides lots of variety , and everything I 've tried has been reliably tasty - I like enough spiciness to make food interesting , but not so much that it 's painful .",POS,of,menu,0
"Nothing seems to have changed - it 's a solid spot with a lunch menu that provides lots of variety , and everything I 've tried has been reliably tasty - I like enough spiciness to make food interesting , but not so much that it 's painful .",POS,tasty,,0
"Nothing seems to have changed - it 's a solid spot with a lunch menu that provides lots of variety , and everything I 've tried has been reliably tasty - I like enough spiciness to make food interesting , but not so much that it 's painful .",POS,variety,lunch,0
"Nothing seems to have changed - it 's a solid spot with a lunch menu that provides lots of variety , and everything I 've tried has been reliably tasty - I like enough spiciness to make food interesting , but not so much that it 's painful .",POS,variety,menu,0
Nothing special !,NEG,Nothing,,0
Nothing special !,NEG,special,,0
"Nothing special , but what I expected .",NEG,nothing,,0
"Nothing special , but what I expected .",NEG,special,,0
"Nothing special , probably would not order that again .",NEG,nothing,,0
"Nothing special , probably would not order that again .",NEG,special,,0
"Nothing was completely outstanding , but good for what it was .",POS,good,,0
"Now , as we left the line was outside the door and down South Congress - I ca n't imagine how long those people had to wait.But I could tell all those people lined up that the burger is worth the wait !",POS,worth,burger,0
"Now , on a global scale this is not a place that you must visit .",NEU,must,place,1
"Now for the bad - this place smells very bad with a mixture of old dirty carpet smell , the table wasn't clean , and the bathroom wasn't clean .",NEG,bad,place,0
"Now for the bad - this place smells very bad with a mixture of old dirty carpet smell , the table wasn't clean , and the bathroom wasn't clean .",NEG,clean,bathroom,0
"Now for the bad - this place smells very bad with a mixture of old dirty carpet smell , the table wasn't clean , and the bathroom wasn't clean .",NEG,clean,table,0
"Now for the bad - this place smells very bad with a mixture of old dirty carpet smell , the table wasn't clean , and the bathroom wasn't clean .",NEG,dirty,carpet,0
"Now for the bad - this place smells very bad with a mixture of old dirty carpet smell , the table wasn't clean , and the bathroom wasn't clean .",NEG,old,carpet,0
"Now for the bad - this place smells very bad with a mixture of old dirty carpet smell , the table wasn't clean , and the bathroom wasn't clean .",NEG,very,place,0
"Now for the bad - this place smells very bad with a mixture of old dirty carpet smell , the table wasn't clean , and the bathroom wasn't clean .",NEG,wasn't,bathroom,0
"Now for the bad - this place smells very bad with a mixture of old dirty carpet smell , the table wasn't clean , and the bathroom wasn't clean .",NEG,wasn't,table,0
"Now I want to put everything on a sweet , warm waffle .",POS,sweet,waffle,0
"Now I want to put everything on a sweet , warm waffle .",POS,warm,waffle,0
Now its more batter than chicken .,NEG,,,1
"Now that I 'm back within easy walking distance , it 's great to be back to visiting regularly .",POS,easy,,0
"Now that I 'm back within easy walking distance , it 's great to be back to visiting regularly .",POS,walking,,0
"Now they really need to update the website , I know that an ever changing menu keeps a place fresh , but come on .",NEG,,,1
"now we got two cappuccinos and the froth was okay , I hate milk anyways but usually I like froth on a cappuccino , the expresso was not strong and it was luke warm , not to mention they give it in a coffee cup not one of those deep bowl like mugs .",NEG,,they,1
"now we got two cappuccinos and the froth was okay , I hate milk anyways but usually I like froth on a cappuccino , the expresso was not strong and it was luke warm , not to mention they give it in a coffee cup not one of those deep bowl like mugs .",NEU,okay,froth,1
"now we got two cappuccinos and the froth was okay , I hate milk anyways but usually I like froth on a cappuccino , the expresso was not strong and it was luke warm , not to mention they give it in a coffee cup not one of those deep bowl like mugs .",NEG,hate,milk,0
"now we got two cappuccinos and the froth was okay , I hate milk anyways but usually I like froth on a cappuccino , the expresso was not strong and it was luke warm , not to mention they give it in a coffee cup not one of those deep bowl like mugs .",NEG,luke,expresso,0
"now we got two cappuccinos and the froth was okay , I hate milk anyways but usually I like froth on a cappuccino , the expresso was not strong and it was luke warm , not to mention they give it in a coffee cup not one of those deep bowl like mugs .",NEG,not,expresso,0
"now we got two cappuccinos and the froth was okay , I hate milk anyways but usually I like froth on a cappuccino , the expresso was not strong and it was luke warm , not to mention they give it in a coffee cup not one of those deep bowl like mugs .",NEG,strong,expresso,0
"now we got two cappuccinos and the froth was okay , I hate milk anyways but usually I like froth on a cappuccino , the expresso was not strong and it was luke warm , not to mention they give it in a coffee cup not one of those deep bowl like mugs .",NEG,warm,expresso,0
"now we got two cappuccinos and the froth was okay , I hate milk anyways but usually I like froth on a cappuccino , the expresso was not strong and it was luke warm , not to mention they give it in a coffee cup not one of those deep bowl like mugs .",POS,like,froth,0
"Octopus , mussels , crispy shrimp were all amazing .",POS,amazing,Crispy,0
"Octopus , mussels , crispy shrimp were all amazing .",POS,amazing,mussels,0
"Octopus , mussels , crispy shrimp were all amazing .",POS,amazing,octopus,0
"Octopus , mussels , crispy shrimp were all amazing .",POS,amazing,Shrimp,0
Of all the meals we had at Disney this was the best .,POS,best,,0
Off the menu drink that I highly suggest is the Bellini Slush topped with Sangria that hits the spot .,POS,highly,Bellini,0
Off the menu drink that I highly suggest is the Bellini Slush topped with Sangria that hits the spot .,POS,highly,Sangria,0
Off the menu drink that I highly suggest is the Bellini Slush topped with Sangria that hits the spot .,POS,highly,Slush,0
Off the menu drink that I highly suggest is the Bellini Slush topped with Sangria that hits the spot .,POS,highly,topped,0
Off the menu drink that I highly suggest is the Bellini Slush topped with Sangria that hits the spot .,POS,highly,with,0
Off the menu drink that I highly suggest is the Bellini Slush topped with Sangria that hits the spot .,POS,suggest,Bellini,0
Off the menu drink that I highly suggest is the Bellini Slush topped with Sangria that hits the spot .,POS,suggest,Sangria,0
Off the menu drink that I highly suggest is the Bellini Slush topped with Sangria that hits the spot .,POS,suggest,Slush,0
Off the menu drink that I highly suggest is the Bellini Slush topped with Sangria that hits the spot .,POS,suggest,topped,0
Off the menu drink that I highly suggest is the Bellini Slush topped with Sangria that hits the spot .,POS,suggest,with,0
Often they have AMAZING cake on sale for $ 2 .,POS,,cake,1
Often they have AMAZING cake on sale for $ 2 .,POS,amazing,cake,0
"Oh , also , the alley cat licking its lips outside made me happy .",POS,happy,outside,0
"Oh , and Bellinis and coffee , and perfectly rendered bacon ?",POS,perfectly,BACON,0
"Oh , and the fortune cookies were the best weve ever had , too !",POS,best,cookies,0
"Oh , and the fortune cookies were the best weve ever had , too !",POS,best,fortune,0
"Oh , ok I 've come to eat some empanadas , corn cakes , and wonderous fried plaintain chips .",POS,wonderous,chips,0
"Oh , ok I 've come to eat some empanadas , corn cakes , and wonderous fried plaintain chips .",POS,wonderous,fried,0
"Oh , ok I 've come to eat some empanadas , corn cakes , and wonderous fried plaintain chips .",POS,wonderous,plaintain,0
"Oh hell , lets just give it a 5 , why not ?",POS,,,1
Oh yea I know the service and food had to be good because the couple behind us was there for the 3rd time this week .,POS,good,food,0
Oh yea I know the service and food had to be good because the couple behind us was there for the 3rd time this week .,POS,good,service,0
"Oh yeah , after hearing about this place I was very excited to try it out .",POS,excited,place,0
"Oh yeah , after hearing about this place I was very excited to try it out .",POS,very,place,0
"Oh yeah and funny bouncers at the door always crack us up , real cool guys .",POS,cool,bouncers,0
"Oh yeah and funny bouncers at the door always crack us up , real cool guys .",POS,funny,bouncers,0
"Oh yeah and funny bouncers at the door always crack us up , real cool guys .",POS,real,bouncers,0
"OK , back on track , yeah , its a tasty broth but you can tell its got that wonderful rich , salty msg induced bone broth taste .",POS,rich,msg,0
"OK , back on track , yeah , its a tasty broth but you can tell its got that wonderful rich , salty msg induced bone broth taste .",POS,salty,msg,0
"OK , back on track , yeah , its a tasty broth but you can tell its got that wonderful rich , salty msg induced bone broth taste .",POS,tasty,broth,0
"OK , back on track , yeah , its a tasty broth but you can tell its got that wonderful rich , salty msg induced bone broth taste .",POS,wonderful,msg,0
Ok so our waiter was amazing .,POS,amazing,waiter,0
"ok sushi , not memorable .",NEG,memorable,sushi,0
"ok sushi , not memorable .",NEG,not,sushi,0
"Okay , I hate to be the kill joy here but this place is way overhyped .",NEG,overhyped,place,0
"Okay , the food is average .",NEU,average,food,1
"Older ... friendly crowd , the best bartenders , excellent live Irish music ( with some cover songs thrown in ) and great drinks .",POS,best,bartenders,0
"Older ... friendly crowd , the best bartenders , excellent live Irish music ( with some cover songs thrown in ) and great drinks .",POS,excellent,Irish,0
"Older ... friendly crowd , the best bartenders , excellent live Irish music ( with some cover songs thrown in ) and great drinks .",POS,excellent,live,0
"Older ... friendly crowd , the best bartenders , excellent live Irish music ( with some cover songs thrown in ) and great drinks .",POS,excellent,music,0
"Older ... friendly crowd , the best bartenders , excellent live Irish music ( with some cover songs thrown in ) and great drinks .",POS,friendly,crowd,0
"Older ... friendly crowd , the best bartenders , excellent live Irish music ( with some cover songs thrown in ) and great drinks .",POS,great,drinks,0
"Older restaurant , older furniture Friendly serviceThey serve breadsticks that are baked and deep fried as well as regular rollsHouse salad is typical lceberg blendChicken parmigiana is good , crispy breading and thick layer of cheese 3 cheese Manicotti sauce is flavorful Italian sub is taste a little bland",NEG,a,Italian,0
"Older restaurant , older furniture Friendly serviceThey serve breadsticks that are baked and deep fried as well as regular rollsHouse salad is typical lceberg blendChicken parmigiana is good , crispy breading and thick layer of cheese 3 cheese Manicotti sauce is flavorful Italian sub is taste a little bland",NEG,a,sub,0
"Older restaurant , older furniture Friendly serviceThey serve breadsticks that are baked and deep fried as well as regular rollsHouse salad is typical lceberg blendChicken parmigiana is good , crispy breading and thick layer of cheese 3 cheese Manicotti sauce is flavorful Italian sub is taste a little bland",NEG,bland,Italian,0
"Older restaurant , older furniture Friendly serviceThey serve breadsticks that are baked and deep fried as well as regular rollsHouse salad is typical lceberg blendChicken parmigiana is good , crispy breading and thick layer of cheese 3 cheese Manicotti sauce is flavorful Italian sub is taste a little bland",NEG,bland,sub,0
"Older restaurant , older furniture Friendly serviceThey serve breadsticks that are baked and deep fried as well as regular rollsHouse salad is typical lceberg blendChicken parmigiana is good , crispy breading and thick layer of cheese 3 cheese Manicotti sauce is flavorful Italian sub is taste a little bland",NEG,little,Italian,0
"Older restaurant , older furniture Friendly serviceThey serve breadsticks that are baked and deep fried as well as regular rollsHouse salad is typical lceberg blendChicken parmigiana is good , crispy breading and thick layer of cheese 3 cheese Manicotti sauce is flavorful Italian sub is taste a little bland",NEG,little,sub,0
"Older restaurant , older furniture Friendly serviceThey serve breadsticks that are baked and deep fried as well as regular rollsHouse salad is typical lceberg blendChicken parmigiana is good , crispy breading and thick layer of cheese 3 cheese Manicotti sauce is flavorful Italian sub is taste a little bland",POS,friendly,serviceThey,0
"Olive is a pretty cute little place , offering an alternative Greek option to Atlanta diners .",POS,cute,Olive,0
"Olive is a pretty cute little place , offering an alternative Greek option to Atlanta diners .",POS,pretty,Olive,0
Olive 's is definitely worth the price but I suggest going when its less crowded as it gets very loud and the service is more personal .,NEG,loud,olive,0
Olive 's is definitely worth the price but I suggest going when its less crowded as it gets very loud and the service is more personal .,NEG,loud,'s,0
Olive 's is definitely worth the price but I suggest going when its less crowded as it gets very loud and the service is more personal .,NEG,very,olive,0
Olive 's is definitely worth the price but I suggest going when its less crowded as it gets very loud and the service is more personal .,NEG,very,'s,0
Olive 's is definitely worth the price but I suggest going when its less crowded as it gets very loud and the service is more personal .,POS,definitely,olive,0
Olive 's is definitely worth the price but I suggest going when its less crowded as it gets very loud and the service is more personal .,POS,definitely,'s,0
Olive 's is definitely worth the price but I suggest going when its less crowded as it gets very loud and the service is more personal .,POS,worth,olive,0
Olive 's is definitely worth the price but I suggest going when its less crowded as it gets very loud and the service is more personal .,POS,worth,'s,0
Om our latest visit I had the Snapper Francese and my wife enjoyed the Veal Piccata both were delicious .,POS,delicious,Francese,0
Om our latest visit I had the Snapper Francese and my wife enjoyed the Veal Piccata both were delicious .,POS,delicious,Piccata,0
Om our latest visit I had the Snapper Francese and my wife enjoyed the Veal Piccata both were delicious .,POS,delicious,snapper,0
Om our latest visit I had the Snapper Francese and my wife enjoyed the Veal Piccata both were delicious .,POS,delicious,Veal,0
Omelet bar guy was gone half the time we were there .,NEG,,Bar,1
Omelet bar guy was gone half the time we were there .,NEG,,guy,1
Omelet bar guy was gone half the time we were there .,NEG,,Omelet,1
"On a busy Saturday night we were able to snag two seats at the bar , and the bartender was very friendly and accommodating .",POS,accommodating,bartender,0
"On a busy Saturday night we were able to snag two seats at the bar , and the bartender was very friendly and accommodating .",POS,friendly,bartender,0
"On a busy Saturday night we were able to snag two seats at the bar , and the bartender was very friendly and accommodating .",POS,very,bartender,0
"On a nice night , ask to sit outside on the patio ( they also have heat on a cooler day ) .",POS,,they,1
"On a positive note , their drinks are really good .",POS,good,drinks,0
"On a positive note , their drinks are really good .",POS,really,drinks,0
"On the other hand , the tuna and white fish did taste fresh and were well executed on the top of those pieces.When Bistro 88 is on , the food is excellent ... however , it needs to figure out what it wants to be ... it has a very schizophrenic overall appearance and I think the bottom line suffers .",NEG,schizophrenic,appearance,0
"On the other hand , the tuna and white fish did taste fresh and were well executed on the top of those pieces.When Bistro 88 is on , the food is excellent ... however , it needs to figure out what it wants to be ... it has a very schizophrenic overall appearance and I think the bottom line suffers .",NEG,schizophrenic,overall,0
"On the other hand , the tuna and white fish did taste fresh and were well executed on the top of those pieces.When Bistro 88 is on , the food is excellent ... however , it needs to figure out what it wants to be ... it has a very schizophrenic overall appearance and I think the bottom line suffers .",NEG,very,appearance,0
"On the other hand , the tuna and white fish did taste fresh and were well executed on the top of those pieces.When Bistro 88 is on , the food is excellent ... however , it needs to figure out what it wants to be ... it has a very schizophrenic overall appearance and I think the bottom line suffers .",NEG,very,overall,0
"On the other hand , the tuna and white fish did taste fresh and were well executed on the top of those pieces.When Bistro 88 is on , the food is excellent ... however , it needs to figure out what it wants to be ... it has a very schizophrenic overall appearance and I think the bottom line suffers .",POS,excellent,food,0
"On the other hand , the tuna and white fish did taste fresh and were well executed on the top of those pieces.When Bistro 88 is on , the food is excellent ... however , it needs to figure out what it wants to be ... it has a very schizophrenic overall appearance and I think the bottom line suffers .",POS,Fresh,fish,0
"On the other hand , the tuna and white fish did taste fresh and were well executed on the top of those pieces.When Bistro 88 is on , the food is excellent ... however , it needs to figure out what it wants to be ... it has a very schizophrenic overall appearance and I think the bottom line suffers .",POS,Fresh,tuna,0
