raw_words,sentiment,aspect,opinion,subjectivity
"Incredible , essential reading if anyone in your life has been touched by cancer ( so ... that makes just about anyone on the planet today ) .",POS,,"Incredible, essential",0
"Incredible true story of children living in a cult , unprotected & at times separated from parents . Cruel and gut-wrenching , hard to put aside & equally hard to read .",NEG,,"hard, gut-wrenching, Cruel",0
"Incredible true story of children living in a cult , unprotected & at times separated from parents . Cruel and gut-wrenching , hard to put aside & equally hard to read .",NEG,story,Incredible,0
"Incredible true story of children living in a cult , unprotected & at times separated from parents . Cruel and gut-wrenching , hard to put aside & equally hard to read .",POS,,,1
Instead Robin delivered more of the worst and very little of value.I am suspect that Hobb can write men at this point .,NEG,,,1
"Instead of telling me what cancer is , I instead was told what the weather was like in Boston in 1947 .",NEG,,,1
Intensely interesting .,POS,,Intensely interesting,0
"Interesting , intricately plotted , suspenseful , gripping ... . Good character development .",POS,,"NULL, Interesting, NULL",0
"Interesting , intricately plotted , suspenseful , gripping ... . Good character development .",POS,character development,Good,0
Interesting and a page turner .,POS,,"Interesting, page turner",0
Interesting characters .,POS,characters,Interesting,0
Interesting characters and great plotting .,POS,characters,Interesting,0
Interesting characters and great plotting .,POS,plotting,great,0
Interesting characters as well as good plot .,POS,characters,Interesting,0
Interesting characters as well as good plot .,POS,plot,good,0
Interesting for the first half but then I lost interest .,NEG,,lost interest,0
Interesting for the first half but then I lost interest .,POS,first half,Interesting,0
Interesting outlook on Alexander the Great and the mystery of the location of his tomb .,POS,,Interesting,0
Interesting perspective on the history of cancer research .,POS,perspective,Interesting,0
"Intriguing , informative and intellectual , Sid brings to life the multifaceted enemy of cancer as well as the enemy of public perception .",POS,,"intellectual, Intriguing, NULL, informative",0
"It  's technical enough to pass muster with MDs and ODs , but readable enough for the layperson with a decent education..In conjunction with Atul Gawande 's Being Mortal and Jennifer Doudna 's Crack in Creation you might be able to transcend the truly idiotic public discussion around this endogenous NOT exogenous pathology .",POS,,"enough for, enough to",0
"It  's very densely written for someone who hasn't studied medicine , but the individual chapters are mercifully short , albeit dense .",POS,,densely written,0
"It  's very densely written for someone who hasn't studied medicine , but the individual chapters are mercifully short , albeit dense .",POS,are,"short ,",0
"It 's a bit slow here and there , but overall , a good solid read .",NEG,read,a bit slow,0
"It 's a bit slow here and there , but overall , a good solid read .",POS,read,good,0
"It 's a brilliant analysis on the history of cancer , including a look at how pharmaceutical companies and researchers are taking the fight to a new level .",POS,,brilliant,0
"It 's a dense and difficult read at times , not to mention emotional , but I enjoyed it immensely .",NEG,,"dense, difficult",0
"It 's a dense and difficult read at times , not to mention emotional , but I enjoyed it immensely .",POS,,enjoyed,0
It 's a fascinating story told with so much humanity and so much humility .,POS,story,"fascinating, so much humanity, so much humility",0
"It 's a flawed work , but it 's still better and more thoughtful than just about anything else out there at the moment that I 've read.A challenging series but worth the read .",NEG,series,flawed,0
"It 's a flawed work , but it 's still better and more thoughtful than just about anything else out there at the moment that I 've read.A challenging series but worth the read .",POS,series,"still better, worth, more thoughtful",0
It 's a good read .,POS,,good,0
It 's a great read .,POS,read,great,0
"It 's a hard book to read when you have a loved one in the throes of battling cancer , but it 's well written , well-researched , and a real help .",NEG,book,hard,0
"It 's a hard book to read when you have a loved one in the throes of battling cancer , but it 's well written , well-researched , and a real help .",POS,book,"real help, well, well-researched",0
"It 's a malfunction of something already in us.One of the other reviewers of this book notes that if he had read this earlier in his life , he would have changed professions .",POS,book,,1
"It 's a must read for anyone with an interest in cancer , professional or personal .",POS,,must,0
It 's a must read- a masterpiece- you must have on your shelf .,POS,,"must, NULL",0
It 's a page-turner .,POS,,,1
"It 's a sound police procedural though and Ms. Kellerman 's love and knowledge of California and Santa Fe , New Mexico come through in spades.It makes me want to check out some of her other novels.James A Anderson , AuthorDEADLINE",POS,spades.It,,1
It 's a story of the universality of human error from which no one is exempt -- not even those with giant egos and/or lots of money/prestige .,NEG,story,,1
It 's a very good copy that arrived in a timely fashion .,POS,,timely,0
It 's a very good copy that arrived in a timely fashion .,POS,copy,very good,0
"It 's an admirable risk to employ an unlikable character , let alone several , but it 's a risk that may work better in novella form , or at least in a single novel .",POS,,admirable,0
"It 's an amazing and beautifully written book , one of the best I have ever read .",POS,book,"best, amazing, beautifully",0
"It 's an amazing sad story , I can not believe you all go trough this kind of misery .",NEG,misery,,1
"It 's an amazing sad story , I can not believe you all go trough this kind of misery .",NEG,story,sad,0
"It 's an amazing sad story , I can not believe you all go trough this kind of misery .",POS,story,amazing,0
It 's an easy read but such a disturbing story .,NEG,story,disturbing,0
"It 's an exciting , fast paced read with lots of interesting detail and even descriptions of Jewish and Mexican food and rituals .",NEU,read,fast paced,0
"It 's an exciting , fast paced read with lots of interesting detail and even descriptions of Jewish and Mexican food and rituals .",POS,detail,"interesting, NULL",0
"It 's an exciting , fast paced read with lots of interesting detail and even descriptions of Jewish and Mexican food and rituals .",POS,read,exciting,0
"It 's been a little while since Kellerman has written a book in the series , but for her fans , it is worth that wait .",POS,,worth,0
It 's confusing trying to keep track of both murders .,NEG,,confusing,0
"It 's definitely not an easy read ( and certainly should n't be given the subject matter ) , but it 's exactly the sort of book that anyone who works with children NEEDS to read .",POS,book,,1
It 's fairly long but interesting and well-written .,NEG,,fairly long,0
It 's fairly long but interesting and well-written .,POS,,"well-written, interesting",0
It 's fascinating .,POS,,fascinating,0
"It 's for that reason that Siddhartha Mukherjee 's choice to present a history of one of our most dread diseases as a biography renders the work so powerful , and so disturbing.Like any good life story The Emperor of All Malad ies is a compendium of anecdotes .",POS,work,"so powerful, so disturbing.Like",0
"It 's hard to believe that this one book , combining all of these appealing characteristics , is the work of just one man .",POS,book,,1
It 's hard to fathom a child being so abused .,NEG,,,1
It 's hard to imagine that anyone proofread this book .,NEG,,,1
It 's heartwrenching to know that for a lot of kids these circumstances are reality .,NEG,,heartwrenching to,0
"It 's just too bad most of the book feels like Navarre and Soldier 's Boy pounding their heads against the wall until suddenly everything becomes clear.Renegade 's Magic , and consequently the rest of the Soldier 's Son series , isn't for everybody .",NEG,book,too bad,0
"It 's just too bad most of the book feels like Navarre and Soldier 's Boy pounding their heads against the wall until suddenly everything becomes clear.Renegade 's Magic , and consequently the rest of the Soldier 's Son series , isn't for everybody .",NEG,most of the,too bad,0
"It 's kind of odd to see a fantasy of quite this tree-hugging nature , but it works.The ending may strike some as odd or too convenient , but I found myself smiling at its quirkiness ( as well as being satisfied ) .The book is a good , strong read , if not Hobb 's best .",NEU,read,best,0
"It 's kind of odd to see a fantasy of quite this tree-hugging nature , but it works.The ending may strike some as odd or too convenient , but I found myself smiling at its quirkiness ( as well as being satisfied ) .The book is a good , strong read , if not Hobb 's best .",POS,read,"good, strong",0
"It 's like that episode of Star Trek where the nice Kirk gets split from nasty Kirk , and they are both impaired.I found this last book entertaining and satisfying .",POS,last book,"entertaining, satisfying",0
"It 's long , but if you 're curious about the history of cancer , this is a great read .",NEG,read,long,0
"It 's long , but if you 're curious about the history of cancer , this is a great read .",POS,read,great,0
It 's nice to finally read a trilogy that completes the story in the final book .,POS,trilogy,nice,0
"It 's not as strong of a book in terms of plotting as the first , but it does pull things together nicely , setting up what will hopefully be a fitting conclusion to the Riftwar Cycle .",NEG,book,not as strong,0
"It 's not as strong of a book in terms of plotting as the first , but it does pull things together nicely , setting up what will hopefully be a fitting conclusion to the Riftwar Cycle .",POS,book,"hopefully be a fitting, nicely",0
"It 's not that they weren't likeable , for all intensive purposes , they could be worse ; it 's just that they aren't notably strong .",NEU,they,,1
"It 's sort of like eating peach pie when you were anticipating cherry , something different but still mighty tasty .",POS,,,1
"It added nothing , except was the author 's excuse to have a very unrealistic happy ending .",NEG,,,1
"It added nothing , except was the author 's excuse to have a very unrealistic happy ending .",NEG,ending,,1
It all just seems so terrifically sad .,NEG,,terrifically sad,0
It almost feels that you are living through it too .,POS,,,1
It almost reads like a thriller at times .,NEG,,like a thriller,0
It appears that Dr. Mukherjee has more or less chopped off the other 2 legs .,NEG,Dr. Mukherjee,,1
It arrived quickly and surpassed all my needs .,POS,,"NULL, NULL",0
It brings to light how few truly caring individuals are involved in the placement and follow up care of these badly abused children .,NEG,,,1
It certainly gives you an insight to what is happening and happened over in this part of the world .,POS,,,1
It certainly put a different light on the entire Riftwar .,POS,,,1
It combines good police procedure and the smell of good food .,POS,,,1
It conveys a lot of technical information in a very relatable way .,POS,,,1
It cries out for a sequel in the adventures of Daniel Knox .,POS,,,1
It did n't feel credible .,NEG,,credible,0
"It did n't surprise me one bit that social services was no help what so ever , and it sucks that in reality kids have to punished long after the abuse has stopped",NEG,,,1
It disgusts me that children are experiencing such horrible treatment .,NEG,,disgusts,0
"It does get a bit wonky with the technical scientific data , but just in small bits .",NEG,,bit wonky,0
"It does get a bit wonky with the technical scientific data , but just in small bits .",NEU,,just in small,0
It does it in a way that makes sense if you do n't have a degree in science .,POS,,,1
It does n't disappoint the Decker fans !,POS,,does n't disappoint,0
"It does sound like a huge cast , but I had no difficulties in keeping everyone straight.The only thing that kept The Stranger from becoming one of my top reads for the year was the fact that the identity of the killer was crystal clear to me very early on .",POS,The Stranger,,1
It doesn't change the story .,NEG,,,1
"It even battered me down at times , with the books getting increasingly harder to get through .",NEG,,battered,0
"It even battered me down at times , with the books getting increasingly harder to get through .",NEG,books,,1
It follows the family through world war two and the picture painted of this desperate time in the UK is so real that you could think you were there .,POS,,so real,0
"It gives an example of not just a word but a living , breathing human being.Siddhartha Mukherjee is one of the finest human beings to ever grace book form , his book brought to life this horrible reality .",POS,being.Siddhartha Mukherjee,finest,0
"It gives an example of not just a word but a living , breathing human being.Siddhartha Mukherjee is one of the finest human beings to ever grace book form , his book brought to life this horrible reality .",POS,book,,1
It gives beautiful descriptions of the grit patients have to endure such debilitating disease ; transcending the physical body into a higher understanding .,POS,descriptions,beautiful,0
It gives you a great background to your future professional field and some much needed perspective on our fast developing field .,POS,,"perspective, great",0
"It gives you not just a different perspective on disease , it makes you look a life differently .",POS,,,1
It grabs your interest from the very first pages .,POS,,,1
"It grates on me that so many writers do n't accept the reality that the hero does n't always win , and even if he does he does n't always end up with the girl he loves living happily ever after .",NEG,,"NULL, grates",0
"It has a compelling plot , many interesting characters , and a subject matter that 's both timely and important.Dr .",POS,characters,interesting,0
"It has a compelling plot , many interesting characters , and a subject matter that 's both timely and important.Dr .",POS,plot,compelling,0
"It has a compelling plot , many interesting characters , and a subject matter that 's both timely and important.Dr .",POS,subject matter,"important.Dr, timely",0
It has been a pleasurable read .,POS,,pleasurable,0
"It has helped me do a great deal of brainstorming about the fundamentals of my business , including challenging my own biases and preconceptions about my shop.The only reason my review is not 5 stars is that it does repeat itself a bit at the end .",POS,,,1
"It has helped me do a great deal of brainstorming about the fundamentals of my business , including challenging my own biases and preconceptions about my shop.The only reason my review is not 5 stars is that it does repeat itself a bit at the end .",POS,end,,1
"It has something for everyone connected to these diseases , but dispersed in the chapters .",POS,,,1
It holds great insight to those that have the ability to give so much more than others .,POS,,great,0
"It is , however , testament to some excellent planning that Hobb executes the climax in the way she does ; she 's obviously been writing toward this moment since the very first words of this trilogy , and she weaves a number of disparate and seemingly meaningless clues into her solution to this whole mess .",POS,planning,excellent,0
It is OK,POS,,OK,0
It is THAT good.Kenneth E. MacWilliams,POS,,good.Kenneth,0
It is VERY well written .,POS,,VERY well,0
It is a MUST read for anyone who has a loved one currently battling cancer .,POS,,MUST,0
It is a great book from a truly great author and I am chomping at the bit waiting for the next one to come out or aanything that he writes .,POS,,waiting,0
It is a great book from a truly great author and I am chomping at the bit waiting for the next one to come out or aanything that he writes .,POS,author,truly great,0
It is a great book from a truly great author and I am chomping at the bit waiting for the next one to come out or aanything that he writes .,POS,book,great,0
It is a must have for Diana fans .,POS,,,1
"It is a mystery , a history , a downer and uplifting .",POS,,,1
"It is a pleasant , interesting , and exciting read and I enjoyed it thoroughly.PG 's Opinion",POS,read,"enjoyed, exciting, pleasant, interesting",0
It is a tear jerker though have your tissue box handy..,NEG,,,1
It is a well told story showing the failure of child services even in England,NEG,child services,failure,0
It is a well told story showing the failure of child services even in England,POS,story,well,0
"It is all a pat on the back for a job , really not well done .",NEU,,really not well,0
"It is also a story of paternalism , arrogance , and false hope , as well as inventiveness , determination , and inspiration .",NEG,story,,1
It is amazing that we have had so very few planes crash into residential areas in the US.I definitely recommend reading the book .,POS,book,definitely recommend,0
"It is an illuminating book that provides hope and clarity to those seeking to demystify cancer.born , to change the way we look at these diseases .",POS,book,illuminating,0
"It is an inside source , maybe the only one we 're going to ever get , and worth reading .",POS,,worth,0
It is another sad story of how horrible children can be treated .,NEG,,horrible,0
It is another sad story of how horrible children can be treated .,NEG,story,sad,0
"It is astonishing that despite approaching age 60 I am nevertheless shocked to my emotional core , , particularly because Glass admirably writes in a nearly clinical fashion , presumably to permit the revolting facts to speak for themselves .",POS,Glass,admirably,0
"It is astonishing that despite approaching age 60 I am nevertheless shocked to my emotional core , , particularly because Glass admirably writes in a nearly clinical fashion , presumably to permit the revolting facts to speak for themselves .",POS,,"nevertheless shocked, admirably",0
"It is better if you allow it to unravel for you as you read this tale.Lackberg writes effortlessly , the relationships between her characters build throughout the novels as the tension builds in each and every book.Another great read .",POS,read,great,0
"It is definitely more action oriented in mix than some others on this subject.All in all , and OK read - just nothing very good or terribly bad .",NEU,read,"NULL, OK",0
"It is difficult to even imagine the stacks of reports , articles , notes and interviews that Dr. Mukherjee processed to produce this fabulous book .",POS,book,fabulous,0
"It is easy to work out what is going to happen next except the book ending which came as a surprise , but it leaves the series with a Flash Gordon-esk cliff hanger which ca n't be taken at face value .",POS,,"NULL, easy",0
"It is easy to work out what is going to happen next except the book ending which came as a surprise , but it leaves the series with a Flash Gordon-esk cliff hanger which ca n't be taken at face value .",POS,book ending,surprise,0
It is far better reading .,POS,,far better,0
It is fascinating and not a gory read .,POS,,"not a gory, fascinating",0
It is hopelessly confusing.This book should not have been released to Kindle without professional editing and at least retaining the features of the paper copy .,NEG,,hopelessly confusing.This,0
It is hopelessly confusing.This book should not have been released to Kindle without professional editing and at least retaining the features of the paper copy .,NEG,book,,1
It is interesting to learn more about Jewish traditions while digesting police procedure .,POS,,interesting,0
"It is interesting to note however that while the cult was successful in brainwashing its adult ( 1st generation ) followers , they were not very successful in brainwashing the children ( 2nd generation ) born into the cult .",POS,,interesting,0
It is my favorite Diana book so far .,POS,,favorite,0
"It is n't tedious or depressing , despite its subject matter .",NEU,,"depressing, n't",0
It is never pleasant to read some disturbing experiences that these young lady 's have gone through .,NEG,,"disturbing, never pleasant",0
It is nice to see that there are people who care in a world that can be so dreadful .,POS,,nice,0
It is sectioned in manageble segments and it turned into a page turner .,POS,,,1
It is shocking that adults would think their behaviors earned the acceptance of God when they perpetrated violence and sexual deeds on these girls .,NEG,,shocking,0
"It is somewhat repetitive , but a doctor could read it in a week.I have read it for 12 days made it 1/2 way through and picked up another book to break up the 600 pages.I return to finish it next month .",NEG,,repetitive,0
It is still entertaining but not as good as her eariler works .,NEU,,not as good as,0
It is still entertaining but not as good as her eariler works .,POS,,still entertaining,0
It is the first book of such extraordinary scope regarding cancer .,POS,book,extraordinary,0
"It is the lead character who is simply not plausible , even in a magic infused world .",NEG,lead character,simply not plausible,0
"It is these sad adults who deny that any children were abused because the way they see it if an adult rapes and beats a child in the name of love it is not abuse.As a follow up to this book , I would recommend reading The Children of God , the Inside Story by Deborah Davis ( Linda Burg ) , David Burg 's oldest daughter .",NEG,adults,sad,0
It is thought provoking and informative .,POS,,"informative, provoking",0
It is told in a easy to read style .,POS,read style,easy,0
It is too bad the royal family could n't keep some of the rooms in tact as they did with Princess Margaret .,NEG,,too bad,0
It is truly heartbreaking but it 's people in this world like Cathy that make a true difference in these children that need to be loved .,NEG,,truly heartbreaking,0
It is truly heartbreaking but it 's people in this world like Cathy that make a true difference in these children that need to be loved .,POS,Cathy,,1
It is truly tragic that this type of abuse goes on every day .,NEG,,truly tragic,0
It is very concerning .,NEG,,very concerning,0
"It is very easy to read , as he takes us step by step through apartments 8 and 9 at Kensington Palace , and includes photos of the rooms where Diana spent most of her time .",POS,,very easy,0
"It is very good , I felt like I was there !",POS,,very good,0
"It is very good.There is a certain standard style in American non fiction , that sometimes turns me off .",NEG,style,,1
"It is very good.There is a certain standard style in American non fiction , that sometimes turns me off .",POS,,very good.There,0
It is very interesting to know that cancer started over a thousand years ago .,POS,,very interesting,0
"It is very sad that Jodie will never be the same as kids her own age , but she has found a place that will continue to help her as much as they can !",NEG,,very sad,0
It is virtually impossible to put the book down .,POS,book,virtually impossible,0
It is well written .,POS,,well,0
"It is written very well , even though the subject is difficult , it is written to so that the average person can understand it .",NEG,subject,difficult,0
"It is written very well , even though the subject is difficult , it is written to so that the average person can understand it .",POS,,"very well, NULL",0
It just did n't flow and reading it felt like a chore .,NEG,,"chore, n't flow",0
"It just had no wings , and no roots to take off or take hold .",NEG,,,1
It just looks like a draft copy from time to time .,NEG,,,1
"It just went from there , and got worse .",NEG,,worse,0
It kept me reading .,POS,,,1
It kind of sums up the way things go in that part of the world .,POS,,,1
"It leads very nicely , into what is to come in the next book and advances the story line well .",POS,,"very nicely, well",0
It links to Hanna a new police recruit and her husband Lars.Slow at the start but gradually picks up but the reason for all the murders and link is not logical .,NEG,,not logical,0
"It looked interesting , so I checked it out for myself .",POS,,interesting,0
It lost me almost from the beginning .,NEG,,,1
"It made the book so personal ; I felt like I was rooting for these people ( I am , each and every one of them ) .This book gives a personality to cancer ... it really is it 's own breathing , living , functioning animal .",POS,,,1
"It made the book so personal ; I felt like I was rooting for these people ( I am , each and every one of them ) .This book gives a personality to cancer ... it really is it 's own breathing , living , functioning animal .",POS,book,,1
It may be one of the best medical books I have read .,POS,,best,0
It needed a much better editor to go over it with a fine tooth comb .,NEG,editor,better,0
"It now seems to be the done thing to slate this particular book at every opportunity but I ca n't help it , I enjoyed that book and also some of the ones that were published on the back of it 's success.This book however is a little different and concentrates on the greed of treasure hunter 's , rather than a race against time to save the world from imminent disaster .",POS,book,enjoyed,0
It probably will be better than this.If you have not read this series I must now advise you stay away .,NEG,series,,1
It provides an exhaustive history of cancer and really helps the reader understand the nature of cancer .,POS,,"NULL, exhaustive",0
It really opens your eyes to the pain and suffering around you and makes you thankful for your own loving family .,POS,,,1
It saddens my heart to know such things happen to these children .,NEG,,saddens,0
It satisfied my immediate need for a mixture of fantasy and thrills .,POS,,satisfied,0
"It seemed hard to believe they would send 3 officers and a civilian to another state to show a picture to the parents of the possible victim of a decades old crime.Even though it was not a great book , it was a decent read and entertaining enough so that I will read the next installment in this series .",NEU,book,not a great,0
"It seemed hard to believe they would send 3 officers and a civilian to another state to show a picture to the parents of the possible victim of a decades old crime.Even though it was not a great book , it was a decent read and entertaining enough so that I will read the next installment in this series .",POS,read,"entertaining enough, decent",0
It seems that the author was asleep during half of the book then woke up at the end .,NEG,author,,1
"It serves as the main case among the Detective Sergeant 's work overload , exacerbating his moodiness , drinking and smoking , all of which is heightened , of course , by his interaction with DI Steele , one of the more interesting characters in the genre .",POS,DI Steele,more interesting,0
It set a great backdrop for the novel.I was first irritated by how all the major players were linked in two or fewer degrees .,POS,novel.I,great,0
It should have been titled the Monster of all maladies to indicate its true natureeror connotes admiracin,NEG,,should,0
It showcases the pain and suffering of those who are ravaged by this beast .,NEG,,,1
It started really well but kind if petered out towards the end .,NEG,end,petered,0
It started really well but kind if petered out towards the end .,POS,,really well,0
"It still does feel a little inconsequential , with it really just setting up the next book , but I loved multiple parts of it .",NEG,,little inconsequential,0
"It still does feel a little inconsequential , with it really just setting up the next book , but I loved multiple parts of it .",POS,,loved,0
It surpassed my expectations .,POS,,,1
"It this story , the adults were not innocent , and they should be brought up on charges of sex with children , incest , rape , imprisonment and torture .",NEG,adults,not innocent,0
"It took a while to get into but once I did , I found it fascinating .",POS,,fascinating,0
"It took me a little longer to get into this book , but in the end it proved to be just as good as the previous 3 .",POS,book,as good as,0
"It took me a while to become engrossed in the story , but once I was , I wanted to read to the end .",NEG,story,,1
"It took me a while to become engrossed in the story , but once I was , I wanted to read to the end .",POS,story,wanted,0
"It took so long for something to happen , and you wanted to shake the characters and tell them to suck it up and do something .",NEG,,so long,0
"It took up old threads from Feists books and inserted new ones weaving a good quilt , and I 'm looking very much forward to the showdown this book is saying is on it 's way !",POS,,good,0
"It took up old threads from Feists books and inserted new ones weaving a good quilt , and I 'm looking very much forward to the showdown this book is saying is on it 's way !",POS,book,looking very much forward,0
It touched me very deeply that in the end when Cathy realized Jodie needed more then she could give she had to let go .,POS,,touched,0
It was a JOY to read of the cures for some of the diseases that we simply had nothing to use to treat patients when I was working .,NEG,,JOY,0
It was a good insight into the foster care system of England .,POS,,good,0
It was a good read & as usual I 'll probably reread it again .,POS,read,"NULL, good",0
It was a nice touch having his sons each write a page or two about their memories of the Princess .,POS,,nice,0
"It was a satisfying book , and I enjoyed it .",POS,,enjoyed,0
"It was a satisfying book , and I enjoyed it .",POS,book,satisfying,0
"It was a very interesting book , but I think it could have been written in a different way .",POS,book,very interesting,0
It was an easy read and I always found myself wondering what was going to happen next .,POS,,easy,0
"It was an interesting experiment the first time around , and I was actually very impressed by how you managed to eliminate certain characteristics from your protagonist .",POS,,very impressed,0
It was an okay book but not one to keep anyone up at night wondering about it .,NEG,book,,1
It was an okay book but not one to keep anyone up at night wondering about it .,POS,book,okay,0
It was boring and long winded .,NEG,,"boring, long",0
"It was covered in a sentence or two , leaving me wondering .",NEG,,wondering,0
It was everything that I wanted and was the perfect match !,POS,,"perfect, wanted",0
It was extremely obvious early on who was behind the murders ... so much so I thought it was intentional .,NEG,,extremely obvious,0
It was good enough that it made me look forward to going to the gym or riding the exercise bike at home .,POS,,good enough,0
It was hard for me to put it down.Well done !,POS,,"down.Well, NULL",0
It was interesting to learn how Decker and Lazarus first met .,POS,,interesting,0
"It was kind of maddening.However , the concept of the books was interesting , the sole perspective made it unique while being also annoying ( single perspective meant that every time some back story was needed readers are basically given a long lecture or narrative in the form of a letter or boring conversation .",NEG,sole perspective,annoying,0
"It was kind of maddening.However , the concept of the books was interesting , the sole perspective made it unique while being also annoying ( single perspective meant that every time some back story was needed readers are basically given a long lecture or narrative in the form of a letter or boring conversation .",POS,concept,interesting,0
"It was kind of maddening.However , the concept of the books was interesting , the sole perspective made it unique while being also annoying ( single perspective meant that every time some back story was needed readers are basically given a long lecture or narrative in the form of a letter or boring conversation .",POS,sole perspective,unique,0
It was like coming home to jump back into the familiar characters .,POS,characters,"familiar, NULL",0
It was n't tacky revelations but so many that showed what an awesome person she was and how deeply in love she was with her heart doctor from Pakistan and how Dodi Fayad was only a relationship to make her doctor love jealous ! ! !,POS,,was n't tacky,0
It was not until I was 2/3 through the second book in the series that I realized the true genius of Hobb 's writing style and story lines .,POS,'s writing style,,1
It was not until I was 2/3 through the second book in the series that I realized the true genius of Hobb 's writing style and story lines .,POS,Hobb,,1
It was not until I was 2/3 through the second book in the series that I realized the true genius of Hobb 's writing style and story lines .,POS,story lines,,1
"It was ok , not as great as the Ice Princess & The Preacher .",NEU,,"not as great as, ok",0
It was perfect !,POS,,perfect,0
It was really boring .,NEG,,really boring,0
It was recommended to me by someone and I enjoyed it .,POS,,"enjoyed, recommended",0
"It was too boring , filled with too many unlikeable and pointless characters , and had a complete cop out ending.If you have read the 1st two novels be prepared to be disappointed with this novel .",NEG,,too boring,0
"It was too boring , filled with too many unlikeable and pointless characters , and had a complete cop out ending.If you have read the 1st two novels be prepared to be disappointed with this novel .",NEG,novel,disappointed,0
"It was well done , and it is a wonderful thing for Cathy to be able to provide stability and love to these children .",POS,,"wonderful, well",0
It was well written and cleared up a lot of points that the media got wrong .,POS,,well,0
It will keep you guessing until the end .,POS,,,1
"It would have been better , had Adams put this novel through at least one more edit.The main story , the overall plot , and its originality are great .",POS,main story,great,0
"It would have been better , had Adams put this novel through at least one more edit.The main story , the overall plot , and its originality are great .",POS,originality,great,0
"It would have been better , had Adams put this novel through at least one more edit.The main story , the overall plot , and its originality are great .",POS,overall plot,great,0
It would have made my surgery and treatment easier to deal with .,POS,,,1
Its Pulitzer Prize winning book full for metaphors & analogies very much a journey aptly described as biography of Cancer !,POS,book,"NULL, aptly",0
Its a tragedy of errors .,NEG,,tragedy,0
Its a very readable and occasionally quite deep ( lots of science ) book .,NEU,book,occasionally quite deep,0
Its a very readable and occasionally quite deep ( lots of science ) book .,POS,book,very readable,0
Its about Alexander the Great and I love all things Alexander the Great .,POS,Alexander the Great,love,0
Its almost the same exact storyline as the original four books of this lengthy series .,NEG,storyline,,1
"Its architectural structure brings to mind Melville 's Moby Dick and how effectively and artfully Melville braided together the three strands of his great classic : a grand adventure story , the technology of whaling , and a treatise of humanity and philosophy .",POS,Its architectural,,1
Its easy to see how Camilla Lckberg has become Swedens bestselling native authorand how her detective novels have proven so popular in translation .,POS,Camilla Lckberg,,1
Its easy to see how Camilla Lckberg has become Swedens bestselling native authorand how her detective novels have proven so popular in translation .,POS,,,1
Its easy to see how Camilla Lckberg has become Swedens bestselling native authorand how her detective novels have proven so popular in translation .,POS,detective novels,so popular,0
JUST WHAT I WHATED,POS,,WHATED,0
Jane Yolen 's How do Dinosaurs Pocket Books are lots of fun for young readers and convey a focused message .,POS,Jane Yolen 's How do Dinosaurs Pocket Books,lots of fun,0
"Jodie 's tantrums range from cursing and kicking to multiple personalities , the level of abuse she experienced is beyond what most people can imagine.This book can be hard to read at times but Cathy 's strength and her dedication to helping this child is impressive , it held a lot of good ideas and lessons about taking care of children in pain .",NEG,book,hard,0
"Jodie 's tantrums range from cursing and kicking to multiple personalities , the level of abuse she experienced is beyond what most people can imagine.This book can be hard to read at times but Cathy 's strength and her dedication to helping this child is impressive , it held a lot of good ideas and lessons about taking care of children in pain .",POS,Cathy,impressive,0
"Jodie 's tantrums range from cursing and kicking to multiple personalities , the level of abuse she experienced is beyond what most people can imagine.This book can be hard to read at times but Cathy 's strength and her dedication to helping this child is impressive , it held a lot of good ideas and lessons about taking care of children in pain .",POS,,good,0
"Jodie ` s story is an example of the most extreme of cases but still so important to be aware of , as there are still so many unreported cases of this type of thing going on all over .",NEG,Jodie ` s story,most extreme,0
"Jodie ` s story is an example of the most extreme of cases but still so important to be aware of , as there are still so many unreported cases of this type of thing going on all over .",POS,Jodie ` s story,so important,0
"Jonathan Kellerman 's Compulsion was another dud , and Faye Kellerman 's The Burnt House is another good work.The title residence is actually an apartment building in which a commuter plan has crashed into shortly after its takeoff from Burbank heading towards San Jose .",POS,The Burnt House,good,0
"Jonathan was the first to be an established writer , and soon , Faye would follow .",POS,Faye,,1
"Jonathan was the first to be an established writer , and soon , Faye would follow .",POS,Jonathan,established,0
"Judging from the reviews , some people find this confusing , but I found it a realistic representation of a copper 's workload and admired the way MacBride brought most of them together at the end without it feeling forced.Edinburgh is as bleak as always , and so is the overall mood .",NEG,,confusing,0
Just a great author .,POS,author,great,0
"Just a great book , read it .",POS,book,"great, NULL",0
"Just about anyone who 's ever even watched an episode of Law & Order could have explained to Ms. Kellerman the evidentiary concept of marital privilege/disqualification , and that it has nothing to do with the Fifth Amendment.I 've given up on expecting great writing and insightful character development .",NEG,character,,1
"Just about anyone who 's ever even watched an episode of Law & Order could have explained to Ms. Kellerman the evidentiary concept of marital privilege/disqualification , and that it has nothing to do with the Fifth Amendment.I 've given up on expecting great writing and insightful character development .",NEG,writing,,1
"Just an excellent , profound book , that taught me so much .",POS,book,"excellent, profound, NULL",0
"Just as with her other books I wanted more.And there is some thing sooo gratifying about her endings ... even if they don't always end 100 % happy , they still have a good wrapped up quality so that you pretty much know , while there could be more to the story , you can stop reading without any burning questions of : what about this ? I look forward to her next books , I don't buy many hard backs but her books have become one of the my must haves !",POS,books,,1
