raw_words,sentiment,aspect,opinion,subjectivity
"just one question , now i am running the os on the ssd and the original 1tb harddisk just for storing file , its boot up and start softwares very fast , but operating with file explore is very slow , i already set the file explore not open the quick access but it still slow , rename will effective after seconds , copy file and even right click sometimes need wait for minutes , who know how can i solve it ?",NEG,boot up,slow,0
"keep in mind , you have to pay $ for ms office where google docs is free .",POS,google docs,,1
"keeping the msi software is optional , a few of these are useful like burnrecovery to make a backup of your version of windows just in case anything happens .",NEU,msi software,optional,0
"keeping the msi software is optional , a few of these are useful like burnrecovery to make a backup of your version of windows just in case anything happens .",POS,burnrecovery,useful,0
keeps disconnecting from my wifi at work .,NEG,wifi,,1
key presses are too stiff to press .,NEG,key,stiff,0
"keyboard and mouse pad seem fine , but overall it seems strangely slow .",NEG,,slow,0
"keyboard and mouse pad seem fine , but overall it seems strangely slow .",POS,keyboard,fine,0
"keyboard and mouse pad seem fine , but overall it seems strangely slow .",POS,mouse pad,fine,0
keyboard and track pad shoved way left .,NEG,keyboard,,1
keyboard and track pad shoved way left .,NEG,track pad,,1
"keyboard feels firm and no flex , screen is nice for the price range .",POS,keyboard,firm,0
"keyboard feels firm and no flex , screen is nice for the price range .",POS,screen,nice,0
keyboard feels good .,POS,keyboard,good,0
keyboard has a nice feel to it .,POS,keyboard,nice,0
keyboard has flex,NEU,keyboard,,1
"keyboard is a bit nicer , not tons .",POS,keyboard,nicer,0
keyboard is decent with good travel .,POS,keyboard,"decent, good",0
keyboard is fantastic .,POS,keyboard,fantastic,0
keyboard is not good .,NEG,keyboard,not good,0
keyboard is the best laptop keyboard i have ever used .,POS,,best,0
keyboard is the best laptop keyboard i have ever used .,POS,laptop keyboard,best,0
keyboard key fragile .,NEG,keyboard,fragile,0
"keyboard layout is not the best , do not like that i have to press the function key to raise or lower the volume / brightness on the arrow keys .",NEU,keyboard layout is,not the best,0
keyboard lighting is primitive and keeps shutting off .,NEG,keyboard lighting,primitive,0
keyboard needs to be redesigned entirely .,NEG,keyboard,,1
keyboard problems too .,NEG,keyboard,,1
keyboard rattles loudly when typing on left side .,NEG,keyboard,loudly,0
keyboard was a little confusing .,NEG,keyboard,confusing,0
keybooard : keyboard is good .,POS,keyboard,good,0
keybooard : keyboard is good .,POS,keybooard,good,0
keys are a bit thin and have an odd feel to them .,NEG,keys,thin,0
keys type nicely .,POS,keys,nicely,0
kinda small but good quality !,NEG,,small,0
kinda small but good quality !,POS,,good,0
laptop booted right up and the set up waa super easy .,POS,laptop,"NULL, easy",0
laptop failed after only six months of use .,NEG,laptop,failed,0
laptop in perfect condition .,POS,laptop,perfect,0
laptop is as described .,POS,laptop,,1
laptop is very fast with 4cpu and 8gpu on board .,POS,laptop,fast,0
laptop malfunctioned and stopped working after only 3 months .,NEG,laptop,,1
laptop meets spec for what it was purchased to do but disappointed it was shipped with a charger not compatible with location it was shipped to ( needed to buy an adapter to convert from 2 pin to 3 pin plug ),NEG,,disappointed,0
laptop meets spec for what it was purchased to do but disappointed it was shipped with a charger not compatible with location it was shipped to ( needed to buy an adapter to convert from 2 pin to 3 pin plug ),POS,laptop,,1
laptop screen goes blank after four weeks minimally used .,NEG,laptop screen,,1
"laptop was new , in perfect condition and works like a charm .",POS,laptop,perfect,0
laptop was working fine until just under 3 months of use when it bsod ' d and wouldn ' t turn back on .,NEG,laptop,,1
laptop was working fine until just under 3 months of use when it bsod ' d and wouldn ' t turn back on .,POS,laptop,fine,0
laptop works perfect however i did get a used charger that only lasted a week .,NEG,charger,,1
laptop works perfect however i did get a used charger that only lasted a week .,POS,laptop,perfect,0
"laptop would never power on , even after being charged for 24 hours .",NEG,laptop,,1
"lastly , the touch pad , even after lowering the sensitivity , it ' s still pretty sensitive and the click pads are stiff , so it doesn ' t tap on clicks , sometimes i have to click on it hard enough , so that ' s a bit annoying .",NEG,touch pad,annoying,0
"latterly the best laptop i ' ve ever had , fast , powerful , stunning display , little problems with pairing bluetooth",NEG,pairing bluetooth,,1
"latterly the best laptop i ' ve ever had , fast , powerful , stunning display , little problems with pairing bluetooth",POS,display,stunning,0
"latterly the best laptop i ' ve ever had , fast , powerful , stunning display , little problems with pairing bluetooth",POS,laptop,"best, fast, powerful",0
lenovo computers are of chinese manufacture and thus you will not know if yours is one of the pla ' s cyber - spies .,NEU,lenovo computers,,1
lenovo has not disappointed with their products .,POS,lenovo,not disappointed,0
lenovo has not disappointed with their products .,POS,products,not disappointed,0
"lenovo paid for my shipping to the repair facility since i ' d had it such a short time , and they fixed and returned it in a reasonable time period .",POS,lenovo,reasonable,0
"lenovo should put a better battery in it , and should make a retrofit available .",NEG,better,,1
less of a fault of the much lauded diving board and more a factor of the very well designed new hardware .,POS,hardware,well,0
less than 90 days and the screen stopped working .,NEG,screen,,1
"let me tell you , this thing is snappy .",POS,,snappy,0
"light for its size , not much flex in the body .",POS,,light,0
light thin best price power laptop,POS,laptop,"light, thin, best",0
"light weight , good battery life , sharp screen .",POS,,light,0
"light weight , good battery life , sharp screen .",POS,battery,good,0
"light weight , good battery life , sharp screen .",POS,screen,sharp,0
"lightweight , gorgeous , great screen / picture quaity , sound could be louder but still good , fast processor ( i do a lot of research , photo processing , netflix watching and reading on the laptop ) .",POS,,"lightweight, gorgeous",0
"lightweight , gorgeous , great screen / picture quaity , sound could be louder but still good , fast processor ( i do a lot of research , photo processing , netflix watching and reading on the laptop ) .",POS,processor,fast,0
"lightweight , gorgeous , great screen / picture quaity , sound could be louder but still good , fast processor ( i do a lot of research , photo processing , netflix watching and reading on the laptop ) .",POS,sound,good,0
"like the flip , this has good build quality .",POS,build quality,good,0
"like the flip , this has good build quality .",POS,flip,like,0
"like the other one i borrowed , this one feels streamlined and easy to use .",POS,,"easy, streamlined",0
"liked it when it was working , but it ' s a paperweight now .",NEG,,,1
"liked it when it was working , but it ' s a paperweight now .",POS,it,liked,0
linux is a fairly light os depending on the distro you use .,POS,linux,light,0
linux is a fairly light os depending on the distro you use .,POS,os,light,0
linux is mostly compatible with this laptop except fingerprint reader .,NEG,fingerprint reader,,1
"literally just closing it and opening it up later was a 50 / 50 proposition if it would wake up , or the display would crash , or the disk would crash , or some driver would fail - on a brand new laptop .",NEG,disk,,1
"literally just closing it and opening it up later was a 50 / 50 proposition if it would wake up , or the display would crash , or the disk would crash , or some driver would fail - on a brand new laptop .",NEG,display,crash,0
"literally just closing it and opening it up later was a 50 / 50 proposition if it would wake up , or the display would crash , or the disk would crash , or some driver would fail - on a brand new laptop .",NEG,laptop,,1
"literally just closing it and opening it up later was a 50 / 50 proposition if it would wake up , or the display would crash , or the disk would crash , or some driver would fail - on a brand new laptop .",NEG,some driver,fail,0
little bit of a learning curve with chrome os .,NEG,chrome os,,1
long battery life .,POS,battery life,long,0
"look , dont buy it .",NEG,,,1
look and feel of asus unit seems high quality but keyboard failed in 45 days .,NEG,keyboard,failed,0
look and feel of asus unit seems high quality but keyboard failed in 45 days .,POS,asus unit,high,0
"looking past the bsod problem , the battery is internal so you can ' t just pop it off , you need access the mobo just to replace it .",NEG,battery,,1
looks good,POS,,good,0
looks great .,POS,,great,0
looks like the hdmi port may be defective or something - - another reviewer had a similar problem .,NEG,hdmi port,defective,0
"looks wise it ' s beautiful , i love the minimal design and layout .",POS,,beautiful,0
"looks wise it ' s beautiful , i love the minimal design and layout .",POS,design,love,0
"looks wise it ' s beautiful , i love the minimal design and layout .",POS,layout,love,0
loses wifi connection every hour .,NEG,wifi,,1
"lots of space , fast , and it will last a long time with ita top shelf technology .",POS,,"NULL, fast",0
"love how fast it is , love that it can do everything i ' ve asked it to do so far in the two weeks i ' ve owned it , and i love how compact and easy it is to carry around .",POS,,"love, NULL, love, easy, fast",0
love it !,POS,,"love, love, love",0
love it .,POS,,love,0
love it so far very nice product and it do what it is set out to do,POS,product,"nice, love",0
love love love this laptop !,POS,laptop,"love, love, NULL, love, love, NULL",0
"love my macbook , beautiful and use daily !",POS,macbook,"beautiful, love",0
"love my new computer , there were some knicks on the outside but it works well",POS,computer,"well, love",0
love my new lenovo .,POS,lenovo,love,0
love our new laptop .,POS,laptop,love,0
love the backlit keyboard .,POS,backlit keyboard,love,0
love the backlit keyboard not a lot of screen wobble - was a bit worried about the screen ratio in tablet mode but it ' s just fine .,NEG,screen ratio,worried,0
love the backlit keyboard not a lot of screen wobble - was a bit worried about the screen ratio in tablet mode but it ' s just fine .,POS,backlit keyboard,love,0
love the backlit keyboard not a lot of screen wobble - was a bit worried about the screen ratio in tablet mode but it ' s just fine .,POS,screen ratio,fine,0
love the cortana !,POS,cortana,love,0
love the feel and quality of this chromebook .,POS,chromebook,love,0
love the form factor and the light weight as i often use my laptop while laying down .,POS,my laptop,"light, love",0
love the keyboard .,POS,keyboard,love,0
love the keyboard more than its predecessor .,POS,keyboard,love,0
"love the laptop ; great quality ; sent as expected , on time .",POS,,"NULL, great",0
"love the laptop ; great quality ; sent as expected , on time .",POS,laptop,love,0
love the mobility of this .,POS,mobility,love,0
love the price reduction and the lenova one year warranty .,POS,,love,0
love the price reduction and the lenova one year warranty .,POS,lenova one year warranty,love,0
love the screen resolution .,POS,screen resolution,love,0
"love the style , aluminum shell , 14 inches monitor , and decent resolution .",POS,14 inches monitor,love,0
"love the style , aluminum shell , 14 inches monitor , and decent resolution .",POS,aluminum shell,love,0
"love the style , aluminum shell , 14 inches monitor , and decent resolution .",POS,resolution,decent,0
"love the style , aluminum shell , 14 inches monitor , and decent resolution .",POS,style,love,0
love these chromebooks !,POS,chromebooks,love,0
love this chromebook !,POS,chromebook,love,0
love this computer !,POS,computer,love,0
love this mac book pro .,POS,mac book pro,love,0
love this so much !,POS,,love,0
love this took place of my laptop .,POS,laptop,love,0
loved this chromebook .,POS,chromebook,loved,0
loving the laptop .,POS,laptop,loving,0
low rpm hdd .,NEG,hdd,low,0
"mac is life , but i take one star away for the price .",NEG,,,1
"mac is life , but i take one star away for the price .",POS,mac,,1
mac really knows how to build a good dev laptop,POS,mac,good,0
machine periodically crashed .,NEG,machine,crashed,0
maintenance and opening case is too hard,NEG,,hard,0
"makes a huge difference in the customer service you ' ll get , and amazon ' s is outstanding !",POS,amazon ' s,outstanding,0
manufactures need to quality check their products before sending them out .,NEG,manufactures,,1
manufacturing seems unreliable .,NEG,manufacturing,unreliable,0
"many apps aren ' t ` ` compatible ` ` and even the ones that work , they look awful .",NEG,apps,awful,0
"many of acer ' s chromebooks have , historically , been hampered by their poor displays .",NEG,displays,poor,0
mastercam itself runs pretty good .,POS,mastercam,good,0
"materials are good , sound is not that great , a little too low for my taste and I get a battery problem often , telling me that the computer has no charge when sometimes it 's been only like 20 min since I last charged it .",NEG,battery,,1
"materials are good , sound is not that great , a little too low for my taste and I get a battery problem often , telling me that the computer has no charge when sometimes it 's been only like 20 min since I last charged it .",NEG,sound,not that great,0
"materials are good , sound is not that great , a little too low for my taste and I get a battery problem often , telling me that the computer has no charge when sometimes it 's been only like 20 min since I last charged it .",POS,materials,good,0
"maybe i just got a lemon , but i decided to return this product after having it for less than two hours .",NEG,product,,1
"maybe that ' s a consequence of how the retina display is built , but yeah , it ' s harder to keep the screen clean .",NEG,screen,,1
maybe this thing does suck without an internet connection .,NEG,,suck,0
microphone is not really working ( you have to basically yell while alsmost touching it with you lips in order for someone else to hear you ) .,NEG,microphone,,1
microphone is really low .,NEG,microphone,low,0
"mine arrived with the metal screen casing slightly bent , i can easily bend it back , not sure about the durability of this thing in the long term .",NEG,metal screen casing,bent,0
monitor looks crisp .,POS,monitor,crisp,0
monitor went out 35 days after receiving .,NEG,monitor,,1
more importantly i appreciate the uncanny speed to boot up or wake up .,POS,speed,appreciate,0
"moreover , the 8th gen i5 cpu is amazing .",POS,8th gen i5 cpu,amazing,0
"moreover i ' m quite upset because it seems amazon will not pay me back the shipping fees , which for me amount to about 100 $ as i live in france .",NEG,amazon,upset,0
"most apps run pretty - ok in beta - some problems i ' m noticing in beta are that bluetooth is less than ideal and i believe battery life suffers greatly , now that i ' ve been paying attention to it .",NEG,battery life,,1
"most apps run pretty - ok in beta - some problems i ' m noticing in beta are that bluetooth is less than ideal and i believe battery life suffers greatly , now that i ' ve been paying attention to it .",NEG,bluetooth,,1
"most apps run pretty - ok in beta - some problems i ' m noticing in beta are that bluetooth is less than ideal and i believe battery life suffers greatly , now that i ' ve been paying attention to it .",POS,apps,ok,0
most of my android apps have worked well ( i have had minor issues with a couple ) .,POS,android apps,well,0
"most of my love for this laptop is based on the operating system but since you get that with every chromebook , i ' ll tell you what i like and dislike about the physical laptop only .",POS,laptop,love,0
"most of the laptop is actually very good , but is held back by a 5400 rpm hdd .",POS,5400 rpm hdd,,1
"most of the laptop is actually very good , but is held back by a 5400 rpm hdd .",POS,laptop,good,0
mouse and wi - fi never functioned correctly .,NEG,mouse,never functioned correctly,0
mouse and wi - fi never functioned correctly .,NEG,wi - fi,never functioned correctly,0
mouse track pad is non standard .,NEG,mouse track pad,non standard,0
mousepad doesn ' t work .,NEG,mousepad,,1
"mousepad is a little wonky if you ' re not deliberate with your fingers , recommend using a mouse .",NEG,mousepad,wonky,0
movies look good and the sound is great .,POS,sound,great,0
msi should be ashamed at putting out products they know have issues with no intent of correcting the problem during the building and testing phase .,NEG,msi,ashamed,0
msi should be ashamed at putting out products they know have issues with no intent of correcting the problem during the building and testing phase .,NEG,products,,1
"msi used to have a driver installer by disk that would install all the proper drivers in the right order , so you ' d have the perfect configuration .",POS,driver installer,perfect,0
multi - touch input works great .,POS,multi - touch input,great,0
multiple system crashes .,NEG,system,crashes,0
mx150 gaphics card is also pretty bad .,NEG,mx150 gaphics card,bad,0
my 2nd issues is with it ' s performance .,NEG,,,1
"my acer aspire e 15 worked great for a day , and then shut off by itself .",NEG,acer aspire,,1
"my acer aspire e 15 worked great for a day , and then shut off by itself .",POS,acer aspire,great,0
my biggest gripe with this that makes me incredibly frustrated is that google hangouts is unreliable on this .,NEG,google hangouts,"unreliable, frustrated",0
my computer was used on average a couple hours a day .,NEU,computer,,1
my cpu also runs over 3ghz most of the time with no heating issues either .,POS,cpu,,1
my daughter ordered the chromebook with her graduation money and she loves it .,POS,chromebook,loves,0
my desktop runs all my video editing software for my bigger and most demanding projects and my laptop is great for editing video and running pc games in places other than my home ( like school ! ),POS,desktop,,1
my desktop runs all my video editing software for my bigger and most demanding projects and mylaptop is great for editing video and running pc games in places other than my home ( like school ! ),POS,mylaptop,great,0
my disappointment begins with the fact that chromeos is not touch - ready and most websites will not consider touch interface for desktop mode websites .,NEG,chromeos,disappointment,0
my father is very satisfied with this laptop,POS,laptop,satisfied,0
"my first chromebook , and so far ( about one month of use ) i like it .",POS,chromebook,like,0
my first mac is awesome !,POS,mac,awesome,0
"my friends , both female and male , are going to by this set up for their travel needs but for me it is lacking .",NEG,set up,lacking,0
my girlfriend works from home with it and has no problems at all to do online classes with it .,POS,,,1
my kids have played roblox and minecraft on it along with fortnite so i think it can handle online gaming pretty good .,POS,,good,0
my laptop seems to lose its internet connection at random times .,NEG,laptop,,1
my main complain involves terrible battery life .,NEG,battery life,terrible,0
"my main complaint is the battery life , i see many positive reviews about the battery life .",NEG,battery life,complaint,0
my only complaint is that the mouse keypad is a little big .,NEG,mouse keypad,"complaint, big",0
"my only complaint is the click on the touchpad feels a little cheap , but i just use ` ` tap to click ` ` so it ' s not an issue .",NEG,touchpad,,1
my only fair complaint is that it occasionally restarts itself without warning ( usually no more than once every day or two ) .,NEG,,complaint,0
my only gripe is that i wish there was a way to default the screen brightness as well as default the keyboard backlight to off .,NEG,keyboard backlight,,1
my only gripe is that i wish there was a way to default the screen brightness as well as default the keyboard backlight to off .,NEG,screen brightness,,1
"my only issue is that the fan is very noisy and gets stuck at times , causing worry about the laptop getting overheated .",NEG,fan,noisy,0
my only issue is the wifi likes to randomly turn off then back on .,NEG,wifi,,1
my only other complaint is trackpad sensitivity .,NEG,trackpad sensitivity,complaint,0
"my overall impression has not changed in the past 8 months , and i am still very impressed by it .",POS,,impressed,0
my review is based on the fact that i got a pretty good value on this when it was selling for $ 200 less than normal .,POS,,good,0
my screen broke when just putting a textbook on it .,NEG,screen,,1
my screen stayed black more than it was on .,NEG,screen,,1
my second asus chromebook has died .,NEG,asus chromebook,died,0
my shiny speedy asus chromebook froze after only one month of use and i am returning it today for a full refund .,NEG,asus chromebook,,1
my trusty windows 7 laptop was on its last leg and i opted to try something new .,NEU,windows 7 laptop,,1
my understanding is that chromeos is a very light weight so i don ' t know why it lags sometimes with under 10 tabs open and a youtube video playing .,POS,chromeos,light,0
"my use experience has been riddled with lag and jitteriness , although using the touchscreen for a moment sorts everything out .",POS,touchscreen,,1
"my wife upgraded from the 2 gigs of ram version to this , and it seems like there is more than twice the performance .",POS,ram,,1
navigates well .,POS,navigates,well,0
need to play with it a bit more .,NEU,,,1
"needless to say , android / play rollout is being managed very , very poorly .",NEG,android / play rollout,poorly,0
"needless to say , if you thought this capability would allow you to use a browser other than chrome , forget it .",NEG,,,1
"needless to say trip number three to best buy was a pure return , since being 0 / 2 on such an expensive device leaves a bad taste , you know ?",NEG,device,expensive,0
"netflix and hulu seem to be working for the most part so far , but amazon prime and xfinity stream are both having issues .",NEG,amazon prime,,1
"netflix and hulu seem to be working for the most part so far , but amazon prime and xfinity stream are both having issues .",NEG,xfinity stream,,1
"netflix and hulu seem to be working for the most part so far , but amazon prime and xfinity stream are both having issues .",NEU,hulu seem,,1
"netflix and hulu seem to be working for the most part so far , but amazon prime and xfinity stream are both having issues .",NEU,netflix,,1
never again will i buy samsung products and thats what i ' d suggest here .,NEG,samsung products,,1
never has it run out of power while on battery .,POS,battery,,1
"nevertheless , i did have my own nitpicking issues with it but for the $ 250 price tag it launched with , it was well worth it .",POS,,well worth,0
"next , is that the track pad is insanely wobbly .",NEG,track pad,wobbly,0
"next day during a video froze and just kept looping one section as it froze , and then froze and made a horrible loud scratching noise .",NEG,,horrible,0
"nice , i ordered this just for simple web browsing and personal use .",POS,,nice,0
"nice back lit keyboard , i like the screen , but in the end , it is the software that counts .",POS,back lit keyboard,nice,0
"nice back lit keyboard , i like the screen , but in the end , it is the software that counts .",POS,screen,like,0
"nice back lit keyboard , i like the screen , but in the end , it is the software that counts .",POS,software,counts,0
"nice build quality , very fast and beautiful display .",POS,build quality,nice,0
"nice build quality , very fast and beautiful display .",POS,display,"fast, beautiful",0
nice chromebook .,POS,chromebook,nice,0
nice computer for a teen,POS,computer,nice,0
nice computer for responsible grade school child .,POS,computer,nice,0
nice computer that came with a bad fan .,NEG,fan,bad,0
nice computer that came with a bad fan .,POS,computer,nice,0
nice keyboard,POS,keyboard,nice,0
nice keyboard .,POS,keyboard,nice,0
nice laptop !,POS,laptop,nice,0
nice little computer for the price .,POS,computer,nice,0
nice little laptop .,POS,laptop,nice,0
nice piece but battery holds only 3h - not 10 .,NEG,battery,,1
nice piece but battery holds only 3h - not 10 .,POS,,nice,0
"nice screen , nice feel .",POS,screen,,1
nice screen .,POS,screen,nice,0
"nice screen and keyboard , touch pad is great .",POS,keyboard,nice,0
"nice screen and keyboard , touch pad is great .",POS,screen,nice,0
"nice screen and keyboard , touch pad is great .",POS,touch pad,great,0
"nice sized keyboard , works great as a tablet ( even shuts off the keyboard in tablet mode ) .",POS,keyboard,nice,0
"nice sized keyboard , works great as a tablet ( even shuts off the keyboard in tablet mode ) .",POS,tablet,great,0
"nicely sized , thin and portable , the works .",POS,,"nicely, portable, thin",0
no back light keyboard,NEG,keyboard,,1
no backlight at keyboard,NEG,backlight,,1
no backlight at keyboard,NEG,keyboard,,1
no backlighting on the keyboard .,NEG,keyboard,,1
no backlit keyboard,NEG,backlit keyboard,,1
no backlit keyboard .,NEG,keyboard,,1
no backlit keyboard is kinda a bummer but i digress .,NEG,backlit keyboard,bummer,0
no caps lock on the keyboard .,NEG,keyboard,,1
"no dvd drive , but who uses those anymore anyway ?",NEU,dvd drive,,1
no fans and stays reasonably cool unless you are playing a game .,NEG,fans,,1
no fans and stays reasonably cool unless you are playing a game .,POS,,reasonably,0
no fans grinding away .,POS,fans,,1
"no matter where on earth , you can get your apple product repaired .",POS,apple product,,1
no problems with play store / android apps .,POS,play store / android apps,,1
no problems with this computer .,POS,computer,,1
no ventilation at bottom of laptop,NEG,laptop,,1
"noisy hdr , better with ssd ) works quickly .",NEG,hdr,noisy,0
"noisy hdr , better with ssd ) works quickly .",POS,ssd,"quickly, better",0
none of their android versions were what i would call usable .,NEG,android versions,,1
"none of this means the acer chromebook 14 is a bad chromebook ; on the contrary , it is an excellent chromebook !",POS,acer chromebook 14,excellent,0
not a good quality laptop .,NEG,laptop,not a good,0
"not at all pleasant to use also , the screen quality is just so - so .",NEG,,not at all pleasant,0
"not at all pleasant to use also , the screen quality is just so - so .",NEU,screen quality,so - so,0
not bad for the a basic betty or plain jane laptop,NEU,laptop,not bad,0
not happy that the l and the quotation mark key no longer work unless i bang on them .,NEG,l and the quotation mark key,not happy,0
not happy with this one .,NEG,,not happy,0
not having to switch to / from desktop version of websites is great .,POS,websites,great,0
"not only did i get the laptop with a dented corner , the screen constantly flickers and cuts out on occasion , the entire laptop freezes for no discernible reason , and the mouse has completely stopped working twice .",NEG,,,1
"not only did i get the laptop with a dented corner , the screen constantly flickers and cuts out on occasion , the entire laptop freezes for no discernible reason , and the mouse has completely stopped working twice .",NEG,mouse,,1
"not only did i get the laptop with a dented corner , the screen constantly flickers and cuts out on occasion , the entire laptop freezes for no discernible reason , and the mouse has completely stopped working twice .",NEG,screen,,1
"not only is it a hdd , but its a slow one .",NEG,hdd,slow,0
not only is it light the battery charger is tiny and with the thin bezels this is a super compact design .,POS,,light,0
not only is it light the battery charger is tiny and with the thin bezels this is a super compact design .,POS,battery charger,tiny,0
not only is it light the battery charger is tiny and with the thin bezels this is a super compact design .,POS,bezels,thin,0
not only is it light the battery charger is tiny and with the thin bezels this is a super compact design .,POS,design,compact,0
not only is the touchpad not great in use but it also feels poorly made .,NEG,touchpad,"not great, poorly",0
not super confident this asus unit will last half that long .,NEU,asus unit,,1
"not sure if this is simply a deal accident , but my ssd failed within 4 months .",NEG,ssd,failed,0
not sure what the deal is but extremely disappointed .,NEG,deal,disappointed,0
not that this machine boots up slow .,NEG,boots up,slow,0
not that this machine boots up slow .,NEG,machine,slow,0
"not to mention , the touchbar is just another gimmicky addition to the ` ` future of apple ` ` ( really not as effective as one would think ) .",POS,touchbar,gimmicky,0
not to mention it is quite clunky and large .,NEG,,"large, clunky",0
"not too happy with msi , likely to return this laptop .",NEG,laptop,not too happy,0
"not too happy with msi , likely to return this laptop .",NEG,msi,not too happy,0
not worth it .,NEG,,not worth,0
note : i bought a refurbished / ` ` damaged ` ` model from amazon and it ' s in absolutely flawless condition .,POS,model,flawless,0
note : i haven ' t had any issues with the touchscreen at all .,POS,touchscreen,,1
"note : my first one arrived with a crushed speaker screen on one side , though the packaging was unmolested .",POS,speaker screen,crushed,0
"note : support for amazon is making it good and immediately sent me the return label , bought through third party but i will get my money back , thank god for amazon customer service",POS,amazon customer service,good,0
"note : support for amazon is making it good and immediately sent me the return label , bought through third party but i will get my money back , thank god for amazon customer service",POS,support for amazon,good,0
note that this laptop is only 45 daysish old .,NEG,laptop,,1
"nothing beats the quality of the mac os x as well , which is one of the main reasons for this purchase .",POS,mac os x,,1
nothing on it feels cheap at all .,POS,,,1
"now , i have been stressed with fixing this laptop since every day has been something new that i need to fix with it .",NEG,laptop,,1
"now , the headphone jack produces low volume at 10 percent capacity .",NEG,headphone jack,low,0
now a few weeks later monitor has died again .,NEG,monitor,died,0
now audio in and out are combined in just one port .,NEG,port,,1
now given that without the issue they are a nice laptop .,POS,laptop,nice,0
"now i ' m just down to some gripes that are probably here to stay : the bluetooth on this thing is really fussy , the non - functional video output ( using usb - c video out through an hdmi cable sends just a blank desktop background and no audio , even if i am playing a movie or youtube visibly on the c302 screen ) , and that it can ' t hold a vpn connection without dropping it every 20 - 30 minutes .",NEG,,,1
"now i ' m just down to some gripes that are probably here to stay : the bluetooth on this thing is really fussy , the non - functional video output ( using usb - c video out through an hdmi cable sends just a blank desktop background and no audio , even if i am playing a movie or youtube visibly on the c302 screen ) , and that it can ' t hold a vpn connection without dropping it every 20 - 30 minutes .",NEG,bluetooth,fussy,0
now i ' m really bummed that i have a very nice looking chromebook with a beautiful screen that is totally unusable .,NEG,chromebook,"unusable, bummed",0
now i ' m really bummed that i have a very nice looking chromebook with a beautiful screen that is totally unusable .,POS,chromebook,nice,0
now i ' m really bummed that i have a very nice looking chromebook with a beautiful screen that is totally unusable .,POS,screen,beautiful,0
now i have to deal with warranty stuff and sending it back etc .,NEU,warranty stuff,,1
now i keep seeing headlines for bad battery life and other woes for the 2016 edition and feel extra satisfied by my choice .,NEG,battery life,bad,0
now i only leave it charging until it ' s full but the battery time is still decreasing .,NEG,battery,,1
now it kind of feels a little bit like windows but still different .,NEU,,,1
"now my main complaint is that is it very slow , especially for a new computer !",NEG,computer,"complaint, slow",0
now the curser / track pad is gone .,NEG,curser / track pad,,1
now the hole thing crashed out of nowhere and i ' m going to lose everything i had on it .,NEG,,crashed,0
"now the romance is over ; it won ' t charge , and my only option is to send it in for service , a 10 - day event not including shipping there and back .",NEG,,,1
now the start up is failing .,NEG,start up,failing,0
"now there are pixels on the screen not working , and they are multiplying .",NEG,screen,,1
obviously great computer,POS,computer,great,0
occasionally it will get sort of slow and then i ' ll go to settings and clear the image cache and that takes care of it .,NEU,,slow,0
"october 12 , 2017 - - started having trouble maintaining connection to wifi ( spectrum service ) , but usually after several loops re - entering password , connection would be re - established .",NEG,wifi,trouble,0
"of course , i have only had this acer for a week .",NEU,acer,,1
"oh , and the nvidia card is plenty capable for gaming at medium settings at least ( grid autosport fps avg is in the 80s / 90s or so )",POS,nvidia card,capable,0
"oh , and this charges fast .",POS,,fast,0
oh and this is a beautiful machine and the lid is amazing .,POS,lid,amazing,0
oh and this is a beautiful machine and the lid is amazing .,POS,machine,beautiful,0
"ok battery life , 4 or 5 hours of continuous use , but i ' m never far away from a plug so no big deal really .",NEU,battery life,ok,0
"on a side note , there is a slight defect on my chromebook as there is some creaking and loose feeling when pressing on the bottom left side of my screen , this can be especially annoying in tablet mode .",NEG,chromebook,defect,0
"on a side note , there is a slight defect on my chromebook as there is some creaking and loose feeling when pressing on the bottom left side of my screen , this can be especially annoying in tablet mode .",NEG,screen,annoying,0
"on day one , i had been using it for maybe 2 hours and it randomly shut off .",NEG,,,1
"on it ' s own , it performance great !",POS,,great,0
"on the flip side , this asus is very fast with minimal bloatware that is easy to get rid of .",POS,asus,"easy, fast",0
"on the other hand , it is not an easy task to open and replace hdd .",NEG,hdd,,1
on the other hand my least favorite feature is the track pad .,NEG,track pad,least favorite,0
"on the upside , the internet is lightning fast and it interfaces with tv through hdmi which is great , is bluetooth compatible and has two usb ports .",POS,hdmi,great,0
"on the upside , the internet is lightning fast and it interfaces with tv through hdmi which is great , is bluetooth compatible and has two usb ports .",POS,internet,fast,0
on-board card reader is extremely slow,NEG,on-board card reader,extremely slow,0
once i got it set up it has been very nice .,POS,set up,nice,0
"once you get accustomed to the interface , you realize they do everything you need .",POS,,,1
"one , the display is gorgeous ; watching video is a treat .",POS,display,"gorgeous, treat",0
one day it just would not power up .,NEG,,,1
one feature that i love is the ability to disable the touchpad from the keyboard .,POS,keyboard,love,0
one feature that i love is the ability to disable the touchpad from the keyboard .,POS,touchpad,love,0
one of my favorite things i own,POS,,favorite,0
one of the features of chromeos that i find very convenient is the way in which all of your configuration settings are stored in the cloud with your gmail account .,POS,chromeos,convenient,0
one of the first things i noticed after firing up this device was how quiet and effortlessly it performs all tasks that i ask of it .,POS,device,"quiet, effortlessly",0
one of the keys is especially flimsy and feels like it could break at any moment .,NEG,one of the keys,flimsy,0
